event_id,source_id,target_id,event_type,context,amount,label,timestamp
EVT_0000022,CUST_000106,CUST_000603,device_event,topup,896,normal,2026-01-01T00:22:00
EVT_0000023,CUST_000097,CUST_000334,device_event,topup,326,normal,2026-01-01T00:23:00
EVT_0000024,CUST_000397,CUST_000731,message,device_change,454,normal,2026-01-01T00:24:00
EVT_0000025,CUST_000542,MULE_0004,transfer,urgent_transfer,159,mule_pattern,2026-01-01T00:25:00
EVT_0000026,CUST_000581,CUST_000114,service_payment,service_usage,709,normal,2026-01-01T00:26:00
EVT_0000027,CUST_000125,CUST_000338,device_event,topup,725,normal,2026-01-01T00:27:00
EVT_0000028,CUST_000781,MULE_0001,transfer,urgent_transfer,1047,mule_pattern,2026-01-01T00:28:00
EVT_0000029,CUST_000118,CUST_000536,device_event,service_usage,543,normal,2026-01-01T00:29:00
EVT_0000030,CUST_000146,CUST_000790,message,topup,772,normal,2026-01-01T00:30:00
EVT_0000031,CUST_000164,CUST_000724,service_payment,bill_payment,626,normal,2026-01-01T00:31:00
EVT_0000032,CUST_000053,CUST_000633,service_payment,service_usage,323,normal,2026-01-01T00:32:00
EVT_0000033,CUST_000681,CUST_000762,device_event,bill_payment,565,normal,2026-01-01T00:33:00
EVT_0000034,CUST_000269,CUST_000254,message,device_change,59,normal,2026-01-01T00:34:00
EVT_0000035,CUST_000143,CUST_000501,message,device_change,838,normal,2026-01-01T00:35:00
EVT_0000036,CUST_000600,CUST_000431,device_event,device_change,860,normal,2026-01-01T00:36:00
EVT_0000037,CUST_000778,CUST_000246,message,device_change,486,normal,2026-01-01T00:37:00
EVT_0000038,CUST_000291,CUST_000454,message,topup,168,normal,2026-01-01T00:38:00
EVT_0000039,BAD_0006,CUST_000321,message,identity_shift,752,scam_ring,2026-01-01T00:39:00
EVT_0000040,CUST_000387,CUST_000085,device_event,bill_payment,113,normal,2026-01-01T00:40:00
EVT_0000041,CUST_000209,MULE_0005,transfer,urgent_transfer,643,mule_pattern,2026-01-01T00:41:00
EVT_0000042,CUST_000391,CUST_000654,service_payment,new_channel,51,normal,2026-01-01T00:42:00
EVT_0000043,CUST_000094,CUST_000596,message,bill_payment,351,normal,2026-01-01T00:43:00
EVT_0000044,CUST_000244,CUST_000096,device_event,bill_payment,373,normal,2026-01-01T00:44:00
EVT_0000045,BAD_0005,CUST_000381,message,identity_shift,159,scam_ring,2026-01-01T00:45:00
EVT_0000046,CUST_000532,CUST_000353,service_payment,device_change,387,normal,2026-01-01T00:46:00
EVT_0000047,CUST_000125,CUST_000267,device_event,service_usage,108,normal,2026-01-01T00:47:00
EVT_0000048,CUST_000528,CUST_000393,message,new_channel,763,normal,2026-01-01T00:48:00
EVT_0000049,CUST_000092,CUST_000400,device_event,device_change,166,normal,2026-01-01T00:49:00
EVT_0000050,CUST_000562,CUST_000601,device_event,device_change,241,normal,2026-01-01T00:50:00
EVT_0000051,CUST_000742,MULE_0000,transfer,urgent_transfer,609,mule_pattern,2026-01-01T00:51:00
EVT_0000052,CUST_000561,CUST_000618,device_event,topup,160,normal,2026-01-01T00:52:00
EVT_0000053,CUST_000799,CUST_000087,message,bill_payment,442,normal,2026-01-01T00:53:00
EVT_0000054,CUST_000475,CUST_000207,service_payment,device_change,678,normal,2026-01-01T00:54:00
EVT_0000055,CUST_000336,CUST_000575,message,bill_payment,310,normal,2026-01-01T00:55:00
EVT_0000056,CUST_000330,CUST_000522,message,new_channel,267,normal,2026-01-01T00:56:00
EVT_0000057,CUST_000068,CUST_000347,message,service_usage,65,normal,2026-01-01T00:57:00
EVT_0000058,CUST_000460,CUST_000563,message,bill_payment,515,normal,2026-01-01T00:58:00
EVT_0000059,CUST_000354,CUST_000241,device_event,topup,365,normal,2026-01-01T00:59:00
EVT_0000060,CUST_000124,CUST_000722,service_payment,new_channel,321,normal,2026-01-01T01:00:00
EVT_0000061,CUST_000688,CUST_000191,device_event,bill_payment,860,normal,2026-01-01T01:01:00
EVT_0000062,CUST_000114,CUST_000111,message,service_usage,856,normal,2026-01-01T01:02:00
EVT_0000063,CUST_000621,CUST_000169,device_event,new_channel,61,normal,2026-01-01T01:03:00
EVT_0000064,CUST_000227,CUST_000075,message,bill_payment,218,normal,2026-01-01T01:04:00
EVT_0000065,CUST_000168,CUST_000782,device_event,topup,477,normal,2026-01-01T01:05:00
EVT_0000066,CUST_000607,CUST_000755,service_payment,topup,107,normal,2026-01-01T01:06:00
EVT_0000067,CUST_000669,CUST_000731,message,bill_payment,824,normal,2026-01-01T01:07:00
EVT_0000068,CUST_000726,CUST_000277,message,new_channel,663,normal,2026-01-01T01:08:00
EVT_0000069,BAD_0008,CUST_000186,message,identity_shift,80,scam_ring,2026-01-01T01:09:00
EVT_0000070,CUST_000571,CUST_000358,service_payment,bill_payment,635,normal,2026-01-01T01:10:00
EVT_0000071,CUST_000693,CUST_000606,device_event,device_change,825,normal,2026-01-01T01:11:00
EVT_0000072,CUST_000653,CUST_000706,device_event,bill_payment,12,normal,2026-01-01T01:12:00
EVT_0000073,CUST_000363,EXT_0021,device_event,topup,46,normal,2026-01-01T01:13:00
EVT_0000074,CUST_000389,CUST_000384,service_payment,device_change,708,normal,2026-01-01T01:14:00
EVT_0000075,CUST_000364,CUST_000288,service_payment,topup,656,normal,2026-01-01T01:15:00
EVT_0000076,CUST_000031,CUST_000151,message,bill_payment,796,normal,2026-01-01T01:16:00
EVT_0000077,CUST_000046,CUST_000010,message,new_channel,801,normal,2026-01-01T01:17:00
EVT_0000078,CUST_000326,CUST_000313,message,device_change,204,normal,2026-01-01T01:18:00
EVT_0000079,CUST_000185,CUST_000020,device_event,device_change,589,normal,2026-01-01T01:19:00
EVT_0000080,CUST_000388,CUST_000357,service_payment,bill_payment,841,normal,2026-01-01T01:20:00
EVT_0000081,CUST_000346,CUST_000335,device_event,topup,13,normal,2026-01-01T01:21:00
EVT_0000082,CUST_000781,CUST_000540,message,topup,371,normal,2026-01-01T01:22:00
EVT_0000083,CUST_000688,CUST_000618,service_payment,service_usage,189,normal,2026-01-01T01:23:00
EVT_0000084,CUST_000222,CUST_000166,device_event,topup,487,normal,2026-01-01T01:24:00
EVT_0000085,CUST_000377,CUST_000175,message,service_usage,511,normal,2026-01-01T01:25:00
EVT_0000086,CUST_000551,CUST_000602,device_event,device_change,84,normal,2026-01-01T01:26:00
EVT_0000087,CUST_000434,CUST_000232,service_payment,bill_payment,278,normal,2026-01-01T01:27:00
EVT_0000088,CUST_000471,CUST_000195,service_payment,topup,346,normal,2026-01-01T01:28:00
EVT_0000089,CUST_000501,CUST_000730,device_event,new_channel,78,normal,2026-01-01T01:29:00
EVT_0000090,CUST_000726,CUST_000684,device_event,device_change,297,normal,2026-01-01T01:30:00
EVT_0000091,CUST_000541,CUST_000080,device_event,device_change,735,normal,2026-01-01T01:31:00
EVT_0000092,CUST_000274,CUST_000605,message,topup,97,normal,2026-01-01T01:32:00
EVT_0000093,CUST_000684,CUST_000509,device_event,device_change,596,normal,2026-01-01T01:33:00
EVT_0000094,CUST_000133,CUST_000608,device_event,new_channel,279,normal,2026-01-01T01:34:00
EVT_0000095,CUST_000140,MULE_0007,transfer,urgent_transfer,885,mule_pattern,2026-01-01T01:35:00
EVT_0000096,CUST_000177,CUST_000758,message,device_change,582,normal,2026-01-01T01:36:00
EVT_0000097,CUST_000221,CUST_000595,device_event,service_usage,253,normal,2026-01-01T01:37:00
EVT_0000098,CUST_000718,CUST_000393,device_event,bill_payment,310,normal,2026-01-01T01:38:00
EVT_0000099,CUST_000188,CUST_000206,service_payment,device_change,391,normal,2026-01-01T01:39:00
EVT_0000100,BAD_0005,CUST_000381,message,identity_shift,300,scam_ring,2026-01-01T01:40:00
EVT_0000101,CUST_000700,CUST_000730,message,device_change,728,normal,2026-01-01T01:41:00
EVT_0000102,CUST_000729,CUST_000567,service_payment,new_channel,678,normal,2026-01-01T01:42:00
EVT_0000103,CUST_000429,CUST_000238,device_event,device_change,44,normal,2026-01-01T01:43:00
EVT_0000104,CUST_000589,CUST_000733,message,topup,450,normal,2026-01-01T01:44:00
EVT_0000105,CUST_000533,CUST_000646,service_payment,bill_payment,813,normal,2026-01-01T01:45:00
EVT_0000106,CUST_000141,CUST_000084,device_event,device_change,480,normal,2026-01-01T01:46:00
EVT_0000107,CUST_000739,CUST_000714,device_event,bill_payment,30,normal,2026-01-01T01:47:00
EVT_0000108,CUST_000471,CUST_000078,service_payment,device_change,174,normal,2026-01-01T01:48:00
EVT_0000109,CUST_000022,CUST_000514,service_payment,device_change,792,normal,2026-01-01T01:49:00
EVT_0000110,CUST_000393,CUST_000346,service_payment,bill_payment,63,normal,2026-01-01T01:50:00
EVT_0000111,CUST_000641,CUST_000674,service_payment,bill_payment,461,normal,2026-01-01T01:51:00
EVT_0000112,CUST_000543,CUST_000704,service_payment,service_usage,345,normal,2026-01-01T01:52:00
EVT_0000113,CUST_000037,CUST_000626,service_payment,service_usage,250,normal,2026-01-01T01:53:00
EVT_0000114,CUST_000630,CUST_000252,device_event,service_usage,526,normal,2026-01-01T01:54:00
EVT_0000115,CUST_000547,CUST_000616,device_event,new_channel,87,normal,2026-01-01T01:55:00
EVT_0000116,CUST_000748,CUST_000738,message,service_usage,250,normal,2026-01-01T01:56:00
EVT_0000117,CUST_000213,MULE_0002,transfer,urgent_transfer,205,mule_pattern,2026-01-01T01:57:00
EVT_0000118,CUST_000348,CUST_000645,service_payment,device_change,312,normal,2026-01-01T01:58:00
EVT_0000119,CUST_000713,CUST_000737,message,device_change,356,normal,2026-01-01T01:59:00
EVT_0000120,CUST_000203,CUST_000718,device_event,service_usage,865,normal,2026-01-01T02:00:00
EVT_0000121,CUST_000763,CUST_000360,message,device_change,72,normal,2026-01-01T02:01:00
EVT_0000122,CUST_000005,CUST_000372,service_payment,device_change,402,normal,2026-01-01T02:02:00
EVT_0000123,CUST_000152,CUST_000046,service_payment,device_change,745,normal,2026-01-01T02:03:00
EVT_0000124,CUST_000398,CUST_000301,device_event,new_channel,584,normal,2026-01-01T02:04:00
EVT_0000125,CUST_000272,CUST_000530,device_event,service_usage,510,normal,2026-01-01T02:05:00
EVT_0000126,CUST_000626,CUST_000533,service_payment,device_change,769,normal,2026-01-01T02:06:00
EVT_0000127,CUST_000621,CUST_000476,service_payment,topup,337,normal,2026-01-01T02:07:00
EVT_0000128,CUST_000105,CUST_000287,device_event,topup,637,normal,2026-01-01T02:08:00
EVT_0000129,CUST_000601,CUST_000592,service_payment,topup,300,normal,2026-01-01T02:09:00
EVT_0000130,CUST_000668,CUST_000188,service_payment,new_channel,874,normal,2026-01-01T02:10:00
EVT_0000131,CUST_000690,CUST_000075,device_event,topup,87,normal,2026-01-01T02:11:00
EVT_0000132,CUST_000034,CUST_000653,device_event,service_usage,610,normal,2026-01-01T02:12:00
EVT_0000133,CUST_000750,CUST_000682,device_event,bill_payment,804,normal,2026-01-01T02:13:00
EVT_0000134,CUST_000277,CUST_000195,device_event,service_usage,751,normal,2026-01-01T02:14:00
EVT_0000135,CUST_000746,CUST_000295,device_event,topup,174,normal,2026-01-01T02:15:00
EVT_0000136,CUST_000667,CUST_000592,message,topup,605,normal,2026-01-01T02:16:00
EVT_0000137,CUST_000215,CUST_000627,device_event,new_channel,420,normal,2026-01-01T02:17:00
EVT_0000138,CUST_000200,CUST_000172,message,new_channel,847,normal,2026-01-01T02:18:00
EVT_0000139,CUST_000396,CUST_000333,service_payment,device_change,350,normal,2026-01-01T02:19:00
EVT_0000140,CUST_000066,CUST_000050,message,new_channel,727,normal,2026-01-01T02:20:00
EVT_0000141,CUST_000372,CUST_000775,device_event,bill_payment,742,normal,2026-01-01T02:21:00
EVT_0000142,CUST_000418,CUST_000233,message,topup,525,normal,2026-01-01T02:22:00
EVT_0000143,CUST_000605,MULE_0004,transfer,urgent_transfer,224,mule_pattern,2026-01-01T02:23:00
EVT_0000144,CUST_000027,CUST_000044,device_event,bill_payment,137,normal,2026-01-01T02:24:00
EVT_0000145,CUST_000548,CUST_000711,device_event,new_channel,848,normal,2026-01-01T02:25:00
EVT_0000146,CUST_000012,CUST_000195,service_payment,service_usage,10,normal,2026-01-01T02:26:00
EVT_0000147,CUST_000303,CUST_000368,message,service_usage,459,normal,2026-01-01T02:27:00
EVT_0000148,CUST_000061,CUST_000763,service_payment,new_channel,80,normal,2026-01-01T02:28:00
EVT_0000149,CUST_000195,CUST_000778,service_payment,device_change,683,normal,2026-01-01T02:29:00
EVT_0000150,CUST_000485,CUST_000073,device_event,bill_payment,332,normal,2026-01-01T02:30:00
EVT_0000151,CUST_000454,CUST_000514,service_payment,topup,49,normal,2026-01-01T02:31:00
EVT_0000152,BAD_0008,CUST_000376,message,identity_shift,960,scam_ring,2026-01-01T02:32:00
EVT_0000153,CUST_000030,CUST_000084,device_event,topup,561,normal,2026-01-01T02:33:00
EVT_0000154,CUST_000199,CUST_000489,service_payment,topup,10,normal,2026-01-01T02:34:00
EVT_0000155,CUST_000284,CUST_000470,message,service_usage,690,normal,2026-01-01T02:35:00
EVT_0000156,CUST_000049,CUST_000116,device_event,bill_payment,370,normal,2026-01-01T02:36:00
EVT_0000157,CUST_000476,CUST_000289,device_event,device_change,280,normal,2026-01-01T02:37:00
EVT_0000158,CUST_000355,CUST_000756,service_payment,topup,599,normal,2026-01-01T02:38:00
EVT_0000159,CUST_000108,CUST_000617,device_event,topup,321,normal,2026-01-01T02:39:00
EVT_0000160,CUST_000173,MULE_0006,transfer,urgent_transfer,86,mule_pattern,2026-01-01T02:40:00
EVT_0000161,CUST_000179,CUST_000581,message,service_usage,271,normal,2026-01-01T02:41:00
EVT_0000162,BAD_0003,CUST_000381,message,identity_shift,962,scam_ring,2026-01-01T02:42:00
EVT_0000163,CUST_000656,CUST_000567,service_payment,device_change,353,normal,2026-01-01T02:43:00
EVT_0000164,CUST_000389,CUST_000619,message,new_channel,236,normal,2026-01-01T02:44:00
EVT_0000165,CUST_000781,CUST_000514,message,new_channel,681,normal,2026-01-01T02:45:00
EVT_0000166,CUST_000641,CUST_000392,message,bill_payment,188,normal,2026-01-01T02:46:00
EVT_0000167,CUST_000147,CUST_000728,message,service_usage,187,normal,2026-01-01T02:47:00
EVT_0000168,CUST_000274,CUST_000516,message,topup,149,normal,2026-01-01T02:48:00
EVT_0000169,CUST_000333,CUST_000546,service_payment,service_usage,586,normal,2026-01-01T02:49:00
EVT_0000170,CUST_000771,CUST_000460,device_event,device_change,866,normal,2026-01-01T02:50:00
EVT_0000171,CUST_000422,EXT_0001,message,topup,71,normal,2026-01-01T02:51:00
EVT_0000172,CUST_000468,CUST_000506,message,new_channel,665,normal,2026-01-01T02:52:00
EVT_0000173,CUST_000596,CUST_000468,device_event,device_change,441,normal,2026-01-01T02:53:00
EVT_0000174,CUST_000667,CUST_000558,message,service_usage,368,normal,2026-01-01T02:54:00
EVT_0000175,CUST_000256,CUST_000756,device_event,device_change,894,normal,2026-01-01T02:55:00
EVT_0000176,CUST_000005,CUST_000060,service_payment,new_channel,541,normal,2026-01-01T02:56:00
EVT_0000177,CUST_000291,CUST_000224,device_event,bill_payment,166,normal,2026-01-01T02:57:00
EVT_0000178,CUST_000000,CUST_000292,message,bill_payment,560,normal,2026-01-01T02:58:00
EVT_0000179,CUST_000341,CUST_000796,message,bill_payment,360,normal,2026-01-01T02:59:00
EVT_0000180,CUST_000363,MULE_0006,transfer,urgent_transfer,951,mule_pattern,2026-01-01T03:00:00
EVT_0000181,CUST_000142,CUST_000627,service_payment,bill_payment,522,normal,2026-01-01T03:01:00
EVT_0000182,CUST_000770,CUST_000039,device_event,service_usage,832,normal,2026-01-01T03:02:00
EVT_0000183,CUST_000559,CUST_000425,service_payment,device_change,148,normal,2026-01-01T03:03:00
EVT_0000184,CUST_000450,CUST_000697,device_event,device_change,796,normal,2026-01-01T03:04:00
EVT_0000185,CUST_000358,CUST_000774,message,device_change,770,normal,2026-01-01T03:05:00
EVT_0000186,CUST_000292,CUST_000219,message,bill_payment,133,normal,2026-01-01T03:06:00
EVT_0000187,CUST_000463,CUST_000691,service_payment,service_usage,635,normal,2026-01-01T03:07:00
EVT_0000188,CUST_000647,CUST_000160,service_payment,service_usage,757,normal,2026-01-01T03:08:00
EVT_0000189,CUST_000153,CUST_000134,message,bill_payment,202,normal,2026-01-01T03:09:00
EVT_0000190,CUST_000491,CUST_000255,service_payment,bill_payment,476,normal,2026-01-01T03:10:00
EVT_0000191,CUST_000706,CUST_000767,device_event,bill_payment,132,normal,2026-01-01T03:11:00
EVT_0000192,CUST_000763,CUST_000228,message,topup,523,normal,2026-01-01T03:12:00
EVT_0000193,CUST_000324,CUST_000786,service_payment,topup,208,normal,2026-01-01T03:13:00
EVT_0000194,BAD_0001,CUST_000168,message,identity_shift,190,scam_ring,2026-01-01T03:14:00
EVT_0000195,CUST_000046,CUST_000266,message,new_channel,630,normal,2026-01-01T03:15:00
EVT_0000196,CUST_000025,MULE_0005,transfer,urgent_transfer,772,mule_pattern,2026-01-01T03:16:00
EVT_0000197,CUST_000111,CUST_000655,device_event,bill_payment,802,normal,2026-01-01T03:17:00
EVT_0000198,CUST_000058,BAD_0003,device_event,sim_swap,679,social_chain,2026-01-01T03:18:00
EVT_0000199,CUST_000792,CUST_000471,service_payment,service_usage,162,normal,2026-01-01T03:19:00
EVT_0000200,CUST_000207,CUST_000243,message,device_change,579,normal,2026-01-01T03:20:00
EVT_0000201,CUST_000475,CUST_000251,message,topup,361,normal,2026-01-01T03:21:00
EVT_0000202,CUST_000167,CUST_000751,device_event,topup,652,normal,2026-01-01T03:22:00
EVT_0000203,CUST_000562,CUST_000122,message,service_usage,13,normal,2026-01-01T03:23:00
EVT_0000204,CUST_000754,CUST_000620,service_payment,device_change,368,normal,2026-01-01T03:24:00
EVT_0000205,CUST_000315,CUST_000786,message,new_channel,711,normal,2026-01-01T03:25:00
EVT_0000206,CUST_000726,BAD_0008,device_event,sim_swap,985,social_chain,2026-01-01T03:26:00
EVT_0000207,CUST_000628,CUST_000709,message,topup,672,normal,2026-01-01T03:27:00
EVT_0000208,CUST_000033,CUST_000077,message,new_channel,476,normal,2026-01-01T03:28:00
EVT_0000209,CUST_000298,EXT_0015,message,bill_payment,522,normal,2026-01-01T03:29:00
EVT_0000210,CUST_000119,CUST_000134,device_event,topup,56,normal,2026-01-01T03:30:00
EVT_0000211,CUST_000527,CUST_000216,service_payment,device_change,491,normal,2026-01-01T03:31:00
EVT_0000212,CUST_000621,CUST_000691,message,bill_payment,499,normal,2026-01-01T03:32:00
EVT_0000213,CUST_000185,CUST_000359,service_payment,device_change,58,normal,2026-01-01T03:33:00
EVT_0000214,CUST_000345,CUST_000700,service_payment,new_channel,886,normal,2026-01-01T03:34:00
EVT_0000215,CUST_000246,CUST_000048,message,device_change,707,normal,2026-01-01T03:35:00
EVT_0000216,CUST_000531,CUST_000656,service_payment,new_channel,681,normal,2026-01-01T03:36:00
EVT_0000217,CUST_000264,CUST_000753,message,service_usage,528,normal,2026-01-01T03:37:00
EVT_0000218,CUST_000658,CUST_000755,device_event,service_usage,350,normal,2026-01-01T03:38:00
EVT_0000219,CUST_000365,CUST_000342,device_event,bill_payment,831,normal,2026-01-01T03:39:00
EVT_0000220,CUST_000219,EXT_0026,service_payment,bill_payment,158,normal,2026-01-01T03:40:00
EVT_0000221,CUST_000588,CUST_000657,service_payment,device_change,124,normal,2026-01-01T03:41:00
EVT_0000222,CUST_000710,CUST_000516,device_event,service_usage,133,normal,2026-01-01T03:42:00
EVT_0000223,CUST_000796,CUST_000103,device_event,service_usage,623,normal,2026-01-01T03:43:00
EVT_0000224,CUST_000411,CUST_000262,service_payment,new_channel,73,normal,2026-01-01T03:44:00
EVT_0000225,CUST_000237,CUST_000167,service_payment,topup,485,normal,2026-01-01T03:45:00
EVT_0000226,CUST_000730,CUST_000495,device_event,service_usage,666,normal,2026-01-01T03:46:00
EVT_0000227,CUST_000629,CUST_000392,message,bill_payment,639,normal,2026-01-01T03:47:00
EVT_0000228,CUST_000724,CUST_000652,device_event,device_change,518,normal,2026-01-01T03:48:00
EVT_0000229,CUST_000280,CUST_000368,message,service_usage,728,normal,2026-01-01T03:49:00
EVT_0000230,CUST_000244,CUST_000797,service_payment,service_usage,321,normal,2026-01-01T03:50:00
EVT_0000231,CUST_000126,CUST_000019,message,topup,483,normal,2026-01-01T03:51:00
EVT_0000232,CUST_000159,CUST_000080,service_payment,device_change,59,normal,2026-01-01T03:52:00
EVT_0000233,CUST_000782,CUST_000116,service_payment,device_change,95,normal,2026-01-01T03:53:00
EVT_0000234,CUST_000276,CUST_000756,device_event,topup,369,normal,2026-01-01T03:54:00
EVT_0000235,CUST_000521,CUST_000378,service_payment,service_usage,779,normal,2026-01-01T03:55:00
EVT_0000236,CUST_000698,CUST_000174,device_event,new_channel,875,normal,2026-01-01T03:56:00
EVT_0000237,CUST_000729,CUST_000378,device_event,service_usage,644,normal,2026-01-01T03:57:00
EVT_0000238,CUST_000233,CUST_000579,device_event,bill_payment,702,normal,2026-01-01T03:58:00
EVT_0000239,CUST_000493,CUST_000326,device_event,device_change,494,normal,2026-01-01T03:59:00
EVT_0000240,CUST_000655,CUST_000183,device_event,device_change,736,normal,2026-01-01T04:00:00
EVT_0000241,CUST_000621,CUST_000763,device_event,service_usage,467,normal,2026-01-01T04:01:00
EVT_0000242,CUST_000166,CUST_000305,service_payment,service_usage,390,normal,2026-01-01T04:02:00
EVT_0000243,CUST_000243,MULE_0007,device_event,sim_swap,291,social_chain,2026-01-01T04:03:00
EVT_0000244,CUST_000678,CUST_000476,message,topup,775,normal,2026-01-01T04:04:00
EVT_0000245,CUST_000403,CUST_000595,message,device_change,718,normal,2026-01-01T04:05:00
EVT_0000246,CUST_000508,CUST_000727,service_payment,device_change,572,normal,2026-01-01T04:06:00
EVT_0000247,CUST_000000,CUST_000646,message,topup,564,normal,2026-01-01T04:07:00
EVT_0000248,CUST_000087,CUST_000788,service_payment,bill_payment,683,normal,2026-01-01T04:08:00
EVT_0000249,CUST_000275,CUST_000210,message,bill_payment,624,normal,2026-01-01T04:09:00
EVT_0000250,CUST_000351,CUST_000379,service_payment,service_usage,632,normal,2026-01-01T04:10:00
EVT_0000251,CUST_000529,CUST_000337,service_payment,topup,365,normal,2026-01-01T04:11:00
EVT_0000252,CUST_000131,CUST_000144,device_event,topup,154,normal,2026-01-01T04:12:00
EVT_0000253,CUST_000062,CUST_000611,service_payment,device_change,729,normal,2026-01-01T04:13:00
EVT_0000254,CUST_000339,CUST_000670,device_event,device_change,372,normal,2026-01-01T04:14:00
EVT_0000255,CUST_000123,CUST_000467,device_event,new_channel,800,normal,2026-01-01T04:15:00
EVT_0000256,CUST_000736,CUST_000238,service_payment,service_usage,173,normal,2026-01-01T04:16:00
EVT_0000257,CUST_000142,CUST_000273,message,topup,156,normal,2026-01-01T04:17:00
EVT_0000258,CUST_000116,CUST_000419,message,topup,342,normal,2026-01-01T04:18:00
EVT_0000259,CUST_000604,CUST_000094,message,service_usage,268,normal,2026-01-01T04:19:00
EVT_0000260,CUST_000003,CUST_000588,device_event,device_change,223,normal,2026-01-01T04:20:00
EVT_0000261,CUST_000342,CUST_000548,device_event,topup,29,normal,2026-01-01T04:21:00
EVT_0000262,CUST_000513,CUST_000095,message,topup,70,normal,2026-01-01T04:22:00
EVT_0000263,CUST_000113,EXT_0025,message,device_change,64,normal,2026-01-01T04:23:00
EVT_0000264,CUST_000373,MULE_0006,transfer,urgent_transfer,991,mule_pattern,2026-01-01T04:24:00
EVT_0000265,CUST_000541,CUST_000647,message,device_change,728,normal,2026-01-01T04:25:00
EVT_0000266,CUST_000341,CUST_000627,service_payment,new_channel,676,normal,2026-01-01T04:26:00
EVT_0000267,CUST_000688,CUST_000261,service_payment,bill_payment,441,normal,2026-01-01T04:27:00
EVT_0000268,CUST_000751,CUST_000229,service_payment,bill_payment,684,normal,2026-01-01T04:28:00
EVT_0000269,CUST_000062,CUST_000573,device_event,new_channel,309,normal,2026-01-01T04:29:00
EVT_0000270,CUST_000641,BAD_0001,device_event,sim_swap,188,social_chain,2026-01-01T04:30:00
EVT_0000271,CUST_000040,CUST_000712,device_event,bill_payment,305,normal,2026-01-01T04:31:00
EVT_0000272,CUST_000795,CUST_000480,device_event,topup,587,normal,2026-01-01T04:32:00
EVT_0000273,CUST_000640,CUST_000726,device_event,new_channel,793,normal,2026-01-01T04:33:00
EVT_0000274,CUST_000511,CUST_000466,message,service_usage,477,normal,2026-01-01T04:34:00
EVT_0000275,BAD_0009,CUST_000383,message,identity_shift,294,scam_ring,2026-01-01T04:35:00
EVT_0000276,BAD_0008,CUST_000284,message,identity_shift,536,scam_ring,2026-01-01T04:36:00
EVT_0000277,CUST_000408,CUST_000772,message,bill_payment,231,normal,2026-01-01T04:37:00
EVT_0000278,CUST_000630,MULE_0007,transfer,urgent_transfer,829,mule_pattern,2026-01-01T04:38:00
EVT_0000279,CUST_000496,CUST_000301,message,service_usage,30,normal,2026-01-01T04:39:00
EVT_0000280,CUST_000117,CUST_000614,service_payment,service_usage,776,normal,2026-01-01T04:40:00
EVT_0000281,CUST_000712,EXT_0002,service_payment,topup,733,normal,2026-01-01T04:41:00
EVT_0000282,CUST_000515,CUST_000664,service_payment,service_usage,76,normal,2026-01-01T04:42:00
EVT_0000283,CUST_000080,EXT_0028,message,bill_payment,659,normal,2026-01-01T04:43:00
EVT_0000284,CUST_000207,CUST_000580,device_event,service_usage,681,normal,2026-01-01T04:44:00
EVT_0000285,CUST_000046,CUST_000291,device_event,new_channel,611,normal,2026-01-01T04:45:00
