signal_id,entity_id,signal_type,severity,source,timestamp
SIG_000064,CUST_000583,identity_shift,0.302,marketplace,2026-01-03T16:00:00
SIG_000065,CUST_000761,device_reset,0.473,bank,2026-01-03T17:00:00
SIG_000066,CUST_000519,device_reset,0.707,bank,2026-01-03T18:00:00
SIG_000067,CUST_000192,device_reset,0.365,telco,2026-01-03T19:00:00
SIG_000068,CUST_000727,shared_signal_detected,0.89,marketplace,2026-01-03T20:00:00
SIG_000069,CUST_000239,device_reset,0.572,wallet,2026-01-03T21:00:00
SIG_000070,CUST_000005,sim_swap_hint,0.492,bank,2026-01-03T22:00:00
SIG_000071,CUST_000641,device_reset,0.324,wallet,2026-01-03T23:00:00
SIG_000072,CUST_000030,shared_signal_detected,0.577,telco,2026-01-04T00:00:00
SIG_000073,CUST_000742,shared_signal_detected,0.593,telco,2026-01-04T01:00:00
SIG_000074,CUST_000226,shared_signal_detected,0.612,wallet,2026-01-04T02:00:00
SIG_000075,CUST_000202,shared_signal_detected,0.547,marketplace,2026-01-04T03:00:00
SIG_000076,CUST_000592,new_channel,0.412,marketplace,2026-01-04T04:00:00
SIG_000077,CUST_000799,unknown_relationship,0.956,marketplace,2026-01-04T05:00:00
SIG_000078,CUST_000714,shared_signal_detected,0.765,telco,2026-01-04T06:00:00
SIG_000079,CUST_000246,unknown_relationship,0.496,wallet,2026-01-04T07:00:00
SIG_000080,CUST_000012,new_channel,0.462,bank,2026-01-04T08:00:00
SIG_000081,CUST_000272,sim_swap_hint,0.753,wallet,2026-01-04T09:00:00
SIG_000082,CUST_000238,sim_swap_hint,0.364,telco,2026-01-04T10:00:00
SIG_000083,BAD_0003,unknown_relationship,0.423,wallet,2026-01-04T11:00:00
SIG_000084,CUST_000059,sim_swap_hint,0.454,bank,2026-01-04T12:00:00
SIG_000085,CUST_000276,device_reset,0.769,telco,2026-01-04T13:00:00
SIG_000086,CUST_000466,device_reset,0.386,wallet,2026-01-04T14:00:00
SIG_000087,CUST_000497,new_channel,0.469,wallet,2026-01-04T15:00:00
SIG_000088,CUST_000308,new_channel,0.42,bank,2026-01-04T16:00:00
SIG_000089,CUST_000441,device_reset,0.478,telco,2026-01-04T17:00:00
