device_id,customer_id,device_hash,channel,risk_hint
DEV_00084,CUST_00149,dh_340329576292,call_center,new_channel
DEV_00085,CUST_00335,dh_523227749419,web,new_channel
DEV_00086,CUST_00351,dh_242648133326,mobile_app,normal
DEV_00087,CUST_00298,dh_18381127651,web,new_channel
DEV_00088,CUST_00016,dh_879376955912,call_center,normal
DEV_00089,CUST_00031,dh_965537708156,call_center,normal
DEV_00090,CUST_00106,dh_879471577007,web,normal
DEV_00091,CUST_00282,dh_628759635435,mobile_app,normal
DEV_00092,CUST_00008,dh_121164967117,web,new_device
DEV_00093,CUST_00245,dh_59994926703,web,normal
DEV_00094,CUST_00378,dh_587218399154,call_center,normal
DEV_00095,CUST_00183,dh_664541328914,web,normal
DEV_00096,CUST_00142,dh_127718955459,call_center,new_channel
DEV_00097,CUST_00228,dh_206181517813,mobile_app,normal
DEV_00098,CUST_00132,dh_853905686267,web,new_channel
DEV_00099,CUST_00027,dh_641014452821,web,normal
DEV_00100,CUST_00218,dh_612645065620,call_center,normal
DEV_00101,CUST_00352,dh_847075100590,call_center,normal
DEV_00102,CUST_00189,dh_213957220949,mobile_app,normal
DEV_00103,CUST_00370,dh_694109663692,call_center,normal
DEV_00104,CUST_00105,dh_960211471593,web,normal
DEV_00105,CUST_00148,dh_517827192655,call_center,normal
DEV_00106,CUST_00250,dh_627289264356,mobile_app,normal
DEV_00107,CUST_00076,dh_996558609786,call_center,new_device
DEV_00108,CUST_00075,dh_90406805524,web,new_device
DEV_00109,CUST_00075,dh_785107370351,web,new_device
DEV_00110,CUST_00065,dh_507172593766,mobile_app,new_channel
DEV_00111,CUST_00208,dh_535378700795,call_center,new_device
DEV_00112,CUST_00347,dh_797674558986,mobile_app,new_channel
DEV_00113,CUST_00009,dh_452495643133,mobile_app,new_channel
DEV_00114,CUST_00085,dh_186898041151,call_center,normal
DEV_00115,CUST_00051,dh_345514532086,mobile_app,normal
DEV_00116,CUST_00039,dh_769944438595,mobile_app,normal
DEV_00117,CUST_00092,dh_843034128992,web,normal
DEV_00118,CUST_00032,dh_446805024612,call_center,new_channel
DEV_00119,CUST_00008,dh_948199838146,mobile_app,normal
DEV_00120,CUST_00170,dh_422451922912,call_center,normal
DEV_00121,CUST_00359,dh_2214112339,mobile_app,new_device
DEV_00122,CUST_00114,dh_46214956395,mobile_app,normal
DEV_00123,CUST_00198,dh_559036641611,mobile_app,new_channel
DEV_00124,CUST_00283,dh_848906533058,mobile_app,normal
DEV_00125,CUST_00124,dh_921730318358,call_center,new_channel
DEV_00126,CUST_00260,dh_718618186773,call_center,normal
DEV_00127,CUST_00181,dh_451295221139,mobile_app,new_device
DEV_00128,CUST_00136,dh_10571028991,mobile_app,normal
DEV_00129,CUST_00156,dh_880845586477,mobile_app,normal
DEV_00130,CUST_00030,dh_347794094966,call_center,new_device
DEV_00131,CUST_00157,dh_578490305543,web,new_device
DEV_00132,CUST_00024,dh_422223099271,web,new_device
DEV_00133,CUST_00326,dh_182418160107,mobile_app,normal
DEV_00134,CUST_00097,dh_448752891613,call_center,normal
DEV_00135,CUST_00272,dh_45826340753,web,normal
DEV_00136,CUST_00132,dh_227675546159,web,new_channel
DEV_00137,CUST_00002,dh_631871508263,call_center,normal
DEV_00138,CUST_00174,dh_72066180284,call_center,new_channel
DEV_00139,CUST_00047,dh_579355807542,mobile_app,new_device
DEV_00140,CUST_00106,dh_53975089274,web,new_device
DEV_00141,CUST_00354,dh_574739946380,mobile_app,normal
DEV_00142,CUST_00304,dh_591232094659,web,new_channel
DEV_00143,CUST_00297,dh_255904514949,web,normal
DEV_00144,CUST_00131,dh_121965235594,web,new_channel
DEV_00145,CUST_00127,dh_923350973434,web,normal
DEV_00146,CUST_00294,dh_468888444390,web,new_channel
DEV_00147,CUST_00101,dh_540870214693,mobile_app,new_device
DEV_00148,CUST_00022,dh_369845378919,mobile_app,normal
DEV_00149,CUST_00059,dh_106850706256,web,normal
DEV_00150,CUST_00246,dh_269542211361,web,normal
DEV_00151,CUST_00317,dh_682801778820,mobile_app,normal
DEV_00152,CUST_00300,dh_582159227283,web,new_device
DEV_00153,CUST_00291,dh_313600825411,mobile_app,new_device
DEV_00154,CUST_00191,dh_395144944381,web,new_device
DEV_00155,CUST_00080,dh_590785999015,mobile_app,new_device
DEV_00156,CUST_00045,dh_245886397358,web,new_channel
DEV_00157,CUST_00341,dh_428462324289,web,new_channel
DEV_00158,CUST_00083,dh_880434127708,web,normal
DEV_00159,CUST_00228,dh_569759977258,web,new_device
DEV_00160,CUST_00127,dh_864173569055,call_center,normal
DEV_00161,CUST_00023,dh_201280392551,mobile_app,normal
DEV_00162,CUST_00156,dh_548516074049,call_center,new_channel
DEV_00163,CUST_00253,dh_689476752770,mobile_app,normal
DEV_00164,CUST_00028,dh_929550724258,call_center,new_device
DEV_00165,CUST_00296,dh_584004368886,call_center,normal
DEV_00166,CUST_00263,dh_430378977851,mobile_app,new_device
DEV_00167,CUST_00140,dh_372998685138,mobile_app,new_channel
DEV_00168,CUST_00061,dh_894396042417,mobile_app,normal
DEV_00169,CUST_00271,dh_615600440966,mobile_app,normal
DEV_00170,CUST_00308,dh_176197146816,mobile_app,new_channel
DEV_00171,CUST_00165,dh_522976810037,web,normal
DEV_00172,CUST_00352,dh_679940947492,call_center,new_device
DEV_00173,CUST_00368,dh_38955561597,mobile_app,normal
DEV_00174,CUST_00322,dh_204769092590,call_center,new_device
DEV_00175,CUST_00293,dh_798324292555,web,new_channel
DEV_00176,CUST_00294,dh_549151878985,call_center,new_device
DEV_00177,CUST_00169,dh_691839627436,mobile_app,new_device
DEV_00178,CUST_00109,dh_254795827788,call_center,new_device
DEV_00179,CUST_00206,dh_779603763870,call_center,new_device
DEV_00180,CUST_00350,dh_385960376699,call_center,normal
DEV_00181,CUST_00070,dh_922877205952,web,normal
DEV_00182,CUST_00237,dh_663094610211,mobile_app,new_device
DEV_00183,CUST_00202,dh_515892126943,mobile_app,normal
DEV_00184,CUST_00037,dh_510574176605,call_center,new_channel
DEV_00185,CUST_00258,dh_215299924058,mobile_app,normal
DEV_00186,CUST_00086,dh_639412828856,web,normal
DEV_00187,CUST_00109,dh_336723790327,web,new_channel
DEV_00188,CUST_00098,dh_54224378305,web,normal
DEV_00189,CUST_00321,dh_384058490133,call_center,new_channel
DEV_00190,CUST_00101,dh_48238208540,mobile_app,normal
DEV_00191,CUST_00165,dh_453251316618,call_center,normal
DEV_00192,CUST_00194,dh_901632952891,mobile_app,normal
DEV_00193,CUST_00284,dh_299951453378,call_center,new_channel
DEV_00194,CUST_00188,dh_166066554229,mobile_app,normal
DEV_00195,CUST_00127,dh_895494328732,mobile_app,new_channel
DEV_00196,CUST_00131,dh_996125864457,call_center,new_channel
DEV_00197,CUST_00373,dh_263228289815,web,new_channel
DEV_00198,CUST_00247,dh_315230257789,mobile_app,normal
DEV_00199,CUST_00079,dh_369172457859,mobile_app,new_device
DEV_00200,CUST_00305,dh_634849311625,call_center,new_device
DEV_00201,CUST_00075,dh_357553843876,call_center,normal
DEV_00202,CUST_00330,dh_210580738658,mobile_app,normal
DEV_00203,CUST_00324,dh_738706589596,mobile_app,normal
DEV_00204,CUST_00025,dh_44689565814,mobile_app,new_device
DEV_00205,CUST_00107,dh_982056932255,mobile_app,normal
DEV_00206,CUST_00015,dh_248718005976,call_center,new_device
DEV_00207,CUST_00129,dh_926661784742,web,new_channel
DEV_00208,CUST_00073,dh_594479394391,web,new_channel
DEV_00209,CUST_00082,dh_486395576501,call_center,normal
DEV_00210,CUST_00271,dh_471340118921,web,normal
DEV_00211,CUST_00065,dh_855696581068,mobile_app,new_channel
DEV_00212,CUST_00064,dh_337649785356,web,new_device
DEV_00213,CUST_00012,dh_120355545898,mobile_app,new_channel
DEV_00214,CUST_00104,dh_342963441878,web,normal
DEV_00215,CUST_00142,dh_732264740352,call_center,new_device
DEV_00216,CUST_00336,dh_951512322342,call_center,new_channel
DEV_00217,CUST_00094,dh_460763750278,web,normal
DEV_00218,CUST_00299,dh_733649115634,web,normal
DEV_00219,CUST_00370,dh_499411811231,mobile_app,new_channel
DEV_00220,CUST_00227,dh_29084318014,mobile_app,normal
DEV_00221,CUST_00334,dh_310422389919,web,normal
DEV_00222,CUST_00323,dh_84041142237,mobile_app,new_channel
DEV_00223,CUST_00024,dh_453180828381,web,normal
DEV_00224,CUST_00224,dh_734335585201,mobile_app,normal
DEV_00225,CUST_00130,dh_801551813901,web,normal
DEV_00226,CUST_00188,dh_570343963854,mobile_app,new_device
DEV_00227,CUST_00113,dh_182069664965,mobile_app,normal
DEV_00228,CUST_00094,dh_555816129236,web,normal
DEV_00229,CUST_00198,dh_839573681419,mobile_app,normal
DEV_00230,CUST_00066,dh_893420258961,call_center,new_channel
DEV_00231,CUST_00167,dh_977918447859,web,new_channel
DEV_00232,CUST_00248,dh_620221872542,web,new_channel
DEV_00233,CUST_00303,dh_874657594806,mobile_app,normal
DEV_00234,CUST_00213,dh_64652126857,call_center,new_channel
DEV_00235,CUST_00165,dh_784306302590,web,new_channel
DEV_00236,CUST_00087,dh_760210125594,call_center,normal
DEV_00237,CUST_00254,dh_24889745703,web,normal
DEV_00238,CUST_00179,dh_564596459244,web,normal
DEV_00239,CUST_00240,dh_484932976823,mobile_app,normal
DEV_00240,CUST_00047,dh_576733170870,web,new_channel
DEV_00241,CUST_00297,dh_378909533499,mobile_app,new_channel
DEV_00242,CUST_00012,dh_72062447036,web,normal
DEV_00243,CUST_00099,dh_980401806758,web,normal
DEV_00244,CUST_00008,dh_956599963684,web,normal
DEV_00245,CUST_00261,dh_631578402327,call_center,new_device
DEV_00246,CUST_00284,dh_938561785327,call_center,new_device
DEV_00247,CUST_00176,dh_870557718122,call_center,new_channel
DEV_00248,CUST_00319,dh_168524265397,mobile_app,normal
DEV_00249,CUST_00048,dh_202948810954,mobile_app,normal
DEV_00250,CUST_00128,dh_489594368196,call_center,new_device
DEV_00251,CUST_00195,dh_843792660777,call_center,normal
DEV_00252,CUST_00050,dh_527391141416,call_center,new_device
DEV_00253,CUST_00369,dh_362900716899,web,new_device
DEV_00254,CUST_00180,dh_295718244655,web,normal
DEV_00255,CUST_00254,dh_502641528575,call_center,normal
DEV_00256,CUST_00313,dh_324533490327,call_center,normal
DEV_00257,CUST_00158,dh_566708637882,web,normal
DEV_00258,CUST_00310,dh_940672710731,web,new_device
DEV_00259,CUST_00279,dh_776820776633,call_center,new_channel
DEV_00260,CUST_00360,dh_491349088073,call_center,new_channel
DEV_00261,CUST_00282,dh_987630270860,call_center,normal
DEV_00262,CUST_00132,dh_458343886529,web,new_channel
DEV_00263,CUST_00130,dh_64977382758,call_center,new_channel
DEV_00264,CUST_00081,dh_665419571178,mobile_app,new_channel
DEV_00265,CUST_00209,dh_708695873410,call_center,new_channel
DEV_00266,CUST_00029,dh_687167392788,web,new_channel
DEV_00267,CUST_00049,dh_956677218506,call_center,new_device
DEV_00268,CUST_00364,dh_385539847623,web,normal
DEV_00269,CUST_00043,dh_557702177438,call_center,normal
DEV_00270,CUST_00016,dh_348105421779,mobile_app,new_device
DEV_00271,CUST_00358,dh_654488325638,web,new_channel
DEV_00272,CUST_00045,dh_119704602512,mobile_app,new_device
DEV_00273,CUST_00103,dh_656062509272,web,normal
DEV_00274,CUST_00276,dh_930001615124,mobile_app,new_channel
DEV_00275,CUST_00094,dh_937331785825,mobile_app,new_channel
DEV_00276,CUST_00025,dh_197470161210,mobile_app,normal
DEV_00277,CUST_00185,dh_38478234398,mobile_app,new_channel
DEV_00278,CUST_00034,dh_255113933770,call_center,normal
DEV_00279,CUST_00246,dh_851839056140,call_center,normal
DEV_00280,CUST_00081,dh_603214109169,mobile_app,normal
DEV_00281,CUST_00034,dh_625966029462,mobile_app,normal
DEV_00282,CUST_00094,dh_908132405729,call_center,normal
DEV_00283,CUST_00202,dh_617139583718,call_center,new_channel
DEV_00284,CUST_00206,dh_666088813983,mobile_app,normal
DEV_00285,CUST_00099,dh_583928625302,call_center,normal
DEV_00286,CUST_00343,dh_3545389084,web,normal
DEV_00287,CUST_00138,dh_755653078230,call_center,new_channel
DEV_00288,CUST_00227,dh_867375646740,web,normal
DEV_00289,CUST_00248,dh_230879390,mobile_app,new_device
DEV_00290,CUST_00318,dh_781818972053,call_center,normal
DEV_00291,CUST_00337,dh_363040554871,web,new_device
DEV_00292,CUST_00295,dh_770959146916,call_center,normal
DEV_00293,CUST_00369,dh_229984258018,call_center,normal
DEV_00294,CUST_00157,dh_684767804416,mobile_app,normal
DEV_00295,CUST_00275,dh_479364745711,call_center,normal
DEV_00296,CUST_00101,dh_279663008560,call_center,normal
DEV_00297,CUST_00328,dh_539600220918,web,normal
DEV_00298,CUST_00283,dh_321744214354,mobile_app,normal
DEV_00299,CUST_00125,dh_204964190234,call_center,new_channel
DEV_00300,CUST_00223,dh_546661036328,mobile_app,normal
DEV_00301,CUST_00316,dh_547333241676,call_center,normal
DEV_00302,CUST_00339,dh_357716104320,call_center,new_channel
DEV_00303,CUST_00147,dh_54668221361,web,new_device
DEV_00304,CUST_00204,dh_30018596465,web,normal
DEV_00305,CUST_00152,dh_92069662200,web,new_device
DEV_00306,CUST_00252,dh_776289196263,call_center,normal
DEV_00307,CUST_00163,dh_773587883709,call_center,new_device
DEV_00308,CUST_00175,dh_436557308170,web,normal
DEV_00309,CUST_00020,dh_753403005907,call_center,normal
DEV_00310,CUST_00012,dh_928674712377,call_center,new_channel
DEV_00311,CUST_00260,dh_231754067399,web,new_device
DEV_00312,CUST_00218,dh_739881900170,web,normal
DEV_00313,CUST_00330,dh_60638358275,mobile_app,normal
DEV_00314,CUST_00188,dh_211954754147,mobile_app,new_device
DEV_00315,CUST_00248,dh_902244624354,call_center,new_device
DEV_00316,CUST_00307,dh_831390215047,web,new_device
DEV_00317,CUST_00107,dh_675173732286,mobile_app,normal
DEV_00318,CUST_00095,dh_904547434663,mobile_app,normal
DEV_00319,CUST_00245,dh_842129173662,web,new_device
DEV_00320,CUST_00080,dh_233753184432,web,new_device
DEV_00321,CUST_00300,dh_432363942389,web,normal
DEV_00322,CUST_00060,dh_77618158563,web,normal
DEV_00323,CUST_00012,dh_197619273548,mobile_app,new_channel
DEV_00324,CUST_00087,dh_147531878322,call_center,new_channel
DEV_00325,CUST_00062,dh_409191991247,mobile_app,normal
DEV_00326,CUST_00338,dh_203515191392,mobile_app,normal
DEV_00327,CUST_00039,dh_664090837629,web,new_channel
DEV_00328,CUST_00353,dh_509011795045,mobile_app,normal
DEV_00329,CUST_00296,dh_517130750891,mobile_app,new_channel
DEV_00330,CUST_00287,dh_120671269933,web,normal
DEV_00331,CUST_00081,dh_811278154958,web,normal
DEV_00332,CUST_00339,dh_175183142354,web,new_channel
DEV_00333,CUST_00147,dh_848495191530,call_center,normal
DEV_00334,CUST_00073,dh_534952601749,call_center,normal
DEV_00335,CUST_00181,dh_916274927014,call_center,new_device
DEV_00336,CUST_00130,dh_890782599372,mobile_app,normal
DEV_00337,CUST_00279,dh_142208189558,call_center,normal
DEV_00338,CUST_00127,dh_198446453191,call_center,new_device
DEV_00339,CUST_00187,dh_123327249770,web,normal
DEV_00340,CUST_00330,dh_261342156899,call_center,new_channel
DEV_00341,CUST_00310,dh_452794662498,web,normal
DEV_00342,CUST_00082,dh_465883858717,call_center,normal
DEV_00343,CUST_00074,dh_491288751890,web,new_device
DEV_00344,CUST_00313,dh_975430334022,call_center,new_channel
DEV_00345,CUST_00236,dh_517025161285,call_center,new_channel
DEV_00346,CUST_00338,dh_120541585110,call_center,new_channel
DEV_00347,CUST_00256,dh_361434097241,mobile_app,new_device
DEV_00348,CUST_00089,dh_425106554593,web,normal
DEV_00349,CUST_00060,dh_144617386266,call_center,new_device
DEV_00350,CUST_00192,dh_588943185359,mobile_app,normal
DEV_00351,CUST_00204,dh_85664910903,call_center,normal
DEV_00352,CUST_00076,dh_400477785916,mobile_app,normal
DEV_00353,CUST_00189,dh_237030097705,web,new_channel
DEV_00354,CUST_00144,dh_741383659129,call_center,normal
DEV_00355,CUST_00231,dh_9044563239,web,normal
DEV_00356,CUST_00365,dh_390724359444,call_center,normal
DEV_00357,CUST_00008,dh_688695405063,call_center,normal
DEV_00358,CUST_00310,dh_953369319401,mobile_app,normal
DEV_00359,CUST_00053,dh_205653415399,call_center,normal
DEV_00360,CUST_00274,dh_828822007079,mobile_app,normal
DEV_00361,CUST_00277,dh_79866723004,mobile_app,new_device
DEV_00362,CUST_00259,dh_792526241526,web,normal
DEV_00363,CUST_00042,dh_426129404124,call_center,new_device
DEV_00364,CUST_00242,dh_422913592021,mobile_app,normal
DEV_00365,CUST_00111,dh_881549998833,web,normal
DEV_00366,CUST_00343,dh_490715675433,call_center,new_channel
DEV_00367,CUST_00056,dh_19999131421,mobile_app,new_channel
DEV_00368,CUST_00350,dh_286385498780,web,normal
DEV_00369,CUST_00021,dh_633197017801,web,new_channel
DEV_00370,CUST_00105,dh_165789879926,call_center,normal
DEV_00371,CUST_00296,dh_940341549234,web,new_device
DEV_00372,CUST_00217,dh_651942131769,web,normal
DEV_00373,CUST_00150,dh_6934357186,web,new_channel
DEV_00374,CUST_00291,dh_273351621980,mobile_app,new_device
DEV_00375,CUST_00232,dh_559339692764,web,new_channel
DEV_00376,CUST_00270,dh_549118660322,web,new_channel
DEV_00377,CUST_00313,dh_475177112273,web,new_channel
DEV_00378,CUST_00001,dh_555797779891,mobile_app,normal
DEV_00379,CUST_00314,dh_324295614848,web,normal
DEV_00380,CUST_00060,dh_973352261561,web,normal
DEV_00381,CUST_00355,dh_589601844028,web,new_device
DEV_00382,CUST_00050,dh_227417715943,web,normal
DEV_00383,CUST_00203,dh_72013871199,mobile_app,new_device
DEV_00384,CUST_00276,dh_147452196015,mobile_app,normal
DEV_00385,CUST_00376,dh_376649905627,call_center,normal
DEV_00386,CUST_00029,dh_180586798805,web,normal
DEV_00387,CUST_00311,dh_750048949651,web,new_device
DEV_00388,CUST_00050,dh_52218856832,web,new_channel
DEV_00389,CUST_00099,dh_782246301507,call_center,new_channel
DEV_00390,CUST_00057,dh_408768474613,web,new_channel
DEV_00391,CUST_00237,dh_519444011624,mobile_app,new_device
DEV_00392,CUST_00146,dh_911771129855,mobile_app,new_device
DEV_00393,CUST_00124,dh_665499187603,mobile_app,new_device
DEV_00394,CUST_00174,dh_271887755966,mobile_app,new_channel
DEV_00395,CUST_00291,dh_676996621790,web,new_device
DEV_00396,CUST_00329,dh_89715077626,web,normal
DEV_00397,CUST_00342,dh_470459449043,mobile_app,normal
DEV_00398,CUST_00197,dh_196945979991,call_center,new_device
DEV_00399,CUST_00374,dh_277215381323,mobile_app,normal
DEV_00400,CUST_00290,dh_986537746850,web,normal
DEV_00401,CUST_00124,dh_402498010252,call_center,new_device
DEV_00402,CUST_00279,dh_115846524449,web,new_channel
DEV_00403,CUST_00190,dh_853285218176,web,new_device
DEV_00404,CUST_00202,dh_995597700433,mobile_app,normal
DEV_00405,CUST_00105,dh_326726690551,web,new_device
DEV_00406,CUST_00277,dh_933522456061,call_center,new_device
DEV_00407,CUST_00215,dh_636229149771,web,new_channel
DEV_00408,CUST_00134,dh_928928024979,mobile_app,new_channel
DEV_00409,CUST_00027,dh_12586923306,call_center,normal
DEV_00410,CUST_00197,dh_493825666702,call_center,new_channel
DEV_00411,CUST_00166,dh_59487612430,mobile_app,new_device
DEV_00412,CUST_00366,dh_63704833309,call_center,new_channel
DEV_00413,CUST_00198,dh_914373226856,mobile_app,new_channel
DEV_00414,CUST_00115,dh_585014747808,web,normal
DEV_00415,CUST_00063,dh_318668244362,web,normal
DEV_00416,CUST_00274,dh_738040455740,call_center,normal
DEV_00417,CUST_00366,dh_857295794208,web,new_channel
DEV_00418,CUST_00131,dh_473599060742,web,new_channel
DEV_00419,CUST_00186,dh_345969943375,mobile_app,new_device
DEV_00420,CUST_00350,dh_688292448342,web,normal
DEV_00421,CUST_00334,dh_425961880676,call_center,normal
DEV_00422,CUST_00214,dh_986489142377,call_center,normal
DEV_00423,CUST_00129,dh_57250327024,web,new_device
DEV_00424,CUST_00353,dh_571348998105,mobile_app,new_channel
DEV_00425,CUST_00120,dh_864059732520,call_center,normal
DEV_00426,CUST_00159,dh_936843926041,call_center,normal
DEV_00427,CUST_00219,dh_226879287504,web,new_channel
DEV_00428,CUST_00180,dh_615532143222,call_center,normal
DEV_00429,CUST_00325,dh_752237535174,call_center,new_channel
DEV_00430,CUST_00105,dh_329431674800,web,new_channel
DEV_00431,CUST_00174,dh_664098683672,mobile_app,new_channel
DEV_00432,CUST_00143,dh_504943292657,call_center,new_channel
DEV_00433,CUST_00194,dh_208423878031,mobile_app,new_device
DEV_00434,CUST_00001,dh_545985128268,call_center,normal
DEV_00435,CUST_00119,dh_875787393130,web,normal
DEV_00436,CUST_00058,dh_302568400864,web,new_device
DEV_00437,CUST_00237,dh_466948910978,call_center,normal
DEV_00438,CUST_00220,dh_848808080123,call_center,normal
DEV_00439,CUST_00143,dh_150833818514,web,new_channel
DEV_00440,CUST_00166,dh_137993409694,mobile_app,new_device
DEV_00441,CUST_00164,dh_562507347372,web,new_device
DEV_00442,CUST_00119,dh_781112933285,web,new_device
DEV_00443,CUST_00209,dh_650385739652,mobile_app,normal
DEV_00444,CUST_00146,dh_96432143374,call_center,normal
DEV_00445,CUST_00304,dh_463400554939,mobile_app,new_channel
DEV_00446,CUST_00041,dh_350134124163,web,new_channel
DEV_00447,CUST_00056,dh_664889093648,mobile_app,normal
DEV_00448,CUST_00076,dh_298738122654,web,normal
DEV_00449,CUST_00241,dh_734654919472,call_center,new_channel
DEV_00450,CUST_00262,dh_254896845630,call_center,normal
DEV_00451,CUST_00127,dh_785961925419,web,new_device
DEV_00452,CUST_00219,dh_298736521774,call_center,normal
DEV_00453,CUST_00115,dh_947603226693,web,new_device
DEV_00454,CUST_00060,dh_623352721760,mobile_app,new_channel
DEV_00455,CUST_00346,dh_167528707351,mobile_app,normal
DEV_00456,CUST_00264,dh_762973456053,web,new_channel
DEV_00457,CUST_00270,dh_716761628455,web,normal
DEV_00458,CUST_00132,dh_72606289392,web,normal
DEV_00459,CUST_00195,dh_338115429693,call_center,new_channel
DEV_00460,CUST_00144,dh_315247818173,call_center,normal
DEV_00461,CUST_00007,dh_273158822642,web,new_device
DEV_00462,CUST_00036,dh_139222995537,mobile_app,new_device
DEV_00463,CUST_00213,dh_824958606011,mobile_app,normal
DEV_00464,CUST_00359,dh_166063501016,mobile_app,new_channel
DEV_00465,CUST_00097,dh_264720841503,mobile_app,new_channel
DEV_00466,CUST_00221,dh_332946141991,web,normal
DEV_00467,CUST_00144,dh_947406922914,web,new_channel
DEV_00468,CUST_00255,dh_790717155507,mobile_app,normal
DEV_00469,CUST_00103,dh_22047520058,mobile_app,new_channel
