device_id,customer_id,device_hash,channel,risk_hint
D0109,A0064,dh_792298837837,mobile_app,normal
D0110,A0187,dh_789173602886,web,normal
D0111,A0079,dh_816444001393,mobile_app,normal
D0112,A0086,dh_105076167747,web,normal
D0113,A0182,dh_232646060024,web,normal
D0114,A0178,dh_391329856541,mobile_app,new_channel
D0115,A0196,dh_372426060196,web,normal
D0116,A0035,dh_992788135837,mobile_app,normal
D0117,A0073,dh_567787442366,mobile_app,normal
D0118,A0051,dh_781916978957,web,normal
D0119,A0043,dh_942362569610,mobile_app,normal
D0120,A0079,dh_165528371558,mobile_app,normal
D0121,A0091,dh_251641201154,mobile_app,normal
D0122,A0070,dh_709082449996,web,new_channel
D0123,A0013,dh_782970626492,mobile_app,new_channel
D0124,A0172,dh_615470375637,mobile_app,normal
D0125,A0149,dh_705227138209,web,normal
D0126,A0116,dh_86732950814,mobile_app,normal
D0127,A0019,dh_280297105929,web,new_channel
D0128,A0050,dh_665703776577,mobile_app,normal
D0129,A0111,dh_215568422719,web,normal
D0130,A0105,dh_586407165799,mobile_app,new_channel
D0131,A0018,dh_35208773270,mobile_app,normal
D0132,A0218,dh_397563331115,mobile_app,normal
D0133,A0234,dh_314106373360,web,normal
D0134,A0112,dh_856702693727,mobile_app,normal
D0135,A0005,dh_579900286389,mobile_app,normal
D0136,A0207,dh_110569551360,mobile_app,normal
D0137,A0242,dh_808228701975,mobile_app,normal
D0138,A0145,dh_50547340324,mobile_app,normal
D0139,A0093,dh_423206553036,mobile_app,normal
D0140,A0004,dh_514516501600,mobile_app,normal
D0141,A0007,dh_846054930647,mobile_app,normal
D0142,A0093,dh_711942426368,mobile_app,normal
D0143,A0029,dh_130523839853,mobile_app,normal
D0144,A0053,dh_692583936634,web,normal
D0145,A0087,dh_156732871976,mobile_app,new_channel
D0146,A0040,dh_72251069963,mobile_app,normal
D0147,A0108,dh_958484297536,mobile_app,normal
D0148,A0113,dh_470364155034,mobile_app,normal
D0149,A0025,dh_593588618455,web,normal
D0150,A0023,dh_874743599681,mobile_app,new_channel
D0151,A0139,dh_199945896940,mobile_app,new_channel
D0152,A0042,dh_97551267861,mobile_app,new_channel
D0153,A0225,dh_63576828161,web,normal
D0154,A0106,dh_920696461723,mobile_app,normal
D0155,A0036,dh_167879798777,web,new_channel
D0156,A0053,dh_28315699904,mobile_app,new_channel
D0157,A0251,dh_100996109989,mobile_app,normal
D0158,A0055,dh_42370544723,mobile_app,normal
D0159,A0057,dh_401832365663,mobile_app,normal
D0160,A0198,dh_914481308421,mobile_app,normal
D0161,A0028,dh_894218408209,mobile_app,normal
D0162,A0107,dh_89154580773,mobile_app,new_channel
D0163,A0140,dh_697477510875,web,normal
D0164,A0257,dh_523860716115,web,normal
D0165,A0006,dh_367623665322,mobile_app,new_channel
D0166,A0011,dh_712486891823,web,new_channel
D0167,A0034,dh_530718588551,web,normal
D0168,A0066,dh_782055267043,mobile_app,normal
D0169,A0081,dh_662852190367,mobile_app,normal
D0170,A0135,dh_639256640709,web,new_channel
D0171,A0054,dh_877635457823,mobile_app,normal
D0172,A0084,dh_544855628293,web,normal
D0173,A0041,dh_348010601124,mobile_app,normal
D0174,A0141,dh_346404771487,web,normal
D0175,A0103,dh_242413942795,web,new_channel
D0176,A0147,dh_977436790156,mobile_app,normal
D0177,A0041,dh_104303388802,web,normal
D0178,A0075,dh_717744280809,web,normal
D0179,A0136,dh_173405248367,mobile_app,normal
D0180,A0088,dh_570911384433,mobile_app,normal
