device_id,customer_id,device_hash,channel,risk_hint
DEV_000043,CUST_003086,dh_951030326471,call_center,new_device
DEV_000044,CUST_000119,dh_581282970967,api,new_device
DEV_000045,CUST_017306,dh_430877685842,mobile_app,new_device
DEV_000046,CUST_019820,dh_575689221427,api,device_reset
DEV_000047,CUST_012075,dh_140114250189,call_center,new_device
DEV_000048,CUST_014850,dh_194136313862,mobile_app,device_reset
DEV_000049,CUST_012359,dh_643867264615,mobile_app,new_device
DEV_000050,CUST_007783,dh_344021171452,api,new_channel
DEV_000051,CUST_012816,dh_27516802161,mobile_app,new_device
DEV_000052,CUST_004868,dh_882317915603,api,new_channel
DEV_000053,CUST_005567,dh_580274907435,mobile_app,new_channel
DEV_000054,CUST_000299,dh_449990752303,api,device_reset
DEV_000055,CUST_017940,dh_617240105040,web,normal
DEV_000056,CUST_012151,dh_611066528506,web,device_reset
DEV_000057,CUST_019290,dh_151207970477,api,new_device
DEV_000058,CUST_016311,dh_962355227562,call_center,device_reset
DEV_000059,CUST_016495,dh_222222846187,api,normal
DEV_000060,CUST_015629,dh_340707096986,api,normal
DEV_000061,CUST_008194,dh_875422162734,call_center,device_reset
DEV_000062,CUST_013622,dh_585246900791,mobile_app,new_device
DEV_000063,CUST_010241,dh_446522611172,web,normal
DEV_000064,CUST_005235,dh_343293703076,mobile_app,normal
DEV_000065,CUST_004751,dh_787872434735,web,new_channel
DEV_000066,CUST_011031,dh_305342403247,web,new_channel
DEV_000067,CUST_016482,dh_673878073967,api,normal
DEV_000068,CUST_012640,dh_856296867299,call_center,normal
DEV_000069,CUST_018944,dh_39042471176,call_center,normal
DEV_000070,CUST_003618,dh_104209257659,web,new_device
DEV_000071,CUST_004695,dh_675430000464,mobile_app,new_device
DEV_000072,CUST_003681,dh_780480509162,call_center,new_device
DEV_000073,CUST_004465,dh_942062532037,web,normal
DEV_000074,CUST_004210,dh_455525765416,call_center,normal
DEV_000075,CUST_007949,dh_837489587355,api,normal
DEV_000076,CUST_009640,dh_253060739225,web,normal
DEV_000077,CUST_018271,dh_661950728936,web,new_device
DEV_000078,CUST_011179,dh_321078871676,call_center,new_device
DEV_000079,CUST_017058,dh_470098577636,call_center,normal
DEV_000080,CUST_018175,dh_623643763225,call_center,device_reset
DEV_000081,CUST_017034,dh_511923709270,api,new_channel
DEV_000082,CUST_001633,dh_929737081418,web,normal
DEV_000083,CUST_007985,dh_475790096960,web,normal
DEV_000084,CUST_015052,dh_554867177414,web,normal
DEV_000085,CUST_014512,dh_483884190598,mobile_app,device_reset
DEV_000086,CUST_017379,dh_925584806076,api,new_device
DEV_000087,CUST_008576,dh_16884434281,mobile_app,new_device
DEV_000088,CUST_015134,dh_961587382503,web,normal
DEV_000089,CUST_001755,dh_928551038172,mobile_app,normal
DEV_000090,CUST_007209,dh_189347819722,call_center,new_device
DEV_000091,CUST_005499,dh_912060966103,api,new_channel
DEV_000092,CUST_010072,dh_334647850503,call_center,normal
DEV_000093,CUST_013336,dh_805862788377,api,new_device
DEV_000094,CUST_000902,dh_457155114022,mobile_app,normal
DEV_000095,CUST_018014,dh_571642293548,web,normal
DEV_000096,CUST_008941,dh_841436269291,call_center,normal
DEV_000097,CUST_010836,dh_133717373948,api,new_channel
DEV_000098,CUST_012204,dh_656034159523,call_center,new_channel
DEV_000099,CUST_015151,dh_111803180925,api,normal
DEV_000100,CUST_005300,dh_644459914940,mobile_app,new_channel
DEV_000101,CUST_005074,dh_147289150872,web,new_device
DEV_000102,CUST_016618,dh_255092078101,api,new_channel
DEV_000103,CUST_008079,dh_973017851668,mobile_app,device_reset
DEV_000104,CUST_012180,dh_770846860828,web,new_device
DEV_000105,CUST_011560,dh_859746975307,call_center,device_reset
DEV_000106,CUST_012714,dh_986604517860,mobile_app,normal
DEV_000107,CUST_007564,dh_543354650866,web,normal
DEV_000108,CUST_001382,dh_523475853752,web,device_reset
DEV_000109,CUST_009316,dh_794045286458,mobile_app,new_device
DEV_000110,CUST_000341,dh_257493336676,web,device_reset
DEV_000111,CUST_004381,dh_608697810538,api,device_reset
DEV_000112,CUST_016079,dh_52081862576,web,device_reset
DEV_000113,CUST_001224,dh_165016753978,mobile_app,new_channel
DEV_000114,CUST_019713,dh_959666310626,web,device_reset
DEV_000115,CUST_017684,dh_225519886200,call_center,device_reset
DEV_000116,CUST_005099,dh_899900574505,mobile_app,normal
DEV_000117,CUST_019587,dh_368843601691,web,device_reset
DEV_000118,CUST_008338,dh_237328179419,call_center,new_device
DEV_000119,CUST_014385,dh_684654773349,api,device_reset
DEV_000120,CUST_009857,dh_835765927631,call_center,normal
DEV_000121,CUST_017964,dh_445167985712,call_center,normal
DEV_000122,CUST_008979,dh_764780105151,web,new_channel
DEV_000123,CUST_006214,dh_935198659183,api,normal
DEV_000124,CUST_002186,dh_336864672314,web,normal
DEV_000125,CUST_001562,dh_967362935016,mobile_app,device_reset
DEV_000126,CUST_011974,dh_479361404240,web,normal
DEV_000127,CUST_007240,dh_921526808861,web,normal
DEV_000128,CUST_008760,dh_658372365717,call_center,normal
DEV_000129,CUST_014045,dh_590790632110,call_center,normal
DEV_000130,CUST_007328,dh_754516030552,mobile_app,new_channel
DEV_000131,CUST_011971,dh_18305880952,mobile_app,new_channel
DEV_000132,CUST_004230,dh_272416904183,mobile_app,normal
DEV_000133,CUST_003433,dh_702038080100,mobile_app,new_channel
DEV_000134,CUST_010587,dh_620576435660,web,new_channel
DEV_000135,CUST_002072,dh_656965880698,api,new_device
DEV_000136,CUST_012962,dh_994421661044,call_center,device_reset
DEV_000137,CUST_012129,dh_691447540072,mobile_app,device_reset
DEV_000138,CUST_015825,dh_229648810245,mobile_app,device_reset
DEV_000139,CUST_003677,dh_22307855645,api,device_reset
DEV_000140,CUST_005961,dh_656706476443,web,new_device
DEV_000141,CUST_018282,dh_941242381694,call_center,new_channel
DEV_000142,CUST_007866,dh_444988853272,web,normal
DEV_000143,CUST_008499,dh_979665585055,api,normal
DEV_000144,CUST_008240,dh_937127442250,web,device_reset
DEV_000145,CUST_001810,dh_541632926877,web,normal
DEV_000146,CUST_007780,dh_849831617909,api,normal
DEV_000147,CUST_002212,dh_242100870394,call_center,device_reset
DEV_000148,CUST_001188,dh_55335396615,api,device_reset
DEV_000149,CUST_009701,dh_459422871709,call_center,new_device
DEV_000150,CUST_016551,dh_393915261558,call_center,device_reset
DEV_000151,CUST_007012,dh_361538115915,mobile_app,device_reset
DEV_000152,CUST_002735,dh_47708617795,mobile_app,new_device
DEV_000153,CUST_017380,dh_98778623031,call_center,device_reset
DEV_000154,CUST_009797,dh_296273686554,api,device_reset
DEV_000155,CUST_004351,dh_624279447793,web,normal
DEV_000156,CUST_017932,dh_410197046130,mobile_app,normal
DEV_000157,CUST_012190,dh_346732605497,mobile_app,new_channel
DEV_000158,CUST_014047,dh_355951943993,mobile_app,normal
DEV_000159,CUST_012096,dh_907654817724,call_center,device_reset
DEV_000160,CUST_011432,dh_321435216938,mobile_app,new_channel
DEV_000161,CUST_014727,dh_309491289099,call_center,new_channel
DEV_000162,CUST_019241,dh_600597076132,mobile_app,new_device
DEV_000163,CUST_010658,dh_937655978749,mobile_app,new_channel
DEV_000164,CUST_018950,dh_564230634700,mobile_app,normal
DEV_000165,CUST_016085,dh_294723445333,call_center,normal
DEV_000166,CUST_019125,dh_959788138484,web,normal
DEV_000167,CUST_000076,dh_493574694708,api,normal
DEV_000168,CUST_011619,dh_619666675313,mobile_app,normal
DEV_000169,CUST_010267,dh_770089237903,api,normal
DEV_000170,CUST_000076,dh_610278683542,api,new_device
DEV_000171,CUST_018134,dh_266168618697,api,normal
DEV_000172,CUST_010574,dh_427685264516,web,new_channel
DEV_000173,CUST_006388,dh_223900044262,mobile_app,normal
DEV_000174,CUST_008470,dh_798932072917,call_center,device_reset
DEV_000175,CUST_004948,dh_624920522694,web,new_channel
DEV_000176,CUST_006699,dh_41656392600,call_center,new_channel
DEV_000177,CUST_015215,dh_270011218319,web,normal
DEV_000178,CUST_014166,dh_332284412809,call_center,normal
DEV_000179,CUST_011066,dh_396013106043,mobile_app,new_channel
DEV_000180,CUST_017440,dh_466088373825,web,normal
DEV_000181,CUST_006813,dh_675320857528,mobile_app,device_reset
DEV_000182,CUST_008950,dh_669313790092,mobile_app,normal
DEV_000183,CUST_015588,dh_883978581289,api,device_reset
DEV_000184,CUST_008098,dh_887740975126,mobile_app,normal
DEV_000185,CUST_004186,dh_520103198463,call_center,new_device
DEV_000186,CUST_011421,dh_173641148166,call_center,normal
DEV_000187,CUST_003169,dh_169890233486,web,new_channel
DEV_000188,CUST_016098,dh_598138007579,web,normal
DEV_000189,CUST_005299,dh_435712556693,call_center,normal
DEV_000190,CUST_000216,dh_941594019801,web,normal
DEV_000191,CUST_000283,dh_268982908142,api,new_channel
DEV_000192,CUST_003774,dh_77026380696,web,new_device
DEV_000193,CUST_013703,dh_794700221646,call_center,new_device
DEV_000194,CUST_004141,dh_560028869466,web,normal
DEV_000195,CUST_015748,dh_298332934715,mobile_app,normal
DEV_000196,CUST_008203,dh_287920611602,api,device_reset
DEV_000197,CUST_008480,dh_951392813796,call_center,device_reset
DEV_000198,CUST_006457,dh_386279253226,call_center,normal
DEV_000199,CUST_019079,dh_26090534652,api,new_device
DEV_000200,CUST_011464,dh_252089787390,mobile_app,normal
DEV_000201,CUST_000024,dh_384380042576,mobile_app,normal
DEV_000202,CUST_013503,dh_510130598545,mobile_app,device_reset
DEV_000203,CUST_005283,dh_546944209651,mobile_app,new_channel
DEV_000204,CUST_013522,dh_542603526640,call_center,device_reset
DEV_000205,CUST_019051,dh_968215169798,api,normal
DEV_000206,CUST_013249,dh_253168248540,mobile_app,new_device
DEV_000207,CUST_015741,dh_722989020945,mobile_app,normal
DEV_000208,CUST_009489,dh_189015026873,web,new_channel
DEV_000209,CUST_012305,dh_25215762728,api,new_device
DEV_000210,CUST_008173,dh_642532934194,mobile_app,device_reset
DEV_000211,CUST_009596,dh_903495962858,mobile_app,device_reset
DEV_000212,CUST_004235,dh_594633045527,mobile_app,normal
DEV_000213,CUST_000301,dh_168930439326,call_center,normal
DEV_000214,CUST_015395,dh_688240138955,web,normal
DEV_000215,CUST_002119,dh_586704212965,mobile_app,new_channel
DEV_000216,CUST_016590,dh_459545539884,mobile_app,new_channel
DEV_000217,CUST_007204,dh_38334043887,mobile_app,normal
DEV_000218,CUST_017784,dh_591299220295,api,new_channel
DEV_000219,CUST_019620,dh_142857184069,call_center,normal
DEV_000220,CUST_017128,dh_937682852021,api,normal
DEV_000221,CUST_004672,dh_357571310061,web,new_device
DEV_000222,CUST_004630,dh_609041099331,web,new_device
DEV_000223,CUST_015377,dh_239916385482,call_center,normal
DEV_000224,CUST_006804,dh_515569449300,api,new_device
DEV_000225,CUST_017229,dh_203106425895,api,new_device
DEV_000226,CUST_009216,dh_561795801258,api,device_reset
DEV_000227,CUST_010770,dh_249062090166,call_center,normal
DEV_000228,CUST_011173,dh_930253374606,api,new_channel
DEV_000229,CUST_011221,dh_937398378364,call_center,new_device
DEV_000230,CUST_008773,dh_887110518563,call_center,normal
DEV_000231,CUST_008869,dh_821027113216,web,new_channel
DEV_000232,CUST_014664,dh_923606043237,call_center,normal
DEV_000233,CUST_012617,dh_971941136131,api,normal
DEV_000234,CUST_008977,dh_312828003249,web,device_reset
DEV_000235,CUST_008730,dh_651830137561,call_center,new_channel
DEV_000236,CUST_013084,dh_683748299917,call_center,normal
DEV_000237,CUST_009409,dh_165116021072,mobile_app,device_reset
DEV_000238,CUST_015543,dh_861801881863,call_center,device_reset
DEV_000239,CUST_007965,dh_69304630765,call_center,normal
DEV_000240,CUST_010547,dh_467327454633,api,normal
DEV_000241,CUST_018245,dh_441825193237,api,new_channel
DEV_000242,CUST_013807,dh_290277447722,api,device_reset
DEV_000243,CUST_013347,dh_953098748667,mobile_app,new_device
DEV_000244,CUST_002219,dh_386844938821,web,new_channel
DEV_000245,CUST_010180,dh_414714714204,mobile_app,normal
DEV_000246,CUST_009926,dh_702562160443,call_center,device_reset
DEV_000247,CUST_005027,dh_320694810788,mobile_app,normal
DEV_000248,CUST_011707,dh_618340681371,web,device_reset
DEV_000249,CUST_003801,dh_736768776573,call_center,normal
DEV_000250,CUST_001195,dh_829898515736,call_center,normal
DEV_000251,CUST_005042,dh_493169997773,api,device_reset
DEV_000252,CUST_017629,dh_783261029948,web,new_device
DEV_000253,CUST_016029,dh_168902473913,mobile_app,device_reset
DEV_000254,CUST_019758,dh_883338403066,api,normal
DEV_000255,CUST_006302,dh_137812276026,call_center,new_device
DEV_000256,CUST_009713,dh_651764331760,web,new_channel
DEV_000257,CUST_015016,dh_235656002662,web,normal
DEV_000258,CUST_014539,dh_532259951524,web,normal
DEV_000259,CUST_002128,dh_19538481607,web,device_reset
DEV_000260,CUST_008859,dh_846501403589,call_center,normal
DEV_000261,CUST_008816,dh_220992872355,mobile_app,normal
DEV_000262,CUST_000406,dh_460473609197,mobile_app,normal
DEV_000263,CUST_004173,dh_290820056596,call_center,normal
DEV_000264,CUST_018773,dh_755031775621,call_center,normal
DEV_000265,CUST_012637,dh_501016625763,mobile_app,new_device
DEV_000266,CUST_003170,dh_129194356417,web,new_device
DEV_000267,CUST_019537,dh_285813205156,call_center,new_channel
DEV_000268,CUST_002848,dh_984496523377,web,normal
DEV_000269,CUST_010929,dh_292181377280,mobile_app,normal
DEV_000270,CUST_012697,dh_336868410329,web,device_reset
DEV_000271,CUST_007340,dh_103524883336,api,normal
DEV_000272,CUST_017976,dh_469108688885,api,new_channel
DEV_000273,CUST_014126,dh_70749668112,call_center,device_reset
DEV_000274,CUST_008572,dh_690042485788,call_center,new_device
DEV_000275,CUST_014043,dh_802083210509,api,new_device
DEV_000276,CUST_006638,dh_603191782195,call_center,normal
DEV_000277,CUST_015558,dh_270604422763,mobile_app,new_channel
DEV_000278,CUST_007444,dh_208162567701,api,device_reset
DEV_000279,CUST_014763,dh_172826190471,web,normal
DEV_000280,CUST_016480,dh_512815753293,api,normal
DEV_000281,CUST_000372,dh_983881173957,mobile_app,device_reset
DEV_000282,CUST_016751,dh_132048256216,web,device_reset
DEV_000283,CUST_000736,dh_31031196605,web,normal
DEV_000284,CUST_017983,dh_144603665290,api,new_channel
DEV_000285,CUST_005797,dh_795287542059,web,normal
DEV_000286,CUST_008800,dh_181578415379,web,device_reset
DEV_000287,CUST_014213,dh_188320403173,call_center,device_reset
DEV_000288,CUST_017641,dh_547710493594,call_center,device_reset
DEV_000289,CUST_012015,dh_69405948227,api,normal
DEV_000290,CUST_013230,dh_650679187201,api,new_device
DEV_000291,CUST_003555,dh_914456519276,mobile_app,normal
DEV_000292,CUST_015706,dh_319143470100,call_center,normal
DEV_000293,CUST_013765,dh_245934270257,call_center,new_device
DEV_000294,CUST_000981,dh_350914957264,mobile_app,normal
DEV_000295,CUST_019130,dh_507163719011,mobile_app,new_device
DEV_000296,CUST_016137,dh_146381520411,mobile_app,device_reset
DEV_000297,CUST_015638,dh_35981177897,api,new_channel
DEV_000298,CUST_012345,dh_106504784166,api,new_channel
DEV_000299,CUST_013825,dh_751974095234,api,new_channel
DEV_000300,CUST_005045,dh_750216329435,call_center,normal
DEV_000301,CUST_008712,dh_723420120562,api,normal
DEV_000302,CUST_019062,dh_41517456564,api,new_device
DEV_000303,CUST_011250,dh_975547248028,web,new_channel
DEV_000304,CUST_009189,dh_733503686125,mobile_app,normal
DEV_000305,CUST_005437,dh_463070896160,web,new_device
DEV_000306,CUST_002666,dh_600505212514,web,device_reset
DEV_000307,CUST_006200,dh_840908795408,web,device_reset
DEV_000308,CUST_011158,dh_460492238833,call_center,normal
DEV_000309,CUST_005400,dh_26615763859,web,new_channel
DEV_000310,CUST_014165,dh_68099227518,web,new_device
DEV_000311,CUST_004856,dh_71923344652,mobile_app,normal
DEV_000312,CUST_009338,dh_98273557385,web,normal
DEV_000313,CUST_009520,dh_275059531579,web,normal
DEV_000314,CUST_019719,dh_674080845904,mobile_app,new_channel
DEV_000315,CUST_019289,dh_432820126246,web,new_device
DEV_000316,CUST_014307,dh_285789886489,api,normal
DEV_000317,CUST_016096,dh_780342485799,call_center,device_reset
DEV_000318,CUST_018311,dh_835498405817,api,normal
DEV_000319,CUST_013227,dh_230184084177,mobile_app,normal
DEV_000320,CUST_005898,dh_722505706380,web,normal
DEV_000321,CUST_004214,dh_661240850056,call_center,new_device
DEV_000322,CUST_014304,dh_296322641675,mobile_app,new_device
DEV_000323,CUST_015353,dh_685408983457,mobile_app,new_device
DEV_000324,CUST_003946,dh_841860152898,mobile_app,normal
DEV_000325,CUST_009764,dh_872380079687,mobile_app,new_device
DEV_000326,CUST_006111,dh_882047287687,mobile_app,new_channel
DEV_000327,CUST_019517,dh_100869468630,mobile_app,device_reset
DEV_000328,CUST_013124,dh_333774556156,api,device_reset
DEV_000329,CUST_014219,dh_393426308852,mobile_app,new_device
DEV_000330,CUST_016138,dh_349532606673,call_center,normal
DEV_000331,CUST_014693,dh_839662171112,call_center,normal
DEV_000332,CUST_004473,dh_617301573321,web,new_device
DEV_000333,CUST_005901,dh_743543240093,api,device_reset
DEV_000334,CUST_014440,dh_873932107514,web,new_device
DEV_000335,CUST_012123,dh_546962507853,web,new_channel
DEV_000336,CUST_010072,dh_686987417437,api,new_channel
DEV_000337,CUST_009869,dh_812642070781,call_center,new_device
DEV_000338,CUST_008556,dh_525914725975,mobile_app,device_reset
DEV_000339,CUST_009555,dh_819634801292,web,device_reset
DEV_000340,CUST_018763,dh_763812384286,web,normal
DEV_000341,CUST_016493,dh_973265000620,api,normal
DEV_000342,CUST_015632,dh_848050224012,mobile_app,new_channel
DEV_000343,CUST_008868,dh_379474065521,web,new_channel
DEV_000344,CUST_019279,dh_793771676452,call_center,device_reset
DEV_000345,CUST_010934,dh_59757959082,web,normal
DEV_000346,CUST_006342,dh_440189131161,web,new_channel
DEV_000347,CUST_009280,dh_427100907312,api,normal
DEV_000348,CUST_018138,dh_883008161720,mobile_app,normal
DEV_000349,CUST_016917,dh_688509534832,web,normal
DEV_000350,CUST_009521,dh_951444725157,call_center,new_channel
DEV_000351,CUST_001060,dh_557507953769,call_center,device_reset
DEV_000352,CUST_017857,dh_294844169956,mobile_app,device_reset
DEV_000353,CUST_000749,dh_309777749658,web,normal
DEV_000354,CUST_013362,dh_216356532318,web,normal
DEV_000355,CUST_012179,dh_679363816966,mobile_app,device_reset
DEV_000356,CUST_019865,dh_939867421809,web,normal
DEV_000357,CUST_007264,dh_572975946361,mobile_app,device_reset
DEV_000358,CUST_014004,dh_454431847270,call_center,new_device
DEV_000359,CUST_004608,dh_216779591722,api,normal
DEV_000360,CUST_006358,dh_831855317572,call_center,normal
DEV_000361,CUST_002599,dh_231504953088,api,normal
DEV_000362,CUST_006243,dh_996729138429,call_center,new_device
DEV_000363,CUST_009319,dh_55015825264,mobile_app,normal
DEV_000364,CUST_011548,dh_857647139839,api,new_device
DEV_000365,CUST_013219,dh_463642307718,web,new_channel
DEV_000366,CUST_009210,dh_139524554469,web,new_device
DEV_000367,CUST_009905,dh_332442077026,api,new_device
DEV_000368,CUST_009586,dh_5604644451,web,new_channel
DEV_000369,CUST_017582,dh_380216312820,api,normal
DEV_000370,CUST_003306,dh_437114024099,mobile_app,device_reset
DEV_000371,CUST_019089,dh_654345519992,mobile_app,normal
DEV_000372,CUST_009439,dh_264281351852,call_center,new_device
DEV_000373,CUST_018619,dh_288337985504,mobile_app,normal
DEV_000374,CUST_012142,dh_720513747756,api,new_device
DEV_000375,CUST_016107,dh_193847427617,call_center,device_reset
DEV_000376,CUST_002064,dh_708808921269,mobile_app,normal
DEV_000377,CUST_009328,dh_810543660753,api,normal
DEV_000378,CUST_017442,dh_215414144439,call_center,new_device
DEV_000379,CUST_017988,dh_517637367559,api,new_channel
DEV_000380,CUST_016684,dh_58060421163,api,normal
DEV_000381,CUST_004736,dh_630590953452,api,new_device
DEV_000382,CUST_018622,dh_756712484298,api,new_device
DEV_000383,CUST_002374,dh_433887534273,mobile_app,normal
DEV_000384,CUST_001829,dh_467752598737,web,device_reset
DEV_000385,CUST_011368,dh_141294919355,mobile_app,new_device
DEV_000386,CUST_018199,dh_479808982781,api,new_device
DEV_000387,CUST_009273,dh_594590149239,api,normal
DEV_000388,CUST_009270,dh_232987653106,call_center,normal
DEV_000389,CUST_008746,dh_161813517894,mobile_app,normal
DEV_000390,CUST_018749,dh_217800693742,call_center,device_reset
DEV_000391,CUST_013317,dh_662659168844,mobile_app,new_channel
DEV_000392,CUST_000529,dh_167762588741,mobile_app,device_reset
DEV_000393,CUST_014193,dh_945286431115,call_center,new_channel
DEV_000394,CUST_009800,dh_530857155562,web,new_device
DEV_000395,CUST_001964,dh_362352145052,web,normal
DEV_000396,CUST_003153,dh_411194829372,api,new_device
DEV_000397,CUST_015783,dh_462101311148,web,normal
DEV_000398,CUST_007640,dh_114142439400,call_center,new_channel
DEV_000399,CUST_002644,dh_402153123673,api,new_device
DEV_000400,CUST_010044,dh_595875924342,api,normal
DEV_000401,CUST_015646,dh_578054173706,call_center,new_device
DEV_000402,CUST_012704,dh_859532905390,mobile_app,new_channel
DEV_000403,CUST_018996,dh_214072934362,api,new_channel
DEV_000404,CUST_003865,dh_47315527059,call_center,normal
DEV_000405,CUST_004710,dh_711073813823,call_center,device_reset
DEV_000406,CUST_017934,dh_127620301116,mobile_app,new_device
DEV_000407,CUST_018714,dh_803142459931,api,device_reset
DEV_000408,CUST_007309,dh_559596615221,call_center,new_device
DEV_000409,CUST_010913,dh_939512384011,mobile_app,new_device
DEV_000410,CUST_001685,dh_124270606529,mobile_app,normal
DEV_000411,CUST_015105,dh_97053168816,web,new_channel
DEV_000412,CUST_009829,dh_182708365539,web,device_reset
DEV_000413,CUST_017201,dh_176980755018,api,new_channel
DEV_000414,CUST_010973,dh_538396617819,web,device_reset
DEV_000415,CUST_004473,dh_808985046721,mobile_app,normal
DEV_000416,CUST_015622,dh_138162527373,web,normal
DEV_000417,CUST_008049,dh_294484786913,api,normal
DEV_000418,CUST_004065,dh_813484530846,call_center,new_device
DEV_000419,CUST_013607,dh_267407685508,api,new_device
DEV_000420,CUST_018587,dh_771860321268,web,new_channel
DEV_000421,CUST_018375,dh_100752337202,call_center,device_reset
DEV_000422,CUST_003332,dh_960531161399,call_center,new_channel
DEV_000423,CUST_009246,dh_240774607689,api,normal
DEV_000424,CUST_006108,dh_169222657163,mobile_app,new_device
DEV_000425,CUST_012847,dh_395401082725,call_center,new_device
DEV_000426,CUST_012096,dh_418023216456,call_center,new_device
DEV_000427,CUST_015347,dh_51872945319,call_center,new_device
DEV_000428,CUST_009862,dh_975888673990,web,new_channel
DEV_000429,CUST_014586,dh_655390161275,mobile_app,new_channel
DEV_000430,CUST_007162,dh_285237946410,api,new_device
DEV_000431,CUST_005309,dh_39158094575,call_center,new_channel
DEV_000432,CUST_009332,dh_558464598815,mobile_app,new_device
DEV_000433,CUST_009546,dh_17299435324,call_center,normal
DEV_000434,CUST_007344,dh_994572265652,mobile_app,device_reset
DEV_000435,CUST_016873,dh_365895912037,mobile_app,normal
DEV_000436,CUST_012902,dh_238752222260,mobile_app,new_channel
DEV_000437,CUST_001356,dh_943387500500,web,normal
DEV_000438,CUST_012406,dh_685029121590,call_center,device_reset
DEV_000439,CUST_007461,dh_173285781486,api,normal
DEV_000440,CUST_017719,dh_207853516131,web,device_reset
DEV_000441,CUST_018303,dh_587276055649,mobile_app,normal
DEV_000442,CUST_001968,dh_777918462212,web,normal
DEV_000443,CUST_016540,dh_346848695669,call_center,new_device
DEV_000444,CUST_013606,dh_729020391514,call_center,device_reset
DEV_000445,CUST_013754,dh_627785219699,api,new_channel
DEV_000446,CUST_012898,dh_819189207034,web,new_device
DEV_000447,CUST_012093,dh_14065673779,api,normal
DEV_000448,CUST_019041,dh_118773289117,mobile_app,normal
DEV_000449,CUST_015946,dh_271045820333,api,new_channel
DEV_000450,CUST_001435,dh_259071026966,mobile_app,new_channel
DEV_000451,CUST_004606,dh_295368201424,api,normal
DEV_000452,CUST_014639,dh_594788172123,api,device_reset
DEV_000453,CUST_013214,dh_303064875377,call_center,device_reset
DEV_000454,CUST_010462,dh_658775307705,web,normal
DEV_000455,CUST_010417,dh_586451006647,web,normal
DEV_000456,CUST_019194,dh_95491489158,api,new_channel
DEV_000457,CUST_010347,dh_798021929479,api,new_device
DEV_000458,CUST_008309,dh_500515286888,web,new_device
DEV_000459,CUST_012320,dh_535753482393,web,normal
DEV_000460,CUST_018398,dh_833845264938,api,new_channel
DEV_000461,CUST_010503,dh_710668067957,call_center,device_reset
DEV_000462,CUST_000436,dh_556425408468,mobile_app,normal
DEV_000463,CUST_007417,dh_891769430629,api,new_device
DEV_000464,CUST_013393,dh_694697464662,web,normal
DEV_000465,CUST_001162,dh_861861995394,api,normal
DEV_000466,CUST_007568,dh_776516049348,call_center,new_device
DEV_000467,CUST_019437,dh_976105544307,web,new_channel
DEV_000468,CUST_000088,dh_765219705623,mobile_app,normal
DEV_000469,CUST_006345,dh_39982244703,api,new_channel
DEV_000470,CUST_005003,dh_607975800015,api,new_device
DEV_000471,CUST_005473,dh_840780506785,mobile_app,new_device
