event_id,source_id,target_id,event_type,context,amount,label,timestamp
EVT_0000112,CUST_003176,CUST_001490,payment,bill_payment,1286,normal,2026-01-01T01:52:00
EVT_0000113,CUST_003609,CUST_004149,p2p,commerce,1985,normal,2026-01-01T01:53:00
EVT_0000114,CUST_002925,CUST_000109,transfer,bill_payment,2362,normal,2026-01-01T01:54:00
EVT_0000115,CUST_004064,CUST_000783,p2p,bill_payment,1155,normal,2026-01-01T01:55:00
EVT_0000116,CUST_004072,CUST_003574,p2p,salary,791,normal,2026-01-01T01:56:00
EVT_0000117,CUST_001446,CUST_003352,p2p,payroll,2245,normal,2026-01-01T01:57:00
EVT_0000118,CUST_004668,CUST_001372,p2p,bill_payment,123,normal,2026-01-01T01:58:00
EVT_0000119,CUST_003903,CUST_000917,payment,family,828,normal,2026-01-01T01:59:00
EVT_0000120,CUST_002441,CUST_000106,p2p,bill_payment,263,normal,2026-01-01T02:00:00
EVT_0000121,CUST_003665,CUST_004492,payment,payroll,269,normal,2026-01-01T02:01:00
EVT_0000122,CUST_004248,CUST_001658,payment,payroll,1763,normal,2026-01-01T02:02:00
EVT_0000123,CUST_000821,MULE_0011,transfer,urgent_transfer,544,mule_pattern,2026-01-01T02:03:00
EVT_0000124,CUST_000659,CUST_004280,p2p,bill_payment,1174,normal,2026-01-01T02:04:00
EVT_0000125,CUST_000188,CUST_004199,payment,salary,194,normal,2026-01-01T02:05:00
EVT_0000126,CUST_002333,CUST_000788,p2p,commerce,1821,normal,2026-01-01T02:06:00
EVT_0000127,CUST_000967,MULE_0000,transfer,urgent_transfer,1196,mule_pattern,2026-01-01T02:07:00
EVT_0000128,CUST_003237,CUST_001413,payment,bill_payment,2081,normal,2026-01-01T02:08:00
EVT_0000129,CUST_001644,CUST_001582,transfer,commerce,460,normal,2026-01-01T02:09:00
EVT_0000130,CUST_002968,CUST_003365,payment,family,2293,normal,2026-01-01T02:10:00
EVT_0000131,CUST_004718,CUST_004589,payment,payroll,2357,normal,2026-01-01T02:11:00
EVT_0000132,CUST_001096,CUST_003438,payment,salary,1886,normal,2026-01-01T02:12:00
EVT_0000133,CUST_004304,CUST_004090,p2p,bill_payment,2499,normal,2026-01-01T02:13:00
EVT_0000134,CUST_004853,CUST_001332,transfer,bill_payment,2107,normal,2026-01-01T02:14:00
EVT_0000135,CUST_001192,CUST_001701,payment,bill_payment,842,normal,2026-01-01T02:15:00
EVT_0000136,CUST_004953,CUST_001742,p2p,payroll,166,normal,2026-01-01T02:16:00
EVT_0000137,CUST_004785,CUST_003617,payment,family,432,normal,2026-01-01T02:17:00
EVT_0000138,CUST_003533,CUST_002189,transfer,commerce,623,normal,2026-01-01T02:18:00
EVT_0000139,CUST_002680,CUST_002412,payment,salary,1141,normal,2026-01-01T02:19:00
EVT_0000140,CUST_004440,CUST_003707,transfer,salary,949,normal,2026-01-01T02:20:00
EVT_0000141,CUST_003070,CUST_001256,payment,bill_payment,1496,normal,2026-01-01T02:21:00
EVT_0000142,BAD_0000,CUST_001294,message,fake_receipt,1600,scam_ring,2026-01-01T02:22:00
EVT_0000143,CUST_002474,CUST_000124,p2p,salary,2435,normal,2026-01-01T02:23:00
EVT_0000144,CUST_000244,CUST_002531,transfer,family,1646,normal,2026-01-01T02:24:00
EVT_0000145,CUST_003524,CUST_000239,payment,commerce,1351,normal,2026-01-01T02:25:00
EVT_0000146,CUST_004379,CUST_003672,payment,commerce,1715,normal,2026-01-01T02:26:00
EVT_0000147,CUST_000161,CUST_000034,transfer,salary,2373,normal,2026-01-01T02:27:00
EVT_0000148,CUST_003638,CUST_001575,transfer,salary,1580,normal,2026-01-01T02:28:00
EVT_0000149,CUST_000374,CUST_001579,payment,payroll,1463,normal,2026-01-01T02:29:00
EVT_0000150,CUST_000820,CUST_001115,transfer,bill_payment,499,normal,2026-01-01T02:30:00
EVT_0000151,CUST_000200,MULE_0003,transfer,urgent_transfer,1415,mule_pattern,2026-01-01T02:31:00
EVT_0000152,CUST_002978,CUST_004068,transfer,salary,2391,normal,2026-01-01T02:32:00
EVT_0000153,CUST_003776,CUST_001623,p2p,bill_payment,2369,normal,2026-01-01T02:33:00
EVT_0000154,CUST_001471,CUST_002000,transfer,commerce,2380,normal,2026-01-01T02:34:00
EVT_0000155,CUST_001625,CUST_000236,p2p,family,2464,normal,2026-01-01T02:35:00
EVT_0000156,CUST_000235,CUST_001431,payment,family,1390,normal,2026-01-01T02:36:00
EVT_0000157,CUST_004313,CUST_004216,transfer,salary,1479,normal,2026-01-01T02:37:00
EVT_0000158,CUST_004372,CUST_001598,transfer,bill_payment,1918,normal,2026-01-01T02:38:00
EVT_0000159,CUST_003635,CUST_000934,transfer,salary,2164,normal,2026-01-01T02:39:00
EVT_0000160,CUST_004579,CUST_003638,transfer,family,1568,normal,2026-01-01T02:40:00
EVT_0000161,CUST_002957,CUST_004971,p2p,payroll,1231,normal,2026-01-01T02:41:00
EVT_0000162,CUST_002999,CUST_004502,transfer,family,697,normal,2026-01-01T02:42:00
EVT_0000163,CUST_004579,CUST_002537,payment,family,1365,normal,2026-01-01T02:43:00
EVT_0000164,CUST_003038,EXT_0014,transfer,salary,1181,normal,2026-01-01T02:44:00
EVT_0000165,CUST_002813,CUST_003427,transfer,family,2305,normal,2026-01-01T02:45:00
EVT_0000166,CUST_001657,CUST_002358,payment,commerce,1194,normal,2026-01-01T02:46:00
EVT_0000167,CUST_000280,CUST_002635,payment,bill_payment,1008,normal,2026-01-01T02:47:00
EVT_0000168,CUST_004194,CUST_002585,transfer,salary,567,normal,2026-01-01T02:48:00
EVT_0000169,CUST_003064,CUST_001418,p2p,salary,1842,normal,2026-01-01T02:49:00
EVT_0000170,CUST_003764,CUST_004710,p2p,salary,396,normal,2026-01-01T02:50:00
EVT_0000171,CUST_002989,CUST_004243,p2p,family,1561,normal,2026-01-01T02:51:00
EVT_0000172,CUST_000432,CUST_004859,transfer,commerce,2413,normal,2026-01-01T02:52:00
EVT_0000173,CUST_004802,CUST_000990,payment,payroll,1103,normal,2026-01-01T02:53:00
EVT_0000174,CUST_003321,CUST_004399,transfer,commerce,298,normal,2026-01-01T02:54:00
EVT_0000175,CUST_001838,CUST_000314,payment,commerce,751,normal,2026-01-01T02:55:00
EVT_0000176,CUST_004991,CUST_000045,p2p,payroll,955,normal,2026-01-01T02:56:00
EVT_0000177,CUST_002221,CUST_004174,transfer,commerce,1757,normal,2026-01-01T02:57:00
EVT_0000178,CUST_000940,CUST_004170,p2p,salary,2424,normal,2026-01-01T02:58:00
EVT_0000179,CUST_002852,CUST_002451,payment,bill_payment,1557,normal,2026-01-01T02:59:00
EVT_0000180,CUST_004043,CUST_000564,transfer,salary,1203,normal,2026-01-01T03:00:00
EVT_0000181,CUST_003119,CUST_003410,transfer,salary,1490,normal,2026-01-01T03:01:00
EVT_0000182,CUST_003726,CUST_000939,p2p,commerce,1456,normal,2026-01-01T03:02:00
EVT_0000183,CUST_004277,CUST_000030,p2p,payroll,1431,normal,2026-01-01T03:03:00
EVT_0000184,CUST_004362,CUST_001155,payment,commerce,1844,normal,2026-01-01T03:04:00
EVT_0000185,CUST_000739,CUST_003812,p2p,family,1179,normal,2026-01-01T03:05:00
EVT_0000186,CUST_004040,CUST_003400,transfer,bill_payment,2128,normal,2026-01-01T03:06:00
EVT_0000187,CUST_000449,CUST_003317,p2p,salary,1365,normal,2026-01-01T03:07:00
EVT_0000188,CUST_003688,CUST_003574,transfer,bill_payment,1857,normal,2026-01-01T03:08:00
EVT_0000189,CUST_004021,CUST_001997,payment,commerce,67,normal,2026-01-01T03:09:00
EVT_0000190,CUST_000006,CUST_004828,transfer,family,664,normal,2026-01-01T03:10:00
EVT_0000191,CUST_002596,CUST_004854,transfer,salary,1613,normal,2026-01-01T03:11:00
EVT_0000192,CUST_004035,CUST_000942,p2p,commerce,1393,normal,2026-01-01T03:12:00
EVT_0000193,CUST_002776,CUST_004665,payment,payroll,461,normal,2026-01-01T03:13:00
EVT_0000194,CUST_000224,CUST_004875,payment,bill_payment,1614,normal,2026-01-01T03:14:00
EVT_0000195,CUST_000467,CUST_004682,payment,commerce,1717,normal,2026-01-01T03:15:00
EVT_0000196,CUST_002676,CUST_004274,transfer,salary,233,normal,2026-01-01T03:16:00
EVT_0000197,CUST_002762,CUST_003763,transfer,commerce,2334,normal,2026-01-01T03:17:00
EVT_0000198,CUST_003003,CUST_002967,transfer,family,1064,normal,2026-01-01T03:18:00
EVT_0000199,BAD_0008,CUST_002197,message,fake_receipt,2592,scam_ring,2026-01-01T03:19:00
EVT_0000200,CUST_004799,CUST_002887,transfer,salary,962,normal,2026-01-01T03:20:00
EVT_0000201,CUST_001459,CUST_002913,p2p,commerce,1542,normal,2026-01-01T03:21:00
EVT_0000202,CUST_001832,CUST_002243,transfer,payroll,238,normal,2026-01-01T03:22:00
EVT_0000203,CUST_002541,CUST_002133,transfer,bill_payment,273,normal,2026-01-01T03:23:00
EVT_0000204,CUST_001768,CUST_004937,p2p,bill_payment,463,normal,2026-01-01T03:24:00
EVT_0000205,CUST_002853,CUST_002856,transfer,salary,1430,normal,2026-01-01T03:25:00
EVT_0000206,CUST_004736,CUST_004710,p2p,family,486,normal,2026-01-01T03:26:00
EVT_0000207,CUST_002314,CUST_003936,payment,bill_payment,2133,normal,2026-01-01T03:27:00
EVT_0000208,CUST_000163,CUST_000670,transfer,bill_payment,224,normal,2026-01-01T03:28:00
EVT_0000209,CUST_002336,CUST_002134,transfer,bill_payment,871,normal,2026-01-01T03:29:00
EVT_0000210,CUST_003056,CUST_004982,p2p,salary,204,normal,2026-01-01T03:30:00
EVT_0000211,CUST_000288,CUST_000126,p2p,family,1494,normal,2026-01-01T03:31:00
EVT_0000212,CUST_004601,CUST_000485,p2p,payroll,1965,normal,2026-01-01T03:32:00
EVT_0000213,CUST_003212,CUST_002042,payment,family,1262,normal,2026-01-01T03:33:00
EVT_0000214,CUST_004891,CUST_004875,transfer,bill_payment,1365,normal,2026-01-01T03:34:00
EVT_0000215,CUST_003786,CUST_003315,transfer,family,2019,normal,2026-01-01T03:35:00
EVT_0000216,CUST_000400,CUST_003817,p2p,salary,1023,normal,2026-01-01T03:36:00
EVT_0000217,CUST_001273,CUST_004252,transfer,payroll,1181,normal,2026-01-01T03:37:00
EVT_0000218,CUST_003878,CUST_001289,transfer,commerce,1112,normal,2026-01-01T03:38:00
EVT_0000219,CUST_001727,CUST_002906,transfer,salary,2174,normal,2026-01-01T03:39:00
EVT_0000220,CUST_000230,CUST_003940,transfer,bill_payment,457,normal,2026-01-01T03:40:00
EVT_0000221,CUST_002349,CUST_001971,payment,payroll,336,normal,2026-01-01T03:41:00
EVT_0000222,CUST_003910,CUST_004631,transfer,payroll,1147,normal,2026-01-01T03:42:00
EVT_0000223,CUST_003817,CUST_000388,payment,salary,1249,normal,2026-01-01T03:43:00
EVT_0000224,CUST_000026,CUST_003606,payment,bill_payment,747,normal,2026-01-01T03:44:00
EVT_0000225,CUST_001786,CUST_000632,payment,bill_payment,283,normal,2026-01-01T03:45:00
EVT_0000226,CUST_004188,CUST_004257,transfer,salary,2383,normal,2026-01-01T03:46:00
EVT_0000227,CUST_004391,CUST_001102,payment,commerce,617,normal,2026-01-01T03:47:00
EVT_0000228,CUST_001231,CUST_001383,transfer,commerce,2096,normal,2026-01-01T03:48:00
EVT_0000229,CUST_002987,CUST_000086,payment,salary,1433,normal,2026-01-01T03:49:00
EVT_0000230,CUST_003999,CUST_001647,payment,salary,291,normal,2026-01-01T03:50:00
EVT_0000231,CUST_001422,CUST_000421,payment,family,1706,normal,2026-01-01T03:51:00
EVT_0000232,CUST_001543,CUST_000678,payment,salary,1727,normal,2026-01-01T03:52:00
EVT_0000233,CUST_000465,CUST_001438,payment,bill_payment,599,normal,2026-01-01T03:53:00
EVT_0000234,CUST_004352,CUST_003174,payment,bill_payment,2158,normal,2026-01-01T03:54:00
EVT_0000235,CUST_000135,CUST_001748,payment,salary,2324,normal,2026-01-01T03:55:00
EVT_0000236,CUST_002136,CUST_004010,p2p,salary,66,normal,2026-01-01T03:56:00
EVT_0000237,CUST_002904,CUST_001679,payment,commerce,1400,normal,2026-01-01T03:57:00
EVT_0000238,CUST_004312,CUST_001352,payment,commerce,1302,normal,2026-01-01T03:58:00
EVT_0000239,CUST_000981,CUST_004152,payment,salary,1109,normal,2026-01-01T03:59:00
EVT_0000240,CUST_002780,CUST_004024,payment,commerce,794,normal,2026-01-01T04:00:00
EVT_0000241,CUST_002228,CUST_001304,transfer,payroll,572,normal,2026-01-01T04:01:00
EVT_0000242,CUST_001411,CUST_002399,payment,salary,394,normal,2026-01-01T04:02:00
EVT_0000243,CUST_000068,CUST_000183,payment,bill_payment,961,normal,2026-01-01T04:03:00
EVT_0000244,CUST_002575,CUST_003805,payment,salary,2051,normal,2026-01-01T04:04:00
EVT_0000245,CUST_004860,CUST_003939,payment,family,1362,normal,2026-01-01T04:05:00
EVT_0000246,BAD_0004,CUST_001903,message,fake_receipt,2396,scam_ring,2026-01-01T04:06:00
EVT_0000247,CUST_001237,CUST_002850,p2p,family,84,normal,2026-01-01T04:07:00
EVT_0000248,CUST_000894,CUST_002441,transfer,family,2170,normal,2026-01-01T04:08:00
EVT_0000249,CUST_001799,CUST_003992,transfer,salary,2490,normal,2026-01-01T04:09:00
EVT_0000250,CUST_000726,CUST_004873,p2p,bill_payment,885,normal,2026-01-01T04:10:00
EVT_0000251,CUST_001025,CUST_001042,payment,bill_payment,462,normal,2026-01-01T04:11:00
EVT_0000252,CUST_004468,CUST_000027,payment,commerce,1550,normal,2026-01-01T04:12:00
EVT_0000253,CUST_004420,CUST_000873,payment,family,2269,normal,2026-01-01T04:13:00
EVT_0000254,CUST_004208,CUST_000457,transfer,salary,1631,normal,2026-01-01T04:14:00
EVT_0000255,BAD_0008,CUST_001920,message,fake_receipt,2462,scam_ring,2026-01-01T04:15:00
EVT_0000256,CUST_003466,CUST_003988,payment,family,509,normal,2026-01-01T04:16:00
EVT_0000257,CUST_003948,CUST_002752,p2p,bill_payment,1108,normal,2026-01-01T04:17:00
EVT_0000258,CUST_002030,CUST_002348,p2p,family,1146,normal,2026-01-01T04:18:00
EVT_0000259,CUST_002990,CUST_003543,transfer,payroll,1352,normal,2026-01-01T04:19:00
EVT_0000260,CUST_001522,CUST_000368,transfer,bill_payment,1045,normal,2026-01-01T04:20:00
EVT_0000261,CUST_001518,CUST_002263,transfer,commerce,987,normal,2026-01-01T04:21:00
EVT_0000262,CUST_001483,CUST_002135,transfer,bill_payment,1421,normal,2026-01-01T04:22:00
EVT_0000263,CUST_004454,MULE_0010,transfer,urgent_transfer,187,mule_pattern,2026-01-01T04:23:00
EVT_0000264,CUST_001546,CUST_001230,p2p,salary,2227,normal,2026-01-01T04:24:00
EVT_0000265,CUST_003060,CUST_002455,p2p,commerce,2378,normal,2026-01-01T04:25:00
EVT_0000266,CUST_003658,CUST_004416,transfer,bill_payment,1344,normal,2026-01-01T04:26:00
EVT_0000267,CUST_004539,CUST_004338,p2p,salary,2475,normal,2026-01-01T04:27:00
EVT_0000268,CUST_002654,CUST_004757,p2p,commerce,1786,normal,2026-01-01T04:28:00
EVT_0000269,CUST_003768,CUST_000964,p2p,commerce,21,normal,2026-01-01T04:29:00
EVT_0000270,CUST_002905,EXT_0059,p2p,family,1719,normal,2026-01-01T04:30:00
EVT_0000271,CUST_001347,CUST_003919,p2p,commerce,572,normal,2026-01-01T04:31:00
EVT_0000272,CUST_002191,CUST_001057,p2p,commerce,2322,normal,2026-01-01T04:32:00
EVT_0000273,CUST_001325,CUST_000743,transfer,payroll,65,normal,2026-01-01T04:33:00
EVT_0000274,CUST_004875,CUST_002692,p2p,family,1059,normal,2026-01-01T04:34:00
EVT_0000275,CUST_004587,CUST_001823,p2p,bill_payment,741,normal,2026-01-01T04:35:00
EVT_0000276,CUST_000934,CUST_001440,transfer,family,969,normal,2026-01-01T04:36:00
EVT_0000277,CUST_003200,CUST_004157,p2p,salary,404,normal,2026-01-01T04:37:00
EVT_0000278,CUST_002507,CUST_001225,transfer,bill_payment,1556,normal,2026-01-01T04:38:00
EVT_0000279,CUST_001497,CUST_002643,p2p,salary,310,normal,2026-01-01T04:39:00
EVT_0000280,CUST_004131,CUST_003131,transfer,bill_payment,982,normal,2026-01-01T04:40:00
EVT_0000281,CUST_002681,CUST_003919,payment,salary,1064,normal,2026-01-01T04:41:00
EVT_0000282,CUST_003650,CUST_002456,payment,salary,476,normal,2026-01-01T04:42:00
EVT_0000283,CUST_004439,CUST_000550,transfer,payroll,883,normal,2026-01-01T04:43:00
EVT_0000284,CUST_004183,CUST_003982,transfer,bill_payment,1818,normal,2026-01-01T04:44:00
EVT_0000285,CUST_001756,CUST_003461,transfer,bill_payment,749,normal,2026-01-01T04:45:00
EVT_0000286,CUST_003506,CUST_000680,payment,bill_payment,980,normal,2026-01-01T04:46:00
