event_id,source_id,target_id,event_type,context,amount,label,timestamp
E000756,A0117,A0117,session,bank_session,0,normal,2025-09-03T13:10:00
E000873,A0165,A0165,login,bank_session,0,normal,2025-09-03T14:12:00
E001198,A0013,A0013,attempt,bank_session,0,normal,2025-09-03T14:57:00
E000500,A0121,A0121,relationship_change,bank_session,0,normal,2025-09-03T15:16:00
T000642,A0228,A0026,transfer,bank_transfer,38098,normal,2025-09-03T15:20:00
T000757,A0091,A0081,transfer,bank_transfer,209912,normal,2025-09-03T15:29:00
T000046,A0096,A0223,payment,bank_transfer,107699,normal,2025-09-03T15:46:00
T001288,A0046,A0056,p2p,bank_transfer,118004,normal,2025-09-03T15:50:00
E000163,A0112,A0112,relationship_change,bank_session,0,normal,2025-09-03T16:26:00
E000033,A0081,A0081,session,bank_session,0,normal,2025-09-03T17:56:00
E000259,A0255,A0255,session,bank_session,0,normal,2025-09-03T19:30:00
T000507,A0023,A0068,p2p,bank_transfer,50829,normal,2025-09-03T20:19:00
E000396,A0157,A0157,relationship_change,bank_session,0,normal,2025-09-03T20:23:00
E000621,A0134,A0134,login,bank_session,0,normal,2025-09-03T20:41:00
T000508,A0249,A0099,payment,bank_transfer,29887,normal,2025-09-03T21:30:00
E000828,A0224,A0224,relationship_change,bank_session,0,normal,2025-09-03T22:05:00
T000065,A0127,A0154,transfer,bank_transfer,233326,normal,2025-09-03T22:24:00
T000600,A0179,A0019,payment,bank_transfer,42109,normal,2025-09-03T22:50:00
E000768,A0187,A0187,attempt,bank_session,0,normal,2025-09-03T23:44:00
T001119,A0064,A0044,transfer,bank_transfer,19908,normal,2025-09-04T00:50:00
T000485,A0198,A0228,p2p,bank_transfer,68792,normal,2025-09-04T01:12:00
E000175,A0086,A0086,relationship_change,bank_session,0,normal,2025-09-04T01:44:00
E000518,A0127,A0127,relationship_change,bank_session,0,normal,2025-09-04T01:47:00
T000923,A0163,A0210,transfer,bank_transfer,210914,normal,2025-09-04T02:00:00
T000707,A0146,A0129,p2p,bank_transfer,54614,normal,2025-09-04T02:21:00
E000318,A0156,A0156,attempt,bank_session,0,normal,2025-09-04T02:27:00
T001328,A0045,A0133,p2p,bank_transfer,227202,normal,2025-09-04T04:28:00
T000118,A0077,A0093,payment,bank_transfer,248098,normal,2025-09-04T05:15:00
T000619,A0246,A0243,payment,bank_transfer,212995,normal,2025-09-04T05:40:00
E000362,A0054,A0054,attempt,bank_session,0,normal,2025-09-04T05:46:00
T000411,A0119,A0087,transfer,bank_transfer,180691,normal,2025-09-04T06:46:00
E000110,A0050,A0050,session,bank_session,0,normal,2025-09-04T07:42:00
T000632,A0068,A0107,transfer,bank_transfer,193941,normal,2025-09-04T07:51:00
T001037,A0102,A0156,payment,bank_transfer,26093,normal,2025-09-04T08:45:00
E000193,A0207,A0207,login,bank_session,0,normal,2025-09-04T08:50:00
T001032,A0223,A0032,payment,bank_transfer,107092,normal,2025-09-04T09:01:00
T000628,A0058,A0193,p2p,bank_transfer,209768,normal,2025-09-04T09:41:00
T000525,A0142,A0080,transfer,bank_transfer,28716,normal,2025-09-04T10:26:00
T001204,A0205,A0100,p2p,bank_transfer,107985,normal,2025-09-04T10:31:00
T000162,A0159,A0090,p2p,bank_transfer,132564,normal,2025-09-04T10:55:00
E000591,A0054,A0054,relationship_change,bank_session,0,normal,2025-09-04T11:26:00
E000685,A0191,A0191,session,bank_session,0,normal,2025-09-04T11:38:00
E000866,A0241,A0241,login,bank_session,0,normal,2025-09-04T13:10:00
T000265,A0210,A0152,payment,bank_transfer,46040,normal,2025-09-04T14:04:00
E000077,A0250,A0250,relationship_change,bank_session,0,normal,2025-09-04T14:29:00
E000068,A0221,A0221,attempt,bank_session,0,normal,2025-09-04T15:24:00
E001119,A0173,A0173,relationship_change,bank_session,0,normal,2025-09-04T16:22:00
E000684,A0235,A0235,login,bank_session,0,normal,2025-09-04T16:46:00
E001042,A0203,A0203,attempt,bank_session,0,normal,2025-09-04T19:18:00
E000464,A0074,A0074,session,bank_session,0,normal,2025-09-04T19:36:00
E000417,A0163,A0163,session,bank_session,0,normal,2025-09-04T19:39:00
T000487,A0166,A0082,payment,bank_transfer,168931,normal,2025-09-04T20:09:00
E001076,A0074,A0074,attempt,bank_session,0,normal,2025-09-04T20:57:00
T000199,A0109,A0099,transfer,bank_transfer,37078,normal,2025-09-04T21:13:00
T000731,A0174,A0029,transfer,bank_transfer,92530,normal,2025-09-04T21:31:00
T000379,A0211,A0012,p2p,bank_transfer,67876,normal,2025-09-04T22:15:00
T000391,A0216,A0190,payment,bank_transfer,233329,normal,2025-09-04T22:53:00
T001198,A0049,A0203,p2p,bank_transfer,187145,normal,2025-09-04T23:23:00
E001055,A0163,A0163,login,bank_session,0,normal,2025-09-04T23:35:00
T000333,A0192,A0230,transfer,bank_transfer,131612,normal,2025-09-04T23:47:00
T000633,A0060,A0003,payment,bank_transfer,85521,normal,2025-09-05T00:11:00
T000771,A0077,A0003,p2p,bank_transfer,113516,normal,2025-09-05T00:36:00
E000600,A0228,A0228,relationship_change,bank_session,0,normal,2025-09-05T01:13:00
E000428,A0189,A0189,relationship_change,bank_session,0,normal,2025-09-05T01:27:00
E001030,A0190,A0190,session,bank_session,0,normal,2025-09-05T01:41:00
E000250,A0057,A0057,login,bank_session,0,normal,2025-09-05T02:41:00
E001033,A0008,A0008,attempt,bank_session,0,normal,2025-09-05T02:48:00
T000740,A0165,A0110,payment,bank_transfer,204337,normal,2025-09-05T03:35:00
E000057,A0248,A0248,login,bank_session,0,normal,2025-09-05T03:47:00
T000634,A0045,A0172,p2p,bank_transfer,126388,normal,2025-09-05T04:47:00
T001330,A0001,A0129,payment,bank_transfer,82800,normal,2025-09-05T04:51:00
T001150,A0220,A0126,payment,bank_transfer,245438,normal,2025-09-05T04:54:00
E000875,A0209,A0209,attempt,bank_session,0,normal,2025-09-05T05:34:00
E000188,A0256,A0256,relationship_change,bank_session,0,normal,2025-09-05T06:13:00
T000892,A0110,A0149,transfer,bank_transfer,73508,normal,2025-09-05T07:50:00
T001393,A0127,A0165,p2p,bank_transfer,238646,normal,2025-09-05T07:53:00
T000982,A0219,A0152,payment,bank_transfer,153038,normal,2025-09-05T08:15:00
T001211,A0111,A0228,payment,bank_transfer,186646,normal,2025-09-05T08:19:00
E000200,A0115,A0115,login,bank_session,0,normal,2025-09-05T08:29:00
E001027,A0161,A0161,login,bank_session,0,normal,2025-09-05T08:45:00
T000257,A0131,A0025,payment,bank_transfer,159693,normal,2025-09-05T08:46:00
E000204,A0057,A0057,relationship_change,bank_session,0,normal,2025-09-05T08:51:00
T000079,A0249,A0176,p2p,bank_transfer,238397,normal,2025-09-05T09:45:00
T000968,A0167,A0067,payment,bank_transfer,59408,normal,2025-09-05T10:20:00
E000690,A0125,A0125,relationship_change,bank_session,0,normal,2025-09-05T10:40:00
E000275,A0001,A0001,relationship_change,bank_session,0,normal,2025-09-05T13:00:00
T001389,A0103,A0047,transfer,bank_transfer,230584,normal,2025-09-05T15:18:00
E000136,A0202,A0202,attempt,bank_session,0,normal,2025-09-05T16:40:00
T000688,A0243,A0087,payment,bank_transfer,154171,normal,2025-09-05T16:45:00
T001391,A0032,A0220,transfer,bank_transfer,172787,normal,2025-09-05T16:50:00
T000927,A0233,A0015,payment,bank_transfer,203747,normal,2025-09-05T17:48:00
T001313,A0183,A0244,p2p,bank_transfer,51089,normal,2025-09-05T18:37:00
E000203,A0003,A0003,relationship_change,bank_session,0,normal,2025-09-05T18:40:00
T000684,A0040,A0161,transfer,bank_transfer,164704,normal,2025-09-05T19:17:00
E000273,A0064,A0064,attempt,bank_session,0,normal,2025-09-05T20:12:00
E000293,A0151,A0151,attempt,bank_session,0,normal,2025-09-05T20:57:00
T000643,A0026,A0056,p2p,bank_transfer,104558,normal,2025-09-05T21:31:00
E000637,A0171,A0171,login,bank_session,0,normal,2025-09-05T21:31:00
T000241,A0196,A0153,p2p,bank_transfer,112293,normal,2025-09-05T22:06:00
T000338,A0020,A0046,p2p,bank_transfer,23201,normal,2025-09-05T22:33:00
E000295,A0236,A0236,login,bank_session,0,normal,2025-09-05T22:43:00
T000186,A0202,A0253,transfer,bank_transfer,44262,normal,2025-09-05T23:04:00
E000504,A0134,A0134,relationship_change,bank_session,0,normal,2025-09-05T23:20:00
T001121,A0222,A0034,payment,bank_transfer,30693,normal,2025-09-06T01:52:00
T000158,A0124,A0138,p2p,bank_transfer,143903,normal,2025-09-06T02:08:00
E000770,A0041,A0041,attempt,bank_session,0,normal,2025-09-06T02:16:00
T000621,A0237,A0212,payment,bank_transfer,247214,normal,2025-09-06T02:22:00
T000883,A0183,A0212,payment,bank_transfer,96083,normal,2025-09-06T03:18:00
E000374,A0040,A0040,session,bank_session,0,normal,2025-09-06T03:45:00
E001063,A0163,A0163,login,bank_session,0,normal,2025-09-06T03:53:00
T001254,A0251,A0189,payment,bank_transfer,186571,normal,2025-09-06T06:03:00
T000244,A0091,A0162,p2p,bank_transfer,170330,normal,2025-09-06T06:43:00
T001076,A0167,A0093,transfer,bank_transfer,11122,normal,2025-09-06T07:47:00
E001016,A0184,A0184,attempt,bank_session,0,normal,2025-09-06T08:03:00
E000538,A0120,A0120,attempt,bank_session,0,normal,2025-09-06T08:44:00
E000916,A0035,A0035,attempt,bank_session,0,normal,2025-09-06T09:22:00
E000813,A0193,A0193,login,bank_session,0,normal,2025-09-06T09:34:00
E000357,A0172,A0172,session,bank_session,0,normal,2025-09-06T09:44:00
E000391,A0044,A0044,relationship_change,bank_session,0,normal,2025-09-06T10:27:00
E000740,A0247,A0247,relationship_change,bank_session,0,normal,2025-09-06T10:36:00
T000713,A0196,A0200,transfer,bank_transfer,91203,normal,2025-09-06T11:12:00
T000551,A0023,A0132,transfer,bank_transfer,48648,normal,2025-09-06T11:18:00
T001004,A0250,A0119,payment,bank_transfer,191246,normal,2025-09-06T12:36:00
E000298,A0170,A0170,login,bank_session,0,normal,2025-09-06T12:57:00
T000880,A0181,A0146,p2p,bank_transfer,88012,normal,2025-09-06T14:10:00
T000193,A0116,A0139,p2p,bank_transfer,151913,normal,2025-09-06T14:39:00
T001296,A0195,A0001,payment,bank_transfer,85474,normal,2025-09-06T15:11:00
T000313,A0129,A0075,payment,bank_transfer,224038,normal,2025-09-06T15:30:00
T001048,A0211,A0042,transfer,bank_transfer,28182,normal,2025-09-06T15:51:00
E000358,A0169,A0169,session,bank_session,0,normal,2025-09-06T16:09:00
T000048,A0110,A0106,payment,bank_transfer,76966,normal,2025-09-06T16:40:00
T000795,A0011,A0151,p2p,bank_transfer,53561,normal,2025-09-06T17:30:00
T000729,A0123,A0252,payment,bank_transfer,105913,normal,2025-09-06T17:36:00
E000900,A0135,A0135,relationship_change,bank_session,0,normal,2025-09-06T17:52:00
E001178,A0243,A0243,login,bank_session,0,normal,2025-09-06T17:53:00
T000076,A0235,A0184,payment,bank_transfer,226850,normal,2025-09-06T18:20:00
T000787,A0217,A0142,transfer,bank_transfer,18276,normal,2025-09-06T18:25:00
T001322,A0065,A0051,payment,bank_transfer,89256,normal,2025-09-06T18:42:00
T001005,A0217,A0162,transfer,bank_transfer,149032,normal,2025-09-06T18:44:00
T000909,A0161,A0153,transfer,bank_transfer,231323,normal,2025-09-06T18:53:00
E000698,A0114,A0114,relationship_change,bank_session,0,normal,2025-09-06T19:12:00
T000458,A0204,A0053,transfer,bank_transfer,29048,normal,2025-09-06T19:21:00
T001192,A0004,A0075,transfer,bank_transfer,120845,normal,2025-09-06T19:44:00
E000412,A0161,A0161,attempt,bank_session,0,normal,2025-09-06T19:54:00
T000145,A0133,A0039,p2p,bank_transfer,9714,normal,2025-09-06T20:50:00
E000979,A0224,A0224,session,bank_session,0,normal,2025-09-06T21:14:00
E001149,A0083,A0083,login,bank_session,0,normal,2025-09-06T21:14:00
E000763,A0008,A0008,relationship_change,bank_session,0,normal,2025-09-06T21:27:00
E000731,A0151,A0151,login,bank_session,0,normal,2025-09-06T21:35:00
E000598,A0032,A0032,session,bank_session,0,normal,2025-09-06T21:53:00
T000251,A0258,A0157,p2p,bank_transfer,47783,normal,2025-09-06T22:37:00
E000053,A0055,A0055,session,bank_session,0,normal,2025-09-06T22:41:00
E000982,A0182,A0182,relationship_change,bank_session,0,normal,2025-09-06T22:53:00
T001199,A0141,A0151,payment,bank_transfer,178760,normal,2025-09-07T01:48:00
T000201,A0133,A0165,p2p,bank_transfer,242761,normal,2025-09-07T02:23:00
E000557,A0241,A0241,login,bank_session,0,normal,2025-09-07T02:28:00
T000894,A0049,A0174,payment,bank_transfer,75660,normal,2025-09-07T02:57:00
T001222,A0143,A0190,p2p,bank_transfer,15518,normal,2025-09-07T03:05:00
T000351,A0237,A0038,transfer,bank_transfer,80192,normal,2025-09-07T03:09:00
E000329,A0207,A0207,login,bank_session,0,normal,2025-09-07T03:36:00
T000705,A0006,A0005,p2p,bank_transfer,222022,normal,2025-09-07T04:26:00
T000475,A0138,A0213,p2p,bank_transfer,53283,normal,2025-09-07T05:33:00
E000221,A0097,A0097,relationship_change,bank_session,0,normal,2025-09-07T05:56:00
T001188,A0215,A0246,transfer,bank_transfer,198810,normal,2025-09-07T06:12:00
T000028,A0225,A0150,transfer,bank_transfer,221915,normal,2025-09-07T07:04:00
E000845,A0179,A0179,relationship_change,bank_session,0,normal,2025-09-07T07:18:00
E001003,A0192,A0192,session,bank_session,0,normal,2025-09-07T07:34:00
E001061,A0226,A0226,session,bank_session,0,normal,2025-09-07T07:34:00
E000194,A0009,A0009,attempt,bank_session,0,normal,2025-09-07T07:43:00
T000721,A0245,A0224,payment,bank_transfer,109883,normal,2025-09-07T09:08:00
T000513,A0137,A0021,transfer,bank_transfer,196492,normal,2025-09-07T09:45:00
E001043,A0115,A0115,login,bank_session,0,normal,2025-09-07T10:03:00
T000969,A0166,A0029,payment,bank_transfer,198982,normal,2025-09-07T10:29:00
E000988,A0062,A0062,login,bank_session,0,normal,2025-09-07T11:07:00
T000717,A0133,A0053,p2p,bank_transfer,13138,normal,2025-09-07T15:17:00
T000100,A0089,A0243,p2p,bank_transfer,205947,normal,2025-09-07T15:27:00
E000835,A0170,A0170,session,bank_session,0,normal,2025-09-07T15:31:00
E000833,A0098,A0098,attempt,bank_session,0,normal,2025-09-07T15:39:00
T000712,A0166,A0132,transfer,bank_transfer,46458,normal,2025-09-07T17:38:00
E000810,A0055,A0055,session,bank_session,0,normal,2025-09-07T18:35:00
E000214,A0040,A0040,attempt,bank_session,0,normal,2025-09-07T20:09:00
E000830,A0035,A0035,login,bank_session,0,normal,2025-09-07T21:02:00
T001164,A0120,A0137,transfer,bank_transfer,173175,normal,2025-09-07T21:46:00
T000005,A0224,A0119,transfer,bank_transfer,223853,normal,2025-09-07T22:03:00
E000006,A0183,A0183,relationship_change,bank_session,0,normal,2025-09-07T22:39:00
T000840,A0059,A0215,p2p,bank_transfer,124715,normal,2025-09-07T22:53:00
T000962,A0003,A0094,p2p,bank_transfer,113161,normal,2025-09-07T23:50:00
T000002,A0074,A0205,transfer,bank_transfer,247498,normal,2025-09-08T00:04:00
T000791,A0201,A0092,p2p,bank_transfer,79595,normal,2025-09-08T00:05:00
T000528,A0205,A0112,payment,bank_transfer,196483,normal,2025-09-08T00:38:00
E000432,A0041,A0041,session,bank_session,0,normal,2025-09-08T00:53:00
E000152,A0048,A0048,attempt,bank_session,0,normal,2025-09-08T01:02:00
E000544,A0218,A0218,attempt,bank_session,0,normal,2025-09-08T01:18:00
E000105,A0102,A0102,session,bank_session,0,normal,2025-09-08T01:58:00
T000658,A0121,A0089,payment,bank_transfer,177699,normal,2025-09-08T02:09:00
T001049,A0244,A0110,transfer,bank_transfer,120959,normal,2025-09-08T02:33:00
T000682,A0144,A0240,payment,bank_transfer,139515,normal,2025-09-08T02:54:00
T000450,A0250,A0229,transfer,bank_transfer,237211,normal,2025-09-08T03:17:00
T000429,A0055,A0063,payment,bank_transfer,245221,normal,2025-09-08T03:27:00
E000034,A0073,A0073,session,bank_session,0,normal,2025-09-08T04:33:00
E001151,A0221,A0221,attempt,bank_session,0,normal,2025-09-08T06:39:00
T000457,A0121,A0130,p2p,bank_transfer,199002,normal,2025-09-08T06:54:00
T000681,A0058,A0248,p2p,bank_transfer,185009,normal,2025-09-08T06:54:00
E001120,A0235,A0235,relationship_change,bank_session,0,normal,2025-09-08T07:17:00
E000641,A0158,A0158,session,bank_session,0,normal,2025-09-08T07:34:00
T000243,A0162,A0093,transfer,bank_transfer,208194,normal,2025-09-08T08:32:00
T001096,A0251,A0202,payment,bank_transfer,145067,normal,2025-09-08T09:16:00
T001153,A0251,A0108,transfer,bank_transfer,194656,normal,2025-09-08T09:50:00
E000445,A0061,A0061,attempt,bank_session,0,normal,2025-09-08T10:03:00
E000885,A0116,A0116,login,bank_session,0,normal,2025-09-08T11:32:00
T000334,A0099,A0166,p2p,bank_transfer,138714,normal,2025-09-08T11:53:00
T000689,A0014,A0148,p2p,bank_transfer,131076,normal,2025-09-08T12:14:00
T001383,A0149,A0145,transfer,bank_transfer,131383,normal,2025-09-08T12:28:00
E000212,A0152,A0152,relationship_change,bank_session,0,normal,2025-09-08T12:52:00
E000706,A0177,A0177,session,bank_session,0,normal,2025-09-08T13:31:00
T001245,A0196,A0220,transfer,bank_transfer,227882,normal,2025-09-08T13:49:00
T001336,A0084,A0206,transfer,bank_transfer,123555,normal,2025-09-08T13:52:00
E000164,A0113,A0113,session,bank_session,0,normal,2025-09-08T14:17:00
E000097,A0091,A0091,session,bank_session,0,normal,2025-09-08T14:36:00
T000015,A0212,A0199,payment,bank_transfer,208254,normal,2025-09-08T17:01:00
E000007,A0185,A0185,login,bank_session,0,normal,2025-09-08T17:15:00
T000130,A0191,A0236,payment,bank_transfer,200057,normal,2025-09-08T17:28:00
E000520,A0139,A0139,login,bank_session,0,normal,2025-09-08T17:30:00
E000056,A0138,A0138,login,bank_session,0,normal,2025-09-08T17:46:00
E000403,A0141,A0141,session,bank_session,0,normal,2025-09-08T18:51:00
T000546,A0192,A0080,p2p,bank_transfer,202635,normal,2025-09-08T19:27:00
T000039,A0152,A0214,p2p,bank_transfer,245316,normal,2025-09-08T19:33:00
T001173,A0240,A0237,transfer,bank_transfer,93301,normal,2025-09-08T19:35:00
T001012,A0107,A0146,payment,bank_transfer,185062,normal,2025-09-08T20:17:00
E001048,A0104,A0104,attempt,bank_session,0,normal,2025-09-08T20:58:00
E000476,A0135,A0135,session,bank_session,0,normal,2025-09-08T21:45:00
E001131,A0122,A0122,login,bank_session,0,normal,2025-09-08T22:53:00
E000122,A0051,A0051,login,bank_session,0,normal,2025-09-08T23:24:00
T000601,A0153,A0171,p2p,bank_transfer,245273,normal,2025-09-08T23:35:00
E000202,A0088,A0088,session,bank_session,0,normal,2025-09-09T00:16:00
E000931,A0053,A0053,relationship_change,bank_session,0,normal,2025-09-09T01:29:00
T000745,A0004,A0093,payment,bank_transfer,246781,normal,2025-09-09T02:43:00
T000237,A0094,A0173,p2p,bank_transfer,175556,normal,2025-09-09T03:04:00
T000492,A0244,A0080,p2p,bank_transfer,101359,normal,2025-09-09T03:28:00
T000013,A0209,A0053,transfer,bank_transfer,10884,normal,2025-09-09T03:46:00
T000951,A0174,A0241,transfer,bank_transfer,38581,normal,2025-09-09T03:50:00
E000016,A0075,A0075,relationship_change,bank_session,0,normal,2025-09-09T05:35:00
