event_id,source_id,target_id,event_type,context,amount,label,timestamp
EVT_0000038,CUST_000489,CUST_000798,payment,family,2210,normal,2026-01-01T00:38:00
EVT_0000039,CUST_000084,EXT_0000,transfer,payroll,874,normal,2026-01-01T00:39:00
EVT_0000040,CUST_000248,CUST_000291,payment,salary,1973,normal,2026-01-01T00:40:00
EVT_0000041,CUST_000385,CUST_000403,p2p,commerce,333,normal,2026-01-01T00:41:00
EVT_0000042,CUST_000128,CUST_000644,payment,payroll,869,normal,2026-01-01T00:42:00
EVT_0000043,CUST_000388,MULE_0006,transfer,urgent_transfer,2475,mule_pattern,2026-01-01T00:43:00
EVT_0000044,CUST_000035,CUST_000415,payment,family,2261,normal,2026-01-01T00:44:00
EVT_0000045,CUST_000754,CUST_000020,transfer,bill_payment,1039,normal,2026-01-01T00:45:00
EVT_0000046,CUST_000637,CUST_000187,payment,payroll,2482,normal,2026-01-01T00:46:00
EVT_0000047,CUST_000625,CUST_000461,transfer,salary,1398,normal,2026-01-01T00:47:00
EVT_0000048,CUST_000357,CUST_000710,p2p,commerce,504,normal,2026-01-01T00:48:00
EVT_0000049,CUST_000683,CUST_000345,p2p,commerce,946,normal,2026-01-01T00:49:00
EVT_0000050,CUST_000720,CUST_000403,payment,commerce,2119,normal,2026-01-01T00:50:00
EVT_0000051,CUST_000757,CUST_000568,payment,payroll,1525,normal,2026-01-01T00:51:00
EVT_0000052,CUST_000174,CUST_000445,p2p,commerce,1021,normal,2026-01-01T00:52:00
EVT_0000053,CUST_000445,CUST_000062,payment,payroll,757,normal,2026-01-01T00:53:00
EVT_0000054,CUST_000598,CUST_000064,transfer,salary,483,normal,2026-01-01T00:54:00
EVT_0000055,CUST_000263,CUST_000012,payment,bill_payment,1000,normal,2026-01-01T00:55:00
EVT_0000056,CUST_000655,CUST_000793,payment,payroll,869,normal,2026-01-01T00:56:00
EVT_0000057,CUST_000192,BAD_0003,transfer,social_engineering,1257,social_chain,2026-01-01T00:57:00
EVT_0000058,CUST_000299,CUST_000440,payment,payroll,310,normal,2026-01-01T00:58:00
EVT_0000059,CUST_000167,CUST_000254,transfer,salary,1156,normal,2026-01-01T00:59:00
EVT_0000060,CUST_000742,CUST_000042,transfer,bill_payment,995,normal,2026-01-01T01:00:00
EVT_0000061,CUST_000739,CUST_000669,payment,family,1408,normal,2026-01-01T01:01:00
EVT_0000062,CUST_000126,CUST_000636,transfer,payroll,1206,normal,2026-01-01T01:02:00
EVT_0000063,CUST_000044,CUST_000108,transfer,payroll,2067,normal,2026-01-01T01:03:00
EVT_0000064,CUST_000284,CUST_000361,p2p,family,569,normal,2026-01-01T01:04:00
EVT_0000065,CUST_000126,CUST_000356,payment,salary,563,normal,2026-01-01T01:05:00
EVT_0000066,CUST_000444,CUST_000170,payment,bill_payment,289,normal,2026-01-01T01:06:00
EVT_0000067,CUST_000489,BAD_0001,transfer,social_engineering,2312,social_chain,2026-01-01T01:07:00
EVT_0000068,CUST_000319,CUST_000614,p2p,commerce,865,normal,2026-01-01T01:08:00
EVT_0000069,CUST_000383,CUST_000717,payment,commerce,2201,normal,2026-01-01T01:09:00
EVT_0000070,CUST_000173,CUST_000388,transfer,commerce,433,normal,2026-01-01T01:10:00
EVT_0000071,CUST_000690,CUST_000477,payment,payroll,1270,normal,2026-01-01T01:11:00
EVT_0000072,CUST_000770,CUST_000609,payment,family,1774,normal,2026-01-01T01:12:00
EVT_0000073,CUST_000481,CUST_000247,transfer,commerce,1966,normal,2026-01-01T01:13:00
EVT_0000074,CUST_000142,EXT_0026,p2p,family,386,normal,2026-01-01T01:14:00
EVT_0000075,CUST_000761,CUST_000732,transfer,bill_payment,1200,normal,2026-01-01T01:15:00
EVT_0000076,CUST_000443,EXT_0013,p2p,bill_payment,1177,normal,2026-01-01T01:16:00
EVT_0000077,CUST_000381,CUST_000191,payment,family,2006,normal,2026-01-01T01:17:00
EVT_0000078,CUST_000417,CUST_000747,transfer,commerce,42,normal,2026-01-01T01:18:00
EVT_0000079,CUST_000565,CUST_000191,p2p,commerce,2052,normal,2026-01-01T01:19:00
EVT_0000080,CUST_000458,EXT_0021,payment,payroll,1975,normal,2026-01-01T01:20:00
EVT_0000081,CUST_000185,CUST_000549,p2p,bill_payment,595,normal,2026-01-01T01:21:00
EVT_0000082,CUST_000403,CUST_000415,payment,bill_payment,1075,normal,2026-01-01T01:22:00
EVT_0000083,CUST_000542,CUST_000331,transfer,payroll,1022,normal,2026-01-01T01:23:00
EVT_0000084,CUST_000359,CUST_000685,payment,payroll,1441,normal,2026-01-01T01:24:00
EVT_0000085,CUST_000473,EXT_0017,payment,salary,1779,normal,2026-01-01T01:25:00
EVT_0000086,CUST_000542,CUST_000387,transfer,bill_payment,549,normal,2026-01-01T01:26:00
EVT_0000087,CUST_000386,MULE_0007,transfer,urgent_transfer,1684,mule_pattern,2026-01-01T01:27:00
EVT_0000088,CUST_000538,CUST_000642,payment,salary,215,normal,2026-01-01T01:28:00
EVT_0000089,CUST_000148,CUST_000190,p2p,payroll,2457,normal,2026-01-01T01:29:00
EVT_0000090,CUST_000664,CUST_000149,p2p,payroll,2188,normal,2026-01-01T01:30:00
EVT_0000091,CUST_000269,CUST_000438,payment,family,188,normal,2026-01-01T01:31:00
EVT_0000092,CUST_000595,CUST_000754,payment,payroll,1743,normal,2026-01-01T01:32:00
EVT_0000093,CUST_000326,CUST_000799,payment,salary,1511,normal,2026-01-01T01:33:00
EVT_0000094,CUST_000449,CUST_000292,payment,bill_payment,769,normal,2026-01-01T01:34:00
EVT_0000095,CUST_000722,CUST_000796,transfer,bill_payment,1449,normal,2026-01-01T01:35:00
EVT_0000096,CUST_000596,CUST_000593,payment,commerce,1189,normal,2026-01-01T01:36:00
EVT_0000097,CUST_000411,CUST_000593,payment,bill_payment,487,normal,2026-01-01T01:37:00
EVT_0000098,CUST_000477,CUST_000288,transfer,bill_payment,766,normal,2026-01-01T01:38:00
EVT_0000099,CUST_000635,CUST_000316,transfer,commerce,1832,normal,2026-01-01T01:39:00
EVT_0000100,CUST_000500,CUST_000069,transfer,commerce,704,normal,2026-01-01T01:40:00
EVT_0000101,CUST_000030,CUST_000469,p2p,family,330,normal,2026-01-01T01:41:00
EVT_0000102,CUST_000468,CUST_000746,payment,payroll,2033,normal,2026-01-01T01:42:00
EVT_0000103,CUST_000186,CUST_000040,transfer,family,1972,normal,2026-01-01T01:43:00
EVT_0000104,CUST_000026,CUST_000597,transfer,salary,1665,normal,2026-01-01T01:44:00
EVT_0000105,CUST_000335,CUST_000553,p2p,payroll,1566,normal,2026-01-01T01:45:00
EVT_0000106,CUST_000249,CUST_000540,transfer,commerce,141,normal,2026-01-01T01:46:00
EVT_0000107,CUST_000462,CUST_000207,payment,bill_payment,354,normal,2026-01-01T01:47:00
EVT_0000108,CUST_000636,CUST_000345,p2p,family,956,normal,2026-01-01T01:48:00
EVT_0000109,CUST_000754,CUST_000560,payment,bill_payment,897,normal,2026-01-01T01:49:00
EVT_0000110,CUST_000238,BAD_0000,transfer,social_engineering,2520,social_chain,2026-01-01T01:50:00
EVT_0000111,CUST_000724,CUST_000496,p2p,payroll,786,normal,2026-01-01T01:51:00
EVT_0000112,CUST_000021,CUST_000381,payment,family,1632,normal,2026-01-01T01:52:00
EVT_0000113,CUST_000231,CUST_000452,payment,salary,824,normal,2026-01-01T01:53:00
EVT_0000114,CUST_000197,MULE_0004,transfer,urgent_transfer,1432,mule_pattern,2026-01-01T01:54:00
EVT_0000115,CUST_000772,CUST_000342,p2p,salary,1781,normal,2026-01-01T01:55:00
EVT_0000116,CUST_000698,CUST_000176,payment,commerce,981,normal,2026-01-01T01:56:00
EVT_0000117,CUST_000500,CUST_000468,transfer,family,1281,normal,2026-01-01T01:57:00
EVT_0000118,CUST_000776,CUST_000226,transfer,payroll,1444,normal,2026-01-01T01:58:00
EVT_0000119,CUST_000522,CUST_000551,transfer,salary,2231,normal,2026-01-01T01:59:00
EVT_0000120,CUST_000496,CUST_000531,transfer,family,1356,normal,2026-01-01T02:00:00
EVT_0000121,CUST_000690,CUST_000186,transfer,bill_payment,755,normal,2026-01-01T02:01:00
EVT_0000122,CUST_000260,CUST_000656,p2p,bill_payment,390,normal,2026-01-01T02:02:00
EVT_0000123,CUST_000643,CUST_000259,payment,commerce,1091,normal,2026-01-01T02:03:00
EVT_0000124,CUST_000486,CUST_000255,p2p,payroll,1725,normal,2026-01-01T02:04:00
EVT_0000125,CUST_000648,CUST_000406,transfer,salary,1405,normal,2026-01-01T02:05:00
EVT_0000126,CUST_000550,CUST_000412,payment,payroll,982,normal,2026-01-01T02:06:00
EVT_0000127,CUST_000461,CUST_000387,payment,family,2491,normal,2026-01-01T02:07:00
EVT_0000128,CUST_000710,CUST_000104,payment,payroll,2475,normal,2026-01-01T02:08:00
EVT_0000129,CUST_000483,CUST_000638,payment,bill_payment,1747,normal,2026-01-01T02:09:00
EVT_0000130,CUST_000377,CUST_000041,transfer,payroll,667,normal,2026-01-01T02:10:00
EVT_0000131,CUST_000308,CUST_000401,payment,payroll,660,normal,2026-01-01T02:11:00
EVT_0000132,CUST_000562,CUST_000584,payment,commerce,707,normal,2026-01-01T02:12:00
EVT_0000133,CUST_000425,CUST_000689,p2p,bill_payment,943,normal,2026-01-01T02:13:00
EVT_0000134,CUST_000653,CUST_000117,transfer,family,1795,normal,2026-01-01T02:14:00
EVT_0000135,CUST_000149,CUST_000022,transfer,salary,1052,normal,2026-01-01T02:15:00
EVT_0000136,CUST_000310,CUST_000234,p2p,payroll,2396,normal,2026-01-01T02:16:00
EVT_0000137,CUST_000170,CUST_000409,transfer,payroll,2210,normal,2026-01-01T02:17:00
EVT_0000138,CUST_000547,CUST_000148,payment,bill_payment,268,normal,2026-01-01T02:18:00
EVT_0000139,CUST_000739,CUST_000786,transfer,commerce,1132,normal,2026-01-01T02:19:00
EVT_0000140,CUST_000551,MULE_0004,transfer,urgent_transfer,444,mule_pattern,2026-01-01T02:20:00
EVT_0000141,CUST_000439,CUST_000191,transfer,commerce,2322,normal,2026-01-01T02:21:00
EVT_0000142,CUST_000546,CUST_000353,transfer,family,2237,normal,2026-01-01T02:22:00
EVT_0000143,CUST_000579,CUST_000753,payment,salary,337,normal,2026-01-01T02:23:00
EVT_0000144,CUST_000662,CUST_000204,p2p,payroll,1482,normal,2026-01-01T02:24:00
EVT_0000145,CUST_000345,CUST_000798,payment,payroll,492,normal,2026-01-01T02:25:00
EVT_0000146,CUST_000437,CUST_000570,p2p,bill_payment,1216,normal,2026-01-01T02:26:00
EVT_0000147,CUST_000249,CUST_000393,payment,salary,2354,normal,2026-01-01T02:27:00
EVT_0000148,CUST_000676,CUST_000078,payment,payroll,1171,normal,2026-01-01T02:28:00
EVT_0000149,CUST_000584,CUST_000192,p2p,salary,2398,normal,2026-01-01T02:29:00
EVT_0000150,CUST_000613,CUST_000200,transfer,commerce,1097,normal,2026-01-01T02:30:00
EVT_0000151,CUST_000540,CUST_000262,payment,commerce,1214,normal,2026-01-01T02:31:00
EVT_0000152,CUST_000285,EXT_0024,p2p,payroll,619,normal,2026-01-01T02:32:00
EVT_0000153,CUST_000211,CUST_000284,payment,family,1133,normal,2026-01-01T02:33:00
EVT_0000154,CUST_000449,CUST_000312,transfer,family,583,normal,2026-01-01T02:34:00
EVT_0000155,CUST_000198,CUST_000616,payment,salary,1585,normal,2026-01-01T02:35:00
EVT_0000156,CUST_000303,CUST_000007,transfer,family,2317,normal,2026-01-01T02:36:00
EVT_0000157,CUST_000599,CUST_000275,p2p,salary,1169,normal,2026-01-01T02:37:00
EVT_0000158,CUST_000269,MULE_0001,transfer,urgent_transfer,999,mule_pattern,2026-01-01T02:38:00
EVT_0000159,BAD_0008,CUST_000387,message,fake_receipt,499,scam_ring,2026-01-01T02:39:00
EVT_0000160,CUST_000352,CUST_000517,transfer,payroll,957,normal,2026-01-01T02:40:00
EVT_0000161,CUST_000143,CUST_000240,p2p,commerce,299,normal,2026-01-01T02:41:00
EVT_0000162,CUST_000608,CUST_000606,p2p,commerce,1582,normal,2026-01-01T02:42:00
EVT_0000163,CUST_000146,CUST_000049,payment,payroll,448,normal,2026-01-01T02:43:00
EVT_0000164,CUST_000498,CUST_000287,p2p,payroll,1750,normal,2026-01-01T02:44:00
EVT_0000165,CUST_000156,CUST_000759,payment,family,625,normal,2026-01-01T02:45:00
EVT_0000166,CUST_000716,CUST_000140,p2p,family,1205,normal,2026-01-01T02:46:00
EVT_0000167,CUST_000155,CUST_000231,payment,bill_payment,66,normal,2026-01-01T02:47:00
EVT_0000168,CUST_000785,CUST_000096,transfer,commerce,627,normal,2026-01-01T02:48:00
EVT_0000169,CUST_000421,CUST_000344,p2p,family,2354,normal,2026-01-01T02:49:00
EVT_0000170,CUST_000062,CUST_000241,transfer,salary,2197,normal,2026-01-01T02:50:00
EVT_0000171,CUST_000063,CUST_000003,p2p,family,1001,normal,2026-01-01T02:51:00
EVT_0000172,CUST_000292,CUST_000503,p2p,commerce,1361,normal,2026-01-01T02:52:00
EVT_0000173,CUST_000712,CUST_000724,payment,salary,1784,normal,2026-01-01T02:53:00
EVT_0000174,CUST_000040,CUST_000695,transfer,bill_payment,1438,normal,2026-01-01T02:54:00
EVT_0000175,CUST_000574,CUST_000479,p2p,family,603,normal,2026-01-01T02:55:00
EVT_0000176,CUST_000682,MULE_0006,transfer,urgent_transfer,508,mule_pattern,2026-01-01T02:56:00
EVT_0000177,CUST_000442,CUST_000546,p2p,salary,1969,normal,2026-01-01T02:57:00
EVT_0000178,CUST_000491,CUST_000331,p2p,salary,758,normal,2026-01-01T02:58:00
EVT_0000179,CUST_000523,CUST_000310,transfer,family,2025,normal,2026-01-01T02:59:00
EVT_0000180,CUST_000008,CUST_000605,p2p,family,2337,normal,2026-01-01T03:00:00
EVT_0000181,CUST_000719,CUST_000260,transfer,commerce,218,normal,2026-01-01T03:01:00
EVT_0000182,CUST_000448,CUST_000178,p2p,commerce,2252,normal,2026-01-01T03:02:00
EVT_0000183,CUST_000410,CUST_000260,payment,commerce,1750,normal,2026-01-01T03:03:00
EVT_0000184,CUST_000360,MULE_0000,transfer,urgent_transfer,1527,mule_pattern,2026-01-01T03:04:00
EVT_0000185,CUST_000223,CUST_000308,transfer,commerce,2118,normal,2026-01-01T03:05:00
EVT_0000186,CUST_000419,CUST_000581,transfer,payroll,878,normal,2026-01-01T03:06:00
EVT_0000187,CUST_000055,CUST_000718,payment,bill_payment,1416,normal,2026-01-01T03:07:00
EVT_0000188,CUST_000348,EXT_0006,p2p,salary,874,normal,2026-01-01T03:08:00
EVT_0000189,CUST_000297,CUST_000594,transfer,payroll,1585,normal,2026-01-01T03:09:00
EVT_0000190,BAD_0009,CUST_000190,message,fake_receipt,2606,scam_ring,2026-01-01T03:10:00
EVT_0000191,CUST_000688,CUST_000703,transfer,bill_payment,611,normal,2026-01-01T03:11:00
EVT_0000192,CUST_000611,CUST_000241,transfer,commerce,2205,normal,2026-01-01T03:12:00
EVT_0000193,CUST_000473,CUST_000401,p2p,salary,2434,normal,2026-01-01T03:13:00
EVT_0000194,CUST_000430,CUST_000670,payment,family,1250,normal,2026-01-01T03:14:00
EVT_0000195,CUST_000258,CUST_000464,transfer,commerce,713,normal,2026-01-01T03:15:00
EVT_0000196,CUST_000351,CUST_000593,payment,bill_payment,1366,normal,2026-01-01T03:16:00
EVT_0000197,CUST_000743,CUST_000521,payment,bill_payment,2278,normal,2026-01-01T03:17:00
EVT_0000198,CUST_000158,CUST_000575,payment,salary,19,normal,2026-01-01T03:18:00
EVT_0000199,CUST_000273,EXT_0026,payment,salary,1223,normal,2026-01-01T03:19:00
EVT_0000200,CUST_000228,CUST_000476,payment,commerce,1277,normal,2026-01-01T03:20:00
EVT_0000201,CUST_000515,CUST_000599,payment,family,1878,normal,2026-01-01T03:21:00
EVT_0000202,CUST_000580,CUST_000077,transfer,bill_payment,241,normal,2026-01-01T03:22:00
EVT_0000203,CUST_000144,CUST_000349,transfer,salary,1649,normal,2026-01-01T03:23:00
EVT_0000204,CUST_000308,CUST_000439,p2p,salary,679,normal,2026-01-01T03:24:00
EVT_0000205,CUST_000520,CUST_000754,p2p,salary,739,normal,2026-01-01T03:25:00
EVT_0000206,CUST_000427,CUST_000175,transfer,bill_payment,919,normal,2026-01-01T03:26:00
EVT_0000207,CUST_000595,CUST_000097,p2p,salary,864,normal,2026-01-01T03:27:00
EVT_0000208,CUST_000785,CUST_000181,payment,salary,2278,normal,2026-01-01T03:28:00
EVT_0000209,CUST_000193,CUST_000182,payment,family,1474,normal,2026-01-01T03:29:00
EVT_0000210,CUST_000611,CUST_000776,transfer,salary,1215,normal,2026-01-01T03:30:00
EVT_0000211,CUST_000480,MULE_0002,transfer,urgent_transfer,668,mule_pattern,2026-01-01T03:31:00
EVT_0000212,CUST_000126,CUST_000429,p2p,salary,2098,normal,2026-01-01T03:32:00
EVT_0000213,CUST_000480,CUST_000321,p2p,salary,350,normal,2026-01-01T03:33:00
EVT_0000214,CUST_000148,CUST_000287,p2p,commerce,1697,normal,2026-01-01T03:34:00
EVT_0000215,CUST_000429,CUST_000652,transfer,family,1177,normal,2026-01-01T03:35:00
EVT_0000216,CUST_000714,CUST_000554,p2p,payroll,257,normal,2026-01-01T03:36:00
EVT_0000217,CUST_000266,CUST_000215,transfer,salary,555,normal,2026-01-01T03:37:00
EVT_0000218,BAD_0006,CUST_000260,message,fake_receipt,1174,scam_ring,2026-01-01T03:38:00
EVT_0000219,CUST_000651,CUST_000562,payment,commerce,608,normal,2026-01-01T03:39:00
EVT_0000220,CUST_000502,CUST_000493,transfer,commerce,162,normal,2026-01-01T03:40:00
EVT_0000221,CUST_000369,CUST_000772,payment,commerce,1571,normal,2026-01-01T03:41:00
EVT_0000222,CUST_000064,EXT_0011,payment,bill_payment,2312,normal,2026-01-01T03:42:00
EVT_0000223,CUST_000255,CUST_000546,payment,payroll,987,normal,2026-01-01T03:43:00
EVT_0000224,CUST_000318,CUST_000039,payment,commerce,336,normal,2026-01-01T03:44:00
EVT_0000225,CUST_000568,CUST_000472,transfer,salary,2156,normal,2026-01-01T03:45:00
EVT_0000226,CUST_000313,CUST_000371,p2p,commerce,308,normal,2026-01-01T03:46:00
EVT_0000227,CUST_000413,CUST_000620,transfer,family,2043,normal,2026-01-01T03:47:00
EVT_0000228,CUST_000084,CUST_000198,payment,payroll,1240,normal,2026-01-01T03:48:00
EVT_0000229,CUST_000214,CUST_000349,transfer,commerce,93,normal,2026-01-01T03:49:00
EVT_0000230,CUST_000592,CUST_000059,p2p,salary,1103,normal,2026-01-01T03:50:00
EVT_0000231,CUST_000684,CUST_000244,p2p,commerce,2216,normal,2026-01-01T03:51:00
EVT_0000232,BAD_0002,CUST_000196,message,fake_receipt,1725,scam_ring,2026-01-01T03:52:00
EVT_0000233,CUST_000172,EXT_0020,p2p,payroll,1973,normal,2026-01-01T03:53:00
EVT_0000234,CUST_000572,CUST_000795,p2p,payroll,2030,normal,2026-01-01T03:54:00
EVT_0000235,CUST_000543,CUST_000277,p2p,commerce,411,normal,2026-01-01T03:55:00
EVT_0000236,CUST_000573,CUST_000589,transfer,family,477,normal,2026-01-01T03:56:00
EVT_0000237,CUST_000047,MULE_0004,transfer,urgent_transfer,452,mule_pattern,2026-01-01T03:57:00
EVT_0000238,CUST_000105,CUST_000437,transfer,salary,1596,normal,2026-01-01T03:58:00
EVT_0000239,CUST_000519,CUST_000527,payment,bill_payment,34,normal,2026-01-01T03:59:00
EVT_0000240,CUST_000265,CUST_000133,payment,payroll,2211,normal,2026-01-01T04:00:00
EVT_0000241,CUST_000099,CUST_000651,transfer,bill_payment,2376,normal,2026-01-01T04:01:00
EVT_0000242,CUST_000760,CUST_000274,p2p,payroll,2132,normal,2026-01-01T04:02:00
EVT_0000243,CUST_000391,CUST_000017,p2p,family,453,normal,2026-01-01T04:03:00
EVT_0000244,CUST_000466,CUST_000458,payment,commerce,2401,normal,2026-01-01T04:04:00
EVT_0000245,CUST_000549,CUST_000157,p2p,commerce,1152,normal,2026-01-01T04:05:00
EVT_0000246,CUST_000012,CUST_000393,payment,commerce,1204,normal,2026-01-01T04:06:00
EVT_0000247,CUST_000103,CUST_000559,transfer,salary,2408,normal,2026-01-01T04:07:00
EVT_0000248,CUST_000517,CUST_000760,payment,bill_payment,187,normal,2026-01-01T04:08:00
EVT_0000249,CUST_000149,CUST_000704,p2p,salary,2106,normal,2026-01-01T04:09:00
EVT_0000250,CUST_000649,CUST_000648,payment,salary,1648,normal,2026-01-01T04:10:00
EVT_0000251,CUST_000577,CUST_000390,p2p,family,800,normal,2026-01-01T04:11:00
EVT_0000252,CUST_000393,CUST_000522,transfer,bill_payment,1674,normal,2026-01-01T04:12:00
EVT_0000253,CUST_000239,CUST_000339,payment,salary,353,normal,2026-01-01T04:13:00
EVT_0000254,CUST_000515,CUST_000659,p2p,bill_payment,15,normal,2026-01-01T04:14:00
EVT_0000255,CUST_000495,CUST_000147,transfer,commerce,1805,normal,2026-01-01T04:15:00
EVT_0000256,CUST_000762,CUST_000402,payment,family,788,normal,2026-01-01T04:16:00
EVT_0000257,CUST_000383,CUST_000765,p2p,bill_payment,1152,normal,2026-01-01T04:17:00
EVT_0000258,CUST_000693,CUST_000601,payment,family,938,normal,2026-01-01T04:18:00
EVT_0000259,CUST_000248,CUST_000396,p2p,bill_payment,1626,normal,2026-01-01T04:19:00
EVT_0000260,CUST_000195,MULE_0002,transfer,social_engineering,99,social_chain,2026-01-01T04:20:00
EVT_0000261,CUST_000508,CUST_000112,transfer,family,528,normal,2026-01-01T04:21:00
EVT_0000262,CUST_000401,CUST_000154,transfer,family,1091,normal,2026-01-01T04:22:00
EVT_0000263,CUST_000398,CUST_000067,transfer,commerce,1390,normal,2026-01-01T04:23:00
EVT_0000264,CUST_000408,EXT_0004,p2p,bill_payment,2110,normal,2026-01-01T04:24:00
EVT_0000265,CUST_000561,CUST_000327,transfer,family,2331,normal,2026-01-01T04:25:00
EVT_0000266,CUST_000215,CUST_000199,p2p,payroll,734,normal,2026-01-01T04:26:00
EVT_0000267,CUST_000323,CUST_000015,p2p,commerce,313,normal,2026-01-01T04:27:00
EVT_0000268,CUST_000232,CUST_000314,transfer,salary,1614,normal,2026-01-01T04:28:00
EVT_0000269,CUST_000534,CUST_000465,transfer,commerce,1261,normal,2026-01-01T04:29:00
EVT_0000270,CUST_000540,CUST_000335,p2p,bill_payment,2317,normal,2026-01-01T04:30:00
EVT_0000271,CUST_000544,CUST_000052,payment,commerce,2270,normal,2026-01-01T04:31:00
EVT_0000272,CUST_000355,CUST_000362,transfer,salary,1738,normal,2026-01-01T04:32:00
EVT_0000273,CUST_000071,CUST_000470,p2p,commerce,2311,normal,2026-01-01T04:33:00
EVT_0000274,CUST_000435,CUST_000048,transfer,commerce,2317,normal,2026-01-01T04:34:00
EVT_0000275,CUST_000487,CUST_000034,transfer,salary,1807,normal,2026-01-01T04:35:00
EVT_0000276,CUST_000671,CUST_000146,payment,bill_payment,2422,normal,2026-01-01T04:36:00
EVT_0000277,CUST_000675,EXT_0008,p2p,payroll,84,normal,2026-01-01T04:37:00
EVT_0000278,BAD_0009,CUST_000269,message,fake_receipt,2804,scam_ring,2026-01-01T04:38:00
EVT_0000279,CUST_000199,CUST_000799,payment,commerce,1865,normal,2026-01-01T04:39:00
EVT_0000280,CUST_000118,CUST_000163,transfer,salary,1016,normal,2026-01-01T04:40:00
EVT_0000281,CUST_000342,CUST_000123,p2p,salary,736,normal,2026-01-01T04:41:00
EVT_0000282,CUST_000395,CUST_000576,transfer,bill_payment,529,normal,2026-01-01T04:42:00
EVT_0000283,CUST_000423,CUST_000348,p2p,payroll,1570,normal,2026-01-01T04:43:00
EVT_0000284,CUST_000309,CUST_000723,p2p,family,486,normal,2026-01-01T04:44:00
EVT_0000285,CUST_000246,CUST_000518,p2p,bill_payment,229,normal,2026-01-01T04:45:00
EVT_0000286,CUST_000311,CUST_000002,payment,salary,939,normal,2026-01-01T04:46:00
