signal_id,entity_id,signal_type,severity,source,timestamp
SIG_000169,CUST_004728,shared_signal_detected,0.658,bank,2026-01-08T01:00:00
SIG_000170,CUST_003263,new_channel,0.529,bank,2026-01-08T02:00:00
SIG_000171,CUST_002171,device_reset,0.308,telco,2026-01-08T03:00:00
SIG_000172,CUST_000983,unknown_relationship,0.408,telco,2026-01-08T04:00:00
SIG_000173,CUST_004897,new_channel,0.301,wallet,2026-01-08T05:00:00
SIG_000174,CUST_002798,new_channel,0.368,marketplace,2026-01-08T06:00:00
SIG_000175,CUST_003479,device_reset,0.874,marketplace,2026-01-08T07:00:00
SIG_000176,CUST_001664,identity_shift,0.505,wallet,2026-01-08T08:00:00
SIG_000177,CUST_002250,new_channel,0.764,marketplace,2026-01-08T09:00:00
SIG_000178,CUST_004031,identity_shift,0.583,wallet,2026-01-08T10:00:00
SIG_000179,CUST_002243,unknown_relationship,0.91,bank,2026-01-08T11:00:00
SIG_000180,CUST_001002,unknown_relationship,0.507,telco,2026-01-08T12:00:00
SIG_000181,CUST_003896,sim_swap_hint,0.279,telco,2026-01-08T13:00:00
SIG_000182,CUST_004075,shared_signal_detected,0.658,telco,2026-01-08T14:00:00
SIG_000183,CUST_001085,new_channel,0.672,wallet,2026-01-08T15:00:00
SIG_000184,CUST_003769,identity_shift,0.89,marketplace,2026-01-08T16:00:00
SIG_000185,CUST_003648,new_channel,0.635,bank,2026-01-08T17:00:00
SIG_000186,CUST_001876,identity_shift,0.834,telco,2026-01-08T18:00:00
SIG_000187,CUST_002834,shared_signal_detected,0.906,telco,2026-01-08T19:00:00
SIG_000188,CUST_003570,sim_swap_hint,0.368,marketplace,2026-01-08T20:00:00
SIG_000189,CUST_003146,identity_shift,0.26,marketplace,2026-01-08T21:00:00
SIG_000190,CUST_000972,device_reset,0.976,bank,2026-01-08T22:00:00
SIG_000191,CUST_004962,shared_signal_detected,0.861,marketplace,2026-01-08T23:00:00
SIG_000192,CUST_003528,identity_shift,0.792,bank,2026-01-09T00:00:00
SIG_000193,CUST_001516,identity_shift,0.544,telco,2026-01-09T01:00:00
SIG_000194,CUST_001175,shared_signal_detected,0.551,bank,2026-01-09T02:00:00
SIG_000195,CUST_001671,device_reset,0.536,telco,2026-01-09T03:00:00
SIG_000196,EXT_0020,device_reset,0.296,bank,2026-01-09T04:00:00
SIG_000197,CUST_001714,shared_signal_detected,0.729,bank,2026-01-09T05:00:00
SIG_000198,CUST_001900,sim_swap_hint,0.598,telco,2026-01-09T06:00:00
SIG_000199,CUST_002252,sim_swap_hint,0.54,wallet,2026-01-09T07:00:00
SIG_000200,CUST_000510,shared_signal_detected,0.752,marketplace,2026-01-09T08:00:00
SIG_000201,CUST_003111,device_reset,0.786,marketplace,2026-01-09T09:00:00
SIG_000202,CUST_001379,device_reset,0.45,telco,2026-01-09T10:00:00
SIG_000203,CUST_003136,sim_swap_hint,0.825,telco,2026-01-09T11:00:00
SIG_000204,CUST_003898,unknown_relationship,0.969,bank,2026-01-09T12:00:00
SIG_000205,CUST_001565,unknown_relationship,0.639,telco,2026-01-09T13:00:00
SIG_000206,CUST_001470,new_channel,0.846,bank,2026-01-09T14:00:00
SIG_000207,CUST_004432,device_reset,0.625,marketplace,2026-01-09T15:00:00
SIG_000208,CUST_000119,new_channel,0.979,marketplace,2026-01-09T16:00:00
SIG_000209,CUST_004879,unknown_relationship,0.855,telco,2026-01-09T17:00:00
SIG_000210,CUST_004282,identity_shift,0.672,bank,2026-01-09T18:00:00
SIG_000211,CUST_003126,shared_signal_detected,0.828,telco,2026-01-09T19:00:00
SIG_000212,CUST_003694,shared_signal_detected,0.848,bank,2026-01-09T20:00:00
SIG_000213,CUST_004789,device_reset,0.854,wallet,2026-01-09T21:00:00
SIG_000214,CUST_000261,unknown_relationship,0.923,marketplace,2026-01-09T22:00:00
SIG_000215,CUST_004318,sim_swap_hint,0.547,bank,2026-01-09T23:00:00
SIG_000216,CUST_001634,identity_shift,0.449,wallet,2026-01-10T00:00:00
SIG_000217,CUST_002819,unknown_relationship,0.835,marketplace,2026-01-10T01:00:00
SIG_000218,CUST_000503,unknown_relationship,0.875,wallet,2026-01-10T02:00:00
SIG_000219,CUST_001756,sim_swap_hint,0.583,marketplace,2026-01-10T03:00:00
SIG_000220,CUST_000025,unknown_relationship,0.439,telco,2026-01-10T04:00:00
SIG_000221,CUST_003281,identity_shift,0.409,telco,2026-01-10T05:00:00
SIG_000222,CUST_002076,device_reset,0.603,bank,2026-01-10T06:00:00
SIG_000223,CUST_001080,unknown_relationship,0.362,bank,2026-01-10T07:00:00
SIG_000224,CUST_002960,sim_swap_hint,0.95,wallet,2026-01-10T08:00:00
SIG_000225,CUST_002050,new_channel,0.407,marketplace,2026-01-10T09:00:00
SIG_000226,CUST_000785,shared_signal_detected,0.422,telco,2026-01-10T10:00:00
SIG_000227,CUST_004269,sim_swap_hint,0.482,marketplace,2026-01-10T11:00:00
SIG_000228,CUST_004864,sim_swap_hint,0.639,bank,2026-01-10T12:00:00
SIG_000229,CUST_003162,new_channel,0.721,marketplace,2026-01-10T13:00:00
SIG_000230,CUST_002718,new_channel,0.802,telco,2026-01-10T14:00:00
SIG_000231,CUST_004828,identity_shift,0.373,bank,2026-01-10T15:00:00
SIG_000232,CUST_004326,shared_signal_detected,0.581,telco,2026-01-10T16:00:00
SIG_000233,CUST_004668,unknown_relationship,0.64,telco,2026-01-10T17:00:00
SIG_000234,CUST_000732,unknown_relationship,0.568,telco,2026-01-10T18:00:00
SIG_000235,CUST_003931,identity_shift,0.305,wallet,2026-01-10T19:00:00
SIG_000236,CUST_001760,new_channel,0.371,wallet,2026-01-10T20:00:00
SIG_000237,CUST_004783,identity_shift,0.866,wallet,2026-01-10T21:00:00
SIG_000238,CUST_000271,device_reset,0.35,bank,2026-01-10T22:00:00
SIG_000239,CUST_000745,identity_shift,0.884,wallet,2026-01-10T23:00:00
SIG_000240,CUST_002536,sim_swap_hint,0.712,marketplace,2026-01-11T00:00:00
SIG_000241,CUST_002042,sim_swap_hint,0.515,bank,2026-01-11T01:00:00
SIG_000242,CUST_001598,device_reset,0.578,telco,2026-01-11T02:00:00
SIG_000243,CUST_000815,new_channel,0.539,telco,2026-01-11T03:00:00
SIG_000244,CUST_000585,sim_swap_hint,0.622,telco,2026-01-11T04:00:00
SIG_000245,CUST_000197,identity_shift,0.633,telco,2026-01-11T05:00:00
SIG_000246,CUST_002208,shared_signal_detected,0.267,wallet,2026-01-11T06:00:00
SIG_000247,CUST_003336,device_reset,0.507,marketplace,2026-01-11T07:00:00
SIG_000248,CUST_004795,device_reset,0.26,wallet,2026-01-11T08:00:00
SIG_000249,CUST_001461,identity_shift,0.419,bank,2026-01-11T09:00:00
SIG_000250,CUST_004212,unknown_relationship,0.376,wallet,2026-01-11T10:00:00
SIG_000251,CUST_002242,identity_shift,0.948,bank,2026-01-11T11:00:00
SIG_000252,CUST_004723,device_reset,0.255,wallet,2026-01-11T12:00:00
SIG_000253,CUST_002666,device_reset,0.954,wallet,2026-01-11T13:00:00
SIG_000254,CUST_002255,identity_shift,0.809,wallet,2026-01-11T14:00:00
SIG_000255,CUST_002371,new_channel,0.969,marketplace,2026-01-11T15:00:00
SIG_000256,CUST_001785,identity_shift,0.498,wallet,2026-01-11T16:00:00
SIG_000257,CUST_004409,device_reset,0.942,wallet,2026-01-11T17:00:00
SIG_000258,CUST_004817,sim_swap_hint,0.825,telco,2026-01-11T18:00:00
SIG_000259,CUST_000477,unknown_relationship,0.906,telco,2026-01-11T19:00:00
SIG_000260,CUST_003767,unknown_relationship,0.641,marketplace,2026-01-11T20:00:00
SIG_000261,CUST_003864,sim_swap_hint,0.758,wallet,2026-01-11T21:00:00
SIG_000262,CUST_001683,identity_shift,0.899,telco,2026-01-11T22:00:00
SIG_000263,CUST_004504,shared_signal_detected,0.494,bank,2026-01-11T23:00:00
SIG_000264,CUST_002285,identity_shift,0.873,wallet,2026-01-12T00:00:00
SIG_000265,CUST_002127,device_reset,0.751,wallet,2026-01-12T01:00:00
SIG_000266,CUST_001704,shared_signal_detected,0.918,bank,2026-01-12T02:00:00
SIG_000267,CUST_002339,device_reset,0.738,marketplace,2026-01-12T03:00:00
SIG_000268,CUST_002518,identity_shift,0.287,wallet,2026-01-12T04:00:00
SIG_000269,CUST_002560,unknown_relationship,0.367,marketplace,2026-01-12T05:00:00
SIG_000270,CUST_001945,shared_signal_detected,0.813,telco,2026-01-12T06:00:00
SIG_000271,CUST_002083,device_reset,0.504,telco,2026-01-12T07:00:00
SIG_000272,CUST_003067,sim_swap_hint,0.862,bank,2026-01-12T08:00:00
SIG_000273,CUST_003995,shared_signal_detected,0.338,wallet,2026-01-12T09:00:00
SIG_000274,CUST_002601,identity_shift,0.411,bank,2026-01-12T10:00:00
SIG_000275,CUST_001006,identity_shift,0.492,wallet,2026-01-12T11:00:00
SIG_000276,CUST_004424,sim_swap_hint,0.557,wallet,2026-01-12T12:00:00
SIG_000277,CUST_002670,device_reset,0.44,wallet,2026-01-12T13:00:00
SIG_000278,CUST_001157,device_reset,0.715,bank,2026-01-12T14:00:00
SIG_000279,CUST_001465,unknown_relationship,0.838,wallet,2026-01-12T15:00:00
SIG_000280,CUST_003847,sim_swap_hint,0.379,marketplace,2026-01-12T16:00:00
SIG_000281,CUST_002876,sim_swap_hint,0.446,telco,2026-01-12T17:00:00
SIG_000282,CUST_004560,device_reset,0.563,telco,2026-01-12T18:00:00
SIG_000283,CUST_001660,sim_swap_hint,0.7,marketplace,2026-01-12T19:00:00
SIG_000284,CUST_004316,identity_shift,0.478,wallet,2026-01-12T20:00:00
SIG_000285,CUST_003221,identity_shift,0.538,marketplace,2026-01-12T21:00:00
SIG_000286,CUST_001666,new_channel,0.737,bank,2026-01-12T22:00:00
SIG_000287,CUST_002555,shared_signal_detected,0.305,marketplace,2026-01-12T23:00:00
SIG_000288,CUST_001436,device_reset,0.773,telco,2026-01-13T00:00:00
SIG_000289,CUST_003941,unknown_relationship,0.603,telco,2026-01-13T01:00:00
SIG_000290,CUST_000887,new_channel,0.817,marketplace,2026-01-13T02:00:00
SIG_000291,CUST_002531,shared_signal_detected,0.35,telco,2026-01-13T03:00:00
SIG_000292,CUST_003561,unknown_relationship,0.522,bank,2026-01-13T04:00:00
SIG_000293,CUST_001869,sim_swap_hint,0.433,wallet,2026-01-13T05:00:00
SIG_000294,CUST_002055,new_channel,0.71,marketplace,2026-01-13T06:00:00
SIG_000295,CUST_000560,new_channel,0.526,telco,2026-01-13T07:00:00
SIG_000296,CUST_002243,identity_shift,0.847,bank,2026-01-13T08:00:00
SIG_000297,CUST_000737,sim_swap_hint,0.957,marketplace,2026-01-13T09:00:00
SIG_000298,CUST_002258,sim_swap_hint,0.274,bank,2026-01-13T10:00:00
SIG_000299,CUST_000340,unknown_relationship,0.866,wallet,2026-01-13T11:00:00
SIG_000300,CUST_003327,sim_swap_hint,0.26,bank,2026-01-13T12:00:00
SIG_000301,CUST_001767,unknown_relationship,0.514,wallet,2026-01-13T13:00:00
SIG_000302,CUST_004474,new_channel,0.731,telco,2026-01-13T14:00:00
SIG_000303,CUST_001546,sim_swap_hint,0.359,telco,2026-01-13T15:00:00
SIG_000304,CUST_002994,device_reset,0.699,bank,2026-01-13T16:00:00
SIG_000305,CUST_000241,new_channel,0.35,bank,2026-01-13T17:00:00
SIG_000306,CUST_000206,unknown_relationship,0.423,bank,2026-01-13T18:00:00
SIG_000307,CUST_003787,device_reset,0.65,wallet,2026-01-13T19:00:00
SIG_000308,CUST_000170,sim_swap_hint,0.74,bank,2026-01-13T20:00:00
SIG_000309,CUST_004941,new_channel,0.296,wallet,2026-01-13T21:00:00
SIG_000310,CUST_000858,shared_signal_detected,0.96,telco,2026-01-13T22:00:00
SIG_000311,CUST_004520,unknown_relationship,0.282,wallet,2026-01-13T23:00:00
SIG_000312,CUST_002854,new_channel,0.395,bank,2026-01-14T00:00:00
SIG_000313,CUST_000041,shared_signal_detected,0.968,wallet,2026-01-14T01:00:00
SIG_000314,CUST_001659,new_channel,0.927,bank,2026-01-14T02:00:00
SIG_000315,CUST_004202,identity_shift,0.709,telco,2026-01-14T03:00:00
SIG_000316,CUST_002519,device_reset,0.803,telco,2026-01-14T04:00:00
SIG_000317,CUST_003188,sim_swap_hint,0.573,telco,2026-01-14T05:00:00
SIG_000318,CUST_000058,sim_swap_hint,0.691,marketplace,2026-01-14T06:00:00
SIG_000319,CUST_004666,identity_shift,0.573,wallet,2026-01-14T07:00:00
SIG_000320,CUST_004990,new_channel,0.487,bank,2026-01-14T08:00:00
SIG_000321,CUST_003989,sim_swap_hint,0.585,bank,2026-01-14T09:00:00
SIG_000322,CUST_001028,unknown_relationship,0.414,bank,2026-01-14T10:00:00
SIG_000323,CUST_000181,new_channel,0.91,marketplace,2026-01-14T11:00:00
SIG_000324,CUST_000163,unknown_relationship,0.503,telco,2026-01-14T12:00:00
SIG_000325,CUST_003397,identity_shift,0.952,bank,2026-01-14T13:00:00
SIG_000326,CUST_003315,sim_swap_hint,0.518,marketplace,2026-01-14T14:00:00
SIG_000327,CUST_004078,unknown_relationship,0.863,telco,2026-01-14T15:00:00
SIG_000328,CUST_001227,shared_signal_detected,0.66,marketplace,2026-01-14T16:00:00
SIG_000329,CUST_001883,identity_shift,0.336,bank,2026-01-14T17:00:00
SIG_000330,CUST_004101,shared_signal_detected,0.398,wallet,2026-01-14T18:00:00
SIG_000331,CUST_002178,device_reset,0.68,telco,2026-01-14T19:00:00
SIG_000332,CUST_004911,new_channel,0.353,wallet,2026-01-14T20:00:00
SIG_000333,CUST_000138,new_channel,0.605,telco,2026-01-14T21:00:00
SIG_000334,CUST_001893,sim_swap_hint,0.762,telco,2026-01-14T22:00:00
