signal_id,entity_id,signal_type,severity,source,timestamp
SIG_000028,CUST_017099,identity_shift,0.498,bank,2026-01-02T04:00:00
SIG_000029,CUST_007570,device_reset,0.588,wallet,2026-01-02T05:00:00
SIG_000030,CUST_000661,identity_shift,0.691,marketplace,2026-01-02T06:00:00
SIG_000031,MULE_0053,identity_shift,0.766,bank,2026-01-02T07:00:00
SIG_000032,CUST_009404,shared_signal_detected,0.794,marketplace,2026-01-02T08:00:00
SIG_000033,CUST_014744,device_reset,0.391,telco,2026-01-02T09:00:00
SIG_000034,CUST_003896,new_channel,0.679,wallet,2026-01-02T10:00:00
SIG_000035,CUST_016155,sim_swap_hint,0.446,bank,2026-01-02T11:00:00
SIG_000036,CUST_002310,identity_shift,0.979,bank,2026-01-02T12:00:00
SIG_000037,CUST_010123,device_reset,0.821,wallet,2026-01-02T13:00:00
SIG_000038,CUST_003607,shared_signal_detected,0.596,telco,2026-01-02T14:00:00
SIG_000039,CUST_016314,identity_shift,0.837,bank,2026-01-02T15:00:00
SIG_000040,CUST_013975,device_reset,0.312,telco,2026-01-02T16:00:00
SIG_000041,CUST_015776,unknown_relationship,0.918,wallet,2026-01-02T17:00:00
SIG_000042,CUST_001094,device_reset,0.316,bank,2026-01-02T18:00:00
SIG_000043,CUST_002554,identity_shift,0.805,marketplace,2026-01-02T19:00:00
SIG_000044,CUST_001474,new_channel,0.894,marketplace,2026-01-02T20:00:00
SIG_000045,MULE_0049,unknown_relationship,0.768,telco,2026-01-02T21:00:00
SIG_000046,CUST_009375,shared_signal_detected,0.349,marketplace,2026-01-02T22:00:00
SIG_000047,CUST_013905,unknown_relationship,0.321,wallet,2026-01-02T23:00:00
SIG_000048,CUST_008744,identity_shift,0.702,telco,2026-01-03T00:00:00
SIG_000049,CUST_005033,device_reset,0.312,telco,2026-01-03T01:00:00
SIG_000050,CUST_014154,shared_signal_detected,0.657,marketplace,2026-01-03T02:00:00
SIG_000051,CUST_005430,new_channel,0.896,wallet,2026-01-03T03:00:00
SIG_000052,CUST_011868,device_reset,0.849,wallet,2026-01-03T04:00:00
SIG_000053,CUST_010501,device_reset,0.711,bank,2026-01-03T05:00:00
SIG_000054,CUST_003143,unknown_relationship,0.616,wallet,2026-01-03T06:00:00
SIG_000055,CUST_007516,shared_signal_detected,0.55,wallet,2026-01-03T07:00:00
SIG_000056,CUST_002487,shared_signal_detected,0.749,telco,2026-01-03T08:00:00
SIG_000057,CUST_005950,unknown_relationship,0.82,telco,2026-01-03T09:00:00
SIG_000058,CUST_008476,new_channel,0.355,marketplace,2026-01-03T10:00:00
SIG_000059,CUST_003263,new_channel,0.496,marketplace,2026-01-03T11:00:00
SIG_000060,CUST_005910,identity_shift,0.968,bank,2026-01-03T12:00:00
SIG_000061,CUST_016684,device_reset,0.758,wallet,2026-01-03T13:00:00
SIG_000062,CUST_009384,sim_swap_hint,0.715,marketplace,2026-01-03T14:00:00
SIG_000063,CUST_010786,shared_signal_detected,0.537,telco,2026-01-03T15:00:00
SIG_000064,CUST_010557,device_reset,0.831,wallet,2026-01-03T16:00:00
SIG_000065,CUST_009522,shared_signal_detected,0.78,telco,2026-01-03T17:00:00
SIG_000066,CUST_000354,identity_shift,0.38,marketplace,2026-01-03T18:00:00
SIG_000067,CUST_000570,unknown_relationship,0.822,marketplace,2026-01-03T19:00:00
SIG_000068,CUST_011535,device_reset,0.44,telco,2026-01-03T20:00:00
SIG_000069,CUST_014807,identity_shift,0.737,marketplace,2026-01-03T21:00:00
SIG_000070,CUST_000179,unknown_relationship,0.748,wallet,2026-01-03T22:00:00
SIG_000071,CUST_009441,device_reset,0.506,telco,2026-01-03T23:00:00
SIG_000072,CUST_002282,new_channel,0.907,telco,2026-01-04T00:00:00
SIG_000073,CUST_003377,shared_signal_detected,0.705,telco,2026-01-04T01:00:00
SIG_000074,CUST_016887,identity_shift,0.815,telco,2026-01-04T02:00:00
SIG_000075,CUST_012910,unknown_relationship,0.697,bank,2026-01-04T03:00:00
SIG_000076,CUST_017669,shared_signal_detected,0.963,telco,2026-01-04T04:00:00
SIG_000077,CUST_019919,unknown_relationship,0.756,bank,2026-01-04T05:00:00
SIG_000078,CUST_013679,sim_swap_hint,0.567,wallet,2026-01-04T06:00:00
SIG_000079,CUST_016729,device_reset,0.921,wallet,2026-01-04T07:00:00
SIG_000080,CUST_007809,device_reset,0.915,wallet,2026-01-04T08:00:00
SIG_000081,CUST_017666,unknown_relationship,0.778,telco,2026-01-04T09:00:00
SIG_000082,CUST_016137,shared_signal_detected,0.363,telco,2026-01-04T10:00:00
SIG_000083,CUST_007651,shared_signal_detected,0.752,bank,2026-01-04T11:00:00
SIG_000084,BAD_0062,unknown_relationship,0.573,marketplace,2026-01-04T12:00:00
SIG_000085,CUST_014888,shared_signal_detected,0.879,bank,2026-01-04T13:00:00
SIG_000086,CUST_013994,sim_swap_hint,0.559,telco,2026-01-04T14:00:00
SIG_000087,CUST_008648,device_reset,0.965,bank,2026-01-04T15:00:00
SIG_000088,CUST_014087,identity_shift,0.829,bank,2026-01-04T16:00:00
SIG_000089,CUST_001122,device_reset,0.523,marketplace,2026-01-04T17:00:00
SIG_000090,CUST_010187,device_reset,0.9,telco,2026-01-04T18:00:00
SIG_000091,CUST_001177,identity_shift,0.808,marketplace,2026-01-04T19:00:00
SIG_000092,CUST_017463,shared_signal_detected,0.934,bank,2026-01-04T20:00:00
SIG_000093,CUST_005610,new_channel,0.595,wallet,2026-01-04T21:00:00
SIG_000094,CUST_013332,unknown_relationship,0.45,telco,2026-01-04T22:00:00
SIG_000095,CUST_018339,sim_swap_hint,0.788,marketplace,2026-01-04T23:00:00
SIG_000096,CUST_014709,new_channel,0.98,telco,2026-01-05T00:00:00
SIG_000097,CUST_004069,identity_shift,0.726,telco,2026-01-05T01:00:00
SIG_000098,CUST_015294,unknown_relationship,0.752,marketplace,2026-01-05T02:00:00
SIG_000099,CUST_018365,identity_shift,0.962,wallet,2026-01-05T03:00:00
SIG_000100,CUST_000129,shared_signal_detected,0.604,telco,2026-01-05T04:00:00
SIG_000101,CUST_009164,shared_signal_detected,0.481,telco,2026-01-05T05:00:00
SIG_000102,CUST_008135,sim_swap_hint,0.802,telco,2026-01-05T06:00:00
SIG_000103,CUST_006582,unknown_relationship,0.776,telco,2026-01-05T07:00:00
SIG_000104,CUST_007020,new_channel,0.861,bank,2026-01-05T08:00:00
SIG_000105,CUST_019138,unknown_relationship,0.74,wallet,2026-01-05T09:00:00
SIG_000106,CUST_001953,shared_signal_detected,0.352,bank,2026-01-05T10:00:00
SIG_000107,CUST_012065,shared_signal_detected,0.89,telco,2026-01-05T11:00:00
SIG_000108,CUST_010881,shared_signal_detected,0.725,wallet,2026-01-05T12:00:00
SIG_000109,CUST_001173,shared_signal_detected,0.502,telco,2026-01-05T13:00:00
SIG_000110,CUST_016556,new_channel,0.775,bank,2026-01-05T14:00:00
SIG_000111,CUST_006445,unknown_relationship,0.601,marketplace,2026-01-05T15:00:00
SIG_000112,CUST_017453,identity_shift,0.467,bank,2026-01-05T16:00:00
SIG_000113,CUST_019307,shared_signal_detected,0.851,wallet,2026-01-05T17:00:00
SIG_000114,CUST_014928,unknown_relationship,0.771,wallet,2026-01-05T18:00:00
SIG_000115,CUST_008281,shared_signal_detected,0.432,marketplace,2026-01-05T19:00:00
SIG_000116,CUST_004981,identity_shift,0.86,telco,2026-01-05T20:00:00
SIG_000117,CUST_019819,device_reset,0.554,bank,2026-01-05T21:00:00
SIG_000118,CUST_002155,new_channel,0.618,wallet,2026-01-05T22:00:00
SIG_000119,CUST_006660,identity_shift,0.58,telco,2026-01-05T23:00:00
SIG_000120,CUST_017227,device_reset,0.52,telco,2026-01-06T00:00:00
SIG_000121,CUST_001597,sim_swap_hint,0.527,bank,2026-01-06T01:00:00
SIG_000122,CUST_003048,unknown_relationship,0.797,wallet,2026-01-06T02:00:00
SIG_000123,CUST_001592,sim_swap_hint,0.332,marketplace,2026-01-06T03:00:00
SIG_000124,CUST_003921,identity_shift,0.518,telco,2026-01-06T04:00:00
SIG_000125,CUST_001991,identity_shift,0.907,telco,2026-01-06T05:00:00
SIG_000126,CUST_017842,sim_swap_hint,0.4,marketplace,2026-01-06T06:00:00
SIG_000127,CUST_005894,device_reset,0.922,wallet,2026-01-06T07:00:00
SIG_000128,CUST_010983,unknown_relationship,0.402,telco,2026-01-06T08:00:00
SIG_000129,CUST_008239,sim_swap_hint,0.976,telco,2026-01-06T09:00:00
SIG_000130,CUST_010324,new_channel,0.703,marketplace,2026-01-06T10:00:00
SIG_000131,CUST_018814,device_reset,0.516,telco,2026-01-06T11:00:00
SIG_000132,CUST_009570,new_channel,0.818,bank,2026-01-06T12:00:00
SIG_000133,CUST_012682,sim_swap_hint,0.851,marketplace,2026-01-06T13:00:00
SIG_000134,CUST_018459,sim_swap_hint,0.649,marketplace,2026-01-06T14:00:00
SIG_000135,CUST_007899,new_channel,0.454,telco,2026-01-06T15:00:00
SIG_000136,CUST_009429,new_channel,0.406,marketplace,2026-01-06T16:00:00
SIG_000137,CUST_003214,unknown_relationship,0.858,bank,2026-01-06T17:00:00
SIG_000138,CUST_016206,device_reset,0.472,telco,2026-01-06T18:00:00
SIG_000139,CUST_013564,shared_signal_detected,0.829,marketplace,2026-01-06T19:00:00
SIG_000140,CUST_017325,identity_shift,0.788,bank,2026-01-06T20:00:00
SIG_000141,CUST_010929,sim_swap_hint,0.599,wallet,2026-01-06T21:00:00
SIG_000142,CUST_007106,identity_shift,0.943,wallet,2026-01-06T22:00:00
SIG_000143,CUST_009565,device_reset,0.84,wallet,2026-01-06T23:00:00
SIG_000144,CUST_019943,new_channel,0.489,telco,2026-01-07T00:00:00
SIG_000145,CUST_019744,identity_shift,0.761,telco,2026-01-07T01:00:00
SIG_000146,CUST_016468,shared_signal_detected,0.508,bank,2026-01-07T02:00:00
SIG_000147,CUST_011803,sim_swap_hint,0.368,wallet,2026-01-07T03:00:00
SIG_000148,CUST_001204,sim_swap_hint,0.443,telco,2026-01-07T04:00:00
SIG_000149,CUST_003547,sim_swap_hint,0.818,marketplace,2026-01-07T05:00:00
SIG_000150,CUST_009974,device_reset,0.616,bank,2026-01-07T06:00:00
SIG_000151,CUST_005462,device_reset,0.963,telco,2026-01-07T07:00:00
SIG_000152,CUST_018379,sim_swap_hint,0.739,bank,2026-01-07T08:00:00
SIG_000153,CUST_012053,shared_signal_detected,0.342,bank,2026-01-07T09:00:00
SIG_000154,CUST_018239,sim_swap_hint,0.389,wallet,2026-01-07T10:00:00
SIG_000155,CUST_002560,device_reset,0.642,telco,2026-01-07T11:00:00
SIG_000156,CUST_001656,identity_shift,0.872,wallet,2026-01-07T12:00:00
SIG_000157,CUST_005808,new_channel,0.738,marketplace,2026-01-07T13:00:00
SIG_000158,BAD_0056,unknown_relationship,0.766,wallet,2026-01-07T14:00:00
SIG_000159,CUST_012152,unknown_relationship,0.558,marketplace,2026-01-07T15:00:00
SIG_000160,CUST_006855,device_reset,0.656,wallet,2026-01-07T16:00:00
SIG_000161,CUST_013647,sim_swap_hint,0.407,telco,2026-01-07T17:00:00
SIG_000162,CUST_005447,new_channel,0.666,wallet,2026-01-07T18:00:00
SIG_000163,CUST_009803,identity_shift,0.838,telco,2026-01-07T19:00:00
SIG_000164,CUST_018171,shared_signal_detected,0.45,wallet,2026-01-07T20:00:00
SIG_000165,CUST_011848,identity_shift,0.335,marketplace,2026-01-07T21:00:00
SIG_000166,CUST_003434,device_reset,0.851,telco,2026-01-07T22:00:00
SIG_000167,EXT_0114,device_reset,0.752,telco,2026-01-07T23:00:00
SIG_000168,CUST_006968,identity_shift,0.353,wallet,2026-01-08T00:00:00
SIG_000169,CUST_008742,unknown_relationship,0.583,marketplace,2026-01-08T01:00:00
SIG_000170,CUST_010155,shared_signal_detected,0.788,telco,2026-01-08T02:00:00
SIG_000171,CUST_017596,shared_signal_detected,0.973,bank,2026-01-08T03:00:00
SIG_000172,CUST_014260,identity_shift,0.924,bank,2026-01-08T04:00:00
SIG_000173,EXT_0177,sim_swap_hint,0.77,wallet,2026-01-08T05:00:00
SIG_000174,CUST_010414,shared_signal_detected,0.334,bank,2026-01-08T06:00:00
SIG_000175,CUST_018609,sim_swap_hint,0.876,marketplace,2026-01-08T07:00:00
SIG_000176,CUST_011179,new_channel,0.901,marketplace,2026-01-08T08:00:00
SIG_000177,CUST_004941,sim_swap_hint,0.739,bank,2026-01-08T09:00:00
SIG_000178,CUST_000582,identity_shift,0.466,bank,2026-01-08T10:00:00
SIG_000179,CUST_002385,unknown_relationship,0.897,wallet,2026-01-08T11:00:00
SIG_000180,CUST_001175,new_channel,0.726,bank,2026-01-08T12:00:00
SIG_000181,CUST_000167,unknown_relationship,0.452,marketplace,2026-01-08T13:00:00
SIG_000182,CUST_007600,device_reset,0.637,telco,2026-01-08T14:00:00
SIG_000183,CUST_016119,identity_shift,0.784,telco,2026-01-08T15:00:00
SIG_000184,CUST_016177,new_channel,0.862,telco,2026-01-08T16:00:00
SIG_000185,CUST_008704,shared_signal_detected,0.392,wallet,2026-01-08T17:00:00
SIG_000186,CUST_006021,device_reset,0.941,marketplace,2026-01-08T18:00:00
SIG_000187,CUST_005281,device_reset,0.678,marketplace,2026-01-08T19:00:00
SIG_000188,CUST_018646,new_channel,0.729,bank,2026-01-08T20:00:00
SIG_000189,CUST_009101,identity_shift,0.744,telco,2026-01-08T21:00:00
SIG_000190,CUST_019637,new_channel,0.779,wallet,2026-01-08T22:00:00
SIG_000191,CUST_019576,device_reset,0.484,telco,2026-01-08T23:00:00
SIG_000192,CUST_011558,identity_shift,0.979,marketplace,2026-01-09T00:00:00
SIG_000193,CUST_000820,device_reset,0.932,wallet,2026-01-09T01:00:00
SIG_000194,CUST_000049,unknown_relationship,0.304,bank,2026-01-09T02:00:00
SIG_000195,CUST_011713,new_channel,0.372,telco,2026-01-09T03:00:00
SIG_000196,CUST_018872,unknown_relationship,0.423,wallet,2026-01-09T04:00:00
SIG_000197,CUST_001685,unknown_relationship,0.972,bank,2026-01-09T05:00:00
SIG_000198,CUST_011243,sim_swap_hint,0.255,telco,2026-01-09T06:00:00
SIG_000199,CUST_008598,unknown_relationship,0.733,wallet,2026-01-09T07:00:00
SIG_000200,CUST_000699,shared_signal_detected,0.828,wallet,2026-01-09T08:00:00
SIG_000201,CUST_016632,device_reset,0.88,bank,2026-01-09T09:00:00
SIG_000202,CUST_011917,shared_signal_detected,0.584,bank,2026-01-09T10:00:00
SIG_000203,CUST_017894,new_channel,0.913,bank,2026-01-09T11:00:00
SIG_000204,CUST_017180,shared_signal_detected,0.799,telco,2026-01-09T12:00:00
SIG_000205,CUST_017222,new_channel,0.316,telco,2026-01-09T13:00:00
SIG_000206,CUST_011173,new_channel,0.513,wallet,2026-01-09T14:00:00
SIG_000207,CUST_007635,identity_shift,0.86,marketplace,2026-01-09T15:00:00
SIG_000208,CUST_010046,new_channel,0.749,wallet,2026-01-09T16:00:00
SIG_000209,CUST_013357,sim_swap_hint,0.866,telco,2026-01-09T17:00:00
SIG_000210,CUST_014091,device_reset,0.888,wallet,2026-01-09T18:00:00
SIG_000211,CUST_016534,shared_signal_detected,0.3,wallet,2026-01-09T19:00:00
SIG_000212,CUST_005562,shared_signal_detected,0.745,wallet,2026-01-09T20:00:00
SIG_000213,CUST_013002,device_reset,0.976,telco,2026-01-09T21:00:00
SIG_000214,CUST_004113,sim_swap_hint,0.434,marketplace,2026-01-09T22:00:00
SIG_000215,CUST_004331,unknown_relationship,0.844,bank,2026-01-09T23:00:00
SIG_000216,CUST_012424,shared_signal_detected,0.459,telco,2026-01-10T00:00:00
SIG_000217,CUST_007282,shared_signal_detected,0.428,telco,2026-01-10T01:00:00
SIG_000218,BAD_0063,device_reset,0.81,telco,2026-01-10T02:00:00
SIG_000219,CUST_014563,shared_signal_detected,0.489,marketplace,2026-01-10T03:00:00
SIG_000220,CUST_019210,identity_shift,0.312,wallet,2026-01-10T04:00:00
SIG_000221,CUST_008280,identity_shift,0.806,wallet,2026-01-10T05:00:00
SIG_000222,CUST_002050,identity_shift,0.619,wallet,2026-01-10T06:00:00
SIG_000223,CUST_018811,new_channel,0.952,telco,2026-01-10T07:00:00
SIG_000224,CUST_018833,unknown_relationship,0.86,wallet,2026-01-10T08:00:00
SIG_000225,CUST_006016,device_reset,0.525,telco,2026-01-10T09:00:00
SIG_000226,CUST_017445,sim_swap_hint,0.278,wallet,2026-01-10T10:00:00
SIG_000227,CUST_013961,unknown_relationship,0.811,marketplace,2026-01-10T11:00:00
SIG_000228,CUST_005853,identity_shift,0.555,marketplace,2026-01-10T12:00:00
SIG_000229,CUST_002427,identity_shift,0.39,wallet,2026-01-10T13:00:00
SIG_000230,CUST_010758,shared_signal_detected,0.465,wallet,2026-01-10T14:00:00
SIG_000231,CUST_010618,shared_signal_detected,0.599,marketplace,2026-01-10T15:00:00
SIG_000232,CUST_019594,new_channel,0.9,marketplace,2026-01-10T16:00:00
SIG_000233,CUST_002758,device_reset,0.281,wallet,2026-01-10T17:00:00
SIG_000234,CUST_013213,unknown_relationship,0.48,wallet,2026-01-10T18:00:00
SIG_000235,CUST_002568,device_reset,0.553,bank,2026-01-10T19:00:00
SIG_000236,CUST_014848,new_channel,0.296,wallet,2026-01-10T20:00:00
SIG_000237,CUST_013600,identity_shift,0.817,wallet,2026-01-10T21:00:00
SIG_000238,CUST_018289,sim_swap_hint,0.96,marketplace,2026-01-10T22:00:00
SIG_000239,CUST_014779,unknown_relationship,0.438,marketplace,2026-01-10T23:00:00
SIG_000240,CUST_016735,identity_shift,0.365,marketplace,2026-01-11T00:00:00
SIG_000241,CUST_013528,unknown_relationship,0.568,bank,2026-01-11T01:00:00
SIG_000242,CUST_006332,sim_swap_hint,0.76,wallet,2026-01-11T02:00:00
SIG_000243,CUST_015149,device_reset,0.332,telco,2026-01-11T03:00:00
SIG_000244,CUST_017516,device_reset,0.744,bank,2026-01-11T04:00:00
SIG_000245,CUST_018245,unknown_relationship,0.687,telco,2026-01-11T05:00:00
SIG_000246,CUST_018632,device_reset,0.316,bank,2026-01-11T06:00:00
SIG_000247,CUST_005013,identity_shift,0.79,bank,2026-01-11T07:00:00
SIG_000248,CUST_007761,device_reset,0.362,telco,2026-01-11T08:00:00
SIG_000249,CUST_010255,sim_swap_hint,0.623,marketplace,2026-01-11T09:00:00
SIG_000250,CUST_000537,device_reset,0.973,bank,2026-01-11T10:00:00
SIG_000251,CUST_012302,device_reset,0.622,telco,2026-01-11T11:00:00
SIG_000252,CUST_014552,shared_signal_detected,0.818,telco,2026-01-11T12:00:00
SIG_000253,CUST_003792,new_channel,0.377,marketplace,2026-01-11T13:00:00
SIG_000254,CUST_019712,unknown_relationship,0.75,telco,2026-01-11T14:00:00
SIG_000255,CUST_003931,shared_signal_detected,0.382,telco,2026-01-11T15:00:00
SIG_000256,CUST_000185,new_channel,0.426,marketplace,2026-01-11T16:00:00
SIG_000257,CUST_017792,shared_signal_detected,0.546,wallet,2026-01-11T17:00:00
SIG_000258,CUST_008084,new_channel,0.354,bank,2026-01-11T18:00:00
SIG_000259,CUST_003788,shared_signal_detected,0.294,bank,2026-01-11T19:00:00
SIG_000260,CUST_005409,shared_signal_detected,0.869,wallet,2026-01-11T20:00:00
SIG_000261,CUST_019981,unknown_relationship,0.729,bank,2026-01-11T21:00:00
SIG_000262,CUST_018045,identity_shift,0.615,bank,2026-01-11T22:00:00
SIG_000263,CUST_012120,device_reset,0.678,telco,2026-01-11T23:00:00
SIG_000264,CUST_016428,device_reset,0.305,marketplace,2026-01-12T00:00:00
SIG_000265,CUST_015905,unknown_relationship,0.286,telco,2026-01-12T01:00:00
SIG_000266,CUST_005856,shared_signal_detected,0.671,bank,2026-01-12T02:00:00
SIG_000267,CUST_014126,sim_swap_hint,0.289,bank,2026-01-12T03:00:00
SIG_000268,CUST_010141,shared_signal_detected,0.579,bank,2026-01-12T04:00:00
SIG_000269,CUST_012190,new_channel,0.398,marketplace,2026-01-12T05:00:00
SIG_000270,CUST_008777,sim_swap_hint,0.428,telco,2026-01-12T06:00:00
SIG_000271,CUST_010852,new_channel,0.379,telco,2026-01-12T07:00:00
SIG_000272,CUST_007143,identity_shift,0.549,marketplace,2026-01-12T08:00:00
SIG_000273,CUST_015530,new_channel,0.31,wallet,2026-01-12T09:00:00
SIG_000274,CUST_016193,shared_signal_detected,0.774,wallet,2026-01-12T10:00:00
SIG_000275,CUST_010361,identity_shift,0.945,wallet,2026-01-12T11:00:00
SIG_000276,CUST_009947,unknown_relationship,0.492,wallet,2026-01-12T12:00:00
SIG_000277,CUST_007698,shared_signal_detected,0.896,bank,2026-01-12T13:00:00
SIG_000278,CUST_012708,unknown_relationship,0.33,wallet,2026-01-12T14:00:00
SIG_000279,CUST_013724,device_reset,0.437,telco,2026-01-12T15:00:00
SIG_000280,CUST_017602,device_reset,0.696,bank,2026-01-12T16:00:00
SIG_000281,CUST_009714,device_reset,0.36,wallet,2026-01-12T17:00:00
SIG_000282,CUST_015601,unknown_relationship,0.416,wallet,2026-01-12T18:00:00
SIG_000283,CUST_007710,new_channel,0.453,bank,2026-01-12T19:00:00
SIG_000284,CUST_019476,sim_swap_hint,0.734,bank,2026-01-12T20:00:00
SIG_000285,CUST_017582,unknown_relationship,0.971,bank,2026-01-12T21:00:00
SIG_000286,CUST_008999,device_reset,0.95,marketplace,2026-01-12T22:00:00
SIG_000287,CUST_016320,device_reset,0.46,telco,2026-01-12T23:00:00
SIG_000288,CUST_017512,shared_signal_detected,0.329,marketplace,2026-01-13T00:00:00
SIG_000289,CUST_019556,new_channel,0.924,marketplace,2026-01-13T01:00:00
SIG_000290,CUST_002379,unknown_relationship,0.442,wallet,2026-01-13T02:00:00
SIG_000291,CUST_017255,sim_swap_hint,0.305,telco,2026-01-13T03:00:00
SIG_000292,CUST_004776,device_reset,0.974,marketplace,2026-01-13T04:00:00
SIG_000293,CUST_007005,sim_swap_hint,0.5,marketplace,2026-01-13T05:00:00
SIG_000294,CUST_008790,unknown_relationship,0.488,telco,2026-01-13T06:00:00
SIG_000295,CUST_012430,new_channel,0.866,wallet,2026-01-13T07:00:00
SIG_000296,CUST_009919,new_channel,0.683,telco,2026-01-13T08:00:00
SIG_000297,CUST_016333,shared_signal_detected,0.964,telco,2026-01-13T09:00:00
SIG_000298,CUST_010660,unknown_relationship,0.635,marketplace,2026-01-13T10:00:00
SIG_000299,CUST_016492,shared_signal_detected,0.301,marketplace,2026-01-13T11:00:00
SIG_000300,CUST_004020,new_channel,0.577,wallet,2026-01-13T12:00:00
SIG_000301,CUST_006603,identity_shift,0.543,marketplace,2026-01-13T13:00:00
SIG_000302,CUST_015532,device_reset,0.49,marketplace,2026-01-13T14:00:00
SIG_000303,EXT_0118,sim_swap_hint,0.342,bank,2026-01-13T15:00:00
SIG_000304,CUST_001224,shared_signal_detected,0.862,marketplace,2026-01-13T16:00:00
SIG_000305,CUST_009239,shared_signal_detected,0.978,wallet,2026-01-13T17:00:00
SIG_000306,CUST_003932,device_reset,0.701,bank,2026-01-13T18:00:00
SIG_000307,CUST_014647,identity_shift,0.344,bank,2026-01-13T19:00:00
SIG_000308,CUST_005181,shared_signal_detected,0.751,telco,2026-01-13T20:00:00
SIG_000309,CUST_006073,shared_signal_detected,0.799,marketplace,2026-01-13T21:00:00
SIG_000310,CUST_010530,identity_shift,0.514,bank,2026-01-13T22:00:00
SIG_000311,CUST_005008,sim_swap_hint,0.399,telco,2026-01-13T23:00:00
SIG_000312,CUST_018193,device_reset,0.71,marketplace,2026-01-14T00:00:00
SIG_000313,CUST_004535,identity_shift,0.518,bank,2026-01-14T01:00:00
SIG_000314,CUST_004870,identity_shift,0.3,wallet,2026-01-14T02:00:00
SIG_000315,CUST_008978,sim_swap_hint,0.659,marketplace,2026-01-14T03:00:00
SIG_000316,CUST_010928,device_reset,0.535,telco,2026-01-14T04:00:00
SIG_000317,CUST_001197,unknown_relationship,0.632,telco,2026-01-14T05:00:00
SIG_000318,CUST_000297,sim_swap_hint,0.254,marketplace,2026-01-14T06:00:00
SIG_000319,CUST_007263,new_channel,0.594,wallet,2026-01-14T07:00:00
SIG_000320,CUST_000125,device_reset,0.798,marketplace,2026-01-14T08:00:00
SIG_000321,CUST_002405,sim_swap_hint,0.539,telco,2026-01-14T09:00:00
SIG_000322,CUST_006156,identity_shift,0.511,marketplace,2026-01-14T10:00:00
SIG_000323,CUST_006212,sim_swap_hint,0.482,bank,2026-01-14T11:00:00
SIG_000324,CUST_004492,identity_shift,0.596,marketplace,2026-01-14T12:00:00
SIG_000325,CUST_014667,new_channel,0.855,marketplace,2026-01-14T13:00:00
SIG_000326,CUST_014807,shared_signal_detected,0.638,telco,2026-01-14T14:00:00
SIG_000327,CUST_012986,identity_shift,0.584,bank,2026-01-14T15:00:00
SIG_000328,CUST_009849,sim_swap_hint,0.448,bank,2026-01-14T16:00:00
SIG_000329,CUST_008989,shared_signal_detected,0.678,bank,2026-01-14T17:00:00
SIG_000330,CUST_004870,identity_shift,0.828,wallet,2026-01-14T18:00:00
SIG_000331,CUST_013880,identity_shift,0.424,bank,2026-01-14T19:00:00
SIG_000332,CUST_009866,unknown_relationship,0.683,marketplace,2026-01-14T20:00:00
SIG_000333,CUST_015216,sim_swap_hint,0.472,marketplace,2026-01-14T21:00:00
