signal_id,entity_id,signal_type,severity,source,timestamp
SIG_000027,CUST_002330,device_reset,0.544,marketplace,2026-01-02T03:00:00
SIG_000028,CUST_002843,identity_shift,0.929,telco,2026-01-02T04:00:00
SIG_000029,CUST_003156,new_channel,0.766,telco,2026-01-02T05:00:00
SIG_000030,CUST_002273,identity_shift,0.916,telco,2026-01-02T06:00:00
SIG_000031,CUST_003734,shared_signal_detected,0.559,bank,2026-01-02T07:00:00
SIG_000032,CUST_000393,identity_shift,0.41,telco,2026-01-02T08:00:00
SIG_000033,CUST_001288,device_reset,0.696,bank,2026-01-02T09:00:00
SIG_000034,CUST_000308,unknown_relationship,0.388,marketplace,2026-01-02T10:00:00
SIG_000035,EXT_0012,identity_shift,0.673,bank,2026-01-02T11:00:00
SIG_000036,CUST_000194,sim_swap_hint,0.823,marketplace,2026-01-02T12:00:00
SIG_000037,CUST_000030,unknown_relationship,0.953,bank,2026-01-02T13:00:00
SIG_000038,CUST_001757,shared_signal_detected,0.845,telco,2026-01-02T14:00:00
SIG_000039,CUST_000199,identity_shift,0.972,telco,2026-01-02T15:00:00
SIG_000040,CUST_003142,sim_swap_hint,0.68,marketplace,2026-01-02T16:00:00
SIG_000041,CUST_004657,unknown_relationship,0.542,marketplace,2026-01-02T17:00:00
SIG_000042,CUST_003481,unknown_relationship,0.893,bank,2026-01-02T18:00:00
SIG_000043,CUST_003423,unknown_relationship,0.424,bank,2026-01-02T19:00:00
SIG_000044,CUST_000094,new_channel,0.253,marketplace,2026-01-02T20:00:00
SIG_000045,CUST_004682,identity_shift,0.775,telco,2026-01-02T21:00:00
SIG_000046,EXT_0012,shared_signal_detected,0.757,marketplace,2026-01-02T22:00:00
SIG_000047,CUST_004645,unknown_relationship,0.664,telco,2026-01-02T23:00:00
SIG_000048,CUST_004421,unknown_relationship,0.415,wallet,2026-01-03T00:00:00
SIG_000049,CUST_000994,unknown_relationship,0.376,wallet,2026-01-03T01:00:00
SIG_000050,CUST_002191,unknown_relationship,0.712,marketplace,2026-01-03T02:00:00
SIG_000051,CUST_002429,device_reset,0.321,bank,2026-01-03T03:00:00
SIG_000052,CUST_001097,unknown_relationship,0.493,wallet,2026-01-03T04:00:00
SIG_000053,CUST_004503,identity_shift,0.645,marketplace,2026-01-03T05:00:00
SIG_000054,CUST_002923,sim_swap_hint,0.682,marketplace,2026-01-03T06:00:00
SIG_000055,CUST_003793,device_reset,0.73,telco,2026-01-03T07:00:00
SIG_000056,CUST_000320,sim_swap_hint,0.366,wallet,2026-01-03T08:00:00
SIG_000057,CUST_002407,sim_swap_hint,0.715,marketplace,2026-01-03T09:00:00
SIG_000058,CUST_004015,device_reset,0.365,telco,2026-01-03T10:00:00
SIG_000059,CUST_001789,device_reset,0.256,wallet,2026-01-03T11:00:00
SIG_000060,CUST_003851,new_channel,0.582,marketplace,2026-01-03T12:00:00
SIG_000061,CUST_001537,unknown_relationship,0.821,marketplace,2026-01-03T13:00:00
SIG_000062,CUST_001578,sim_swap_hint,0.636,bank,2026-01-03T14:00:00
SIG_000063,CUST_000152,shared_signal_detected,0.954,telco,2026-01-03T15:00:00
SIG_000064,CUST_002639,device_reset,0.734,marketplace,2026-01-03T16:00:00
SIG_000065,CUST_002830,identity_shift,0.74,telco,2026-01-03T17:00:00
SIG_000066,CUST_000959,sim_swap_hint,0.255,wallet,2026-01-03T18:00:00
SIG_000067,CUST_001649,device_reset,0.457,wallet,2026-01-03T19:00:00
SIG_000068,CUST_003185,unknown_relationship,0.29,marketplace,2026-01-03T20:00:00
SIG_000069,CUST_000640,new_channel,0.521,wallet,2026-01-03T21:00:00
SIG_000070,CUST_001103,shared_signal_detected,0.672,telco,2026-01-03T22:00:00
SIG_000071,CUST_003597,new_channel,0.829,bank,2026-01-03T23:00:00
SIG_000072,CUST_004820,new_channel,0.811,telco,2026-01-04T00:00:00
SIG_000073,CUST_004874,sim_swap_hint,0.564,telco,2026-01-04T01:00:00
SIG_000074,CUST_002283,sim_swap_hint,0.34,marketplace,2026-01-04T02:00:00
SIG_000075,CUST_004305,sim_swap_hint,0.456,marketplace,2026-01-04T03:00:00
SIG_000076,CUST_004759,new_channel,0.319,wallet,2026-01-04T04:00:00
SIG_000077,CUST_004516,sim_swap_hint,0.314,wallet,2026-01-04T05:00:00
SIG_000078,CUST_000567,shared_signal_detected,0.902,telco,2026-01-04T06:00:00
SIG_000079,CUST_003822,sim_swap_hint,0.644,marketplace,2026-01-04T07:00:00
SIG_000080,CUST_002044,sim_swap_hint,0.66,marketplace,2026-01-04T08:00:00
SIG_000081,CUST_000306,shared_signal_detected,0.759,wallet,2026-01-04T09:00:00
SIG_000082,CUST_004992,sim_swap_hint,0.251,telco,2026-01-04T10:00:00
SIG_000083,CUST_003984,unknown_relationship,0.804,bank,2026-01-04T11:00:00
SIG_000084,CUST_002555,device_reset,0.276,telco,2026-01-04T12:00:00
SIG_000085,CUST_001437,device_reset,0.795,telco,2026-01-04T13:00:00
SIG_000086,CUST_003849,identity_shift,0.303,marketplace,2026-01-04T14:00:00
SIG_000087,EXT_0045,unknown_relationship,0.866,telco,2026-01-04T15:00:00
SIG_000088,CUST_003585,sim_swap_hint,0.458,bank,2026-01-04T16:00:00
SIG_000089,CUST_003468,new_channel,0.469,telco,2026-01-04T17:00:00
SIG_000090,CUST_002374,identity_shift,0.641,wallet,2026-01-04T18:00:00
SIG_000091,CUST_002786,device_reset,0.278,bank,2026-01-04T19:00:00
SIG_000092,CUST_000147,device_reset,0.451,marketplace,2026-01-04T20:00:00
SIG_000093,CUST_002794,shared_signal_detected,0.456,telco,2026-01-04T21:00:00
SIG_000094,CUST_002178,sim_swap_hint,0.764,marketplace,2026-01-04T22:00:00
SIG_000095,CUST_001016,device_reset,0.645,marketplace,2026-01-04T23:00:00
SIG_000096,CUST_002759,new_channel,0.785,bank,2026-01-05T00:00:00
SIG_000097,CUST_000360,sim_swap_hint,0.85,telco,2026-01-05T01:00:00
SIG_000098,CUST_004503,shared_signal_detected,0.711,wallet,2026-01-05T02:00:00
SIG_000099,CUST_001457,shared_signal_detected,0.548,marketplace,2026-01-05T03:00:00
SIG_000100,CUST_004890,shared_signal_detected,0.342,marketplace,2026-01-05T04:00:00
SIG_000101,CUST_000164,new_channel,0.6,telco,2026-01-05T05:00:00
SIG_000102,CUST_003268,device_reset,0.65,telco,2026-01-05T06:00:00
SIG_000103,CUST_004185,new_channel,0.366,telco,2026-01-05T07:00:00
SIG_000104,CUST_004020,unknown_relationship,0.847,telco,2026-01-05T08:00:00
SIG_000105,CUST_000742,shared_signal_detected,0.404,wallet,2026-01-05T09:00:00
SIG_000106,CUST_004659,sim_swap_hint,0.402,bank,2026-01-05T10:00:00
SIG_000107,CUST_004965,shared_signal_detected,0.317,telco,2026-01-05T11:00:00
SIG_000108,CUST_003858,shared_signal_detected,0.889,wallet,2026-01-05T12:00:00
SIG_000109,CUST_002433,identity_shift,0.413,marketplace,2026-01-05T13:00:00
SIG_000110,CUST_002968,shared_signal_detected,0.966,telco,2026-01-05T14:00:00
SIG_000111,CUST_002440,shared_signal_detected,0.639,telco,2026-01-05T15:00:00
SIG_000112,CUST_004366,device_reset,0.768,wallet,2026-01-05T16:00:00
SIG_000113,CUST_001526,shared_signal_detected,0.392,marketplace,2026-01-05T17:00:00
SIG_000114,CUST_003587,sim_swap_hint,0.851,marketplace,2026-01-05T18:00:00
SIG_000115,CUST_003356,identity_shift,0.298,wallet,2026-01-05T19:00:00
SIG_000116,CUST_004504,identity_shift,0.64,marketplace,2026-01-05T20:00:00
SIG_000117,CUST_000230,shared_signal_detected,0.581,wallet,2026-01-05T21:00:00
SIG_000118,CUST_000739,device_reset,0.505,wallet,2026-01-05T22:00:00
SIG_000119,CUST_000851,unknown_relationship,0.621,wallet,2026-01-05T23:00:00
SIG_000120,CUST_003731,identity_shift,0.944,marketplace,2026-01-06T00:00:00
SIG_000121,CUST_000379,shared_signal_detected,0.488,telco,2026-01-06T01:00:00
SIG_000122,CUST_004206,sim_swap_hint,0.355,telco,2026-01-06T02:00:00
SIG_000123,CUST_004377,identity_shift,0.826,telco,2026-01-06T03:00:00
SIG_000124,CUST_004642,sim_swap_hint,0.979,bank,2026-01-06T04:00:00
SIG_000125,CUST_000125,identity_shift,0.308,marketplace,2026-01-06T05:00:00
SIG_000126,CUST_003000,identity_shift,0.791,telco,2026-01-06T06:00:00
SIG_000127,CUST_002620,unknown_relationship,0.978,telco,2026-01-06T07:00:00
SIG_000128,CUST_003441,sim_swap_hint,0.631,wallet,2026-01-06T08:00:00
SIG_000129,CUST_003181,shared_signal_detected,0.456,telco,2026-01-06T09:00:00
SIG_000130,CUST_003056,new_channel,0.801,marketplace,2026-01-06T10:00:00
SIG_000131,CUST_000510,shared_signal_detected,0.377,wallet,2026-01-06T11:00:00
SIG_000132,CUST_004916,device_reset,0.455,wallet,2026-01-06T12:00:00
SIG_000133,CUST_000790,unknown_relationship,0.522,telco,2026-01-06T13:00:00
SIG_000134,CUST_000893,new_channel,0.826,bank,2026-01-06T14:00:00
SIG_000135,CUST_002296,device_reset,0.608,telco,2026-01-06T15:00:00
SIG_000136,CUST_001652,identity_shift,0.547,marketplace,2026-01-06T16:00:00
SIG_000137,CUST_004504,unknown_relationship,0.816,wallet,2026-01-06T17:00:00
SIG_000138,CUST_004478,shared_signal_detected,0.936,bank,2026-01-06T18:00:00
SIG_000139,CUST_000148,new_channel,0.457,wallet,2026-01-06T19:00:00
SIG_000140,CUST_002956,unknown_relationship,0.724,wallet,2026-01-06T20:00:00
SIG_000141,CUST_003198,sim_swap_hint,0.697,marketplace,2026-01-06T21:00:00
SIG_000142,CUST_003465,identity_shift,0.662,marketplace,2026-01-06T22:00:00
SIG_000143,CUST_004918,device_reset,0.395,marketplace,2026-01-06T23:00:00
SIG_000144,CUST_000884,new_channel,0.329,wallet,2026-01-07T00:00:00
SIG_000145,CUST_002724,identity_shift,0.331,wallet,2026-01-07T01:00:00
SIG_000146,CUST_004013,device_reset,0.823,bank,2026-01-07T02:00:00
SIG_000147,CUST_002955,sim_swap_hint,0.719,telco,2026-01-07T03:00:00
SIG_000148,CUST_002386,device_reset,0.513,telco,2026-01-07T04:00:00
SIG_000149,CUST_002869,sim_swap_hint,0.376,marketplace,2026-01-07T05:00:00
SIG_000150,CUST_004022,device_reset,0.325,wallet,2026-01-07T06:00:00
SIG_000151,CUST_001776,sim_swap_hint,0.834,telco,2026-01-07T07:00:00
SIG_000152,CUST_002318,sim_swap_hint,0.433,telco,2026-01-07T08:00:00
SIG_000153,CUST_004978,shared_signal_detected,0.879,marketplace,2026-01-07T09:00:00
SIG_000154,CUST_000464,new_channel,0.415,wallet,2026-01-07T10:00:00
SIG_000155,CUST_003776,sim_swap_hint,0.702,telco,2026-01-07T11:00:00
SIG_000156,CUST_003492,identity_shift,0.815,marketplace,2026-01-07T12:00:00
SIG_000157,CUST_003351,shared_signal_detected,0.685,bank,2026-01-07T13:00:00
SIG_000158,CUST_000878,unknown_relationship,0.87,marketplace,2026-01-07T14:00:00
SIG_000159,CUST_000410,device_reset,0.748,bank,2026-01-07T15:00:00
SIG_000160,CUST_001594,identity_shift,0.54,wallet,2026-01-07T16:00:00
SIG_000161,CUST_003394,new_channel,0.627,marketplace,2026-01-07T17:00:00
SIG_000162,CUST_000676,identity_shift,0.372,telco,2026-01-07T18:00:00
SIG_000163,CUST_003246,sim_swap_hint,0.387,bank,2026-01-07T19:00:00
SIG_000164,CUST_001157,device_reset,0.475,marketplace,2026-01-07T20:00:00
SIG_000165,CUST_000520,new_channel,0.47,marketplace,2026-01-07T21:00:00
SIG_000166,CUST_004155,device_reset,0.658,bank,2026-01-07T22:00:00
SIG_000167,CUST_000356,identity_shift,0.466,bank,2026-01-07T23:00:00
SIG_000168,CUST_004101,identity_shift,0.907,telco,2026-01-08T00:00:00
SIG_000169,CUST_000834,identity_shift,0.316,telco,2026-01-08T01:00:00
SIG_000170,CUST_001919,device_reset,0.526,marketplace,2026-01-08T02:00:00
SIG_000171,CUST_004215,device_reset,0.666,bank,2026-01-08T03:00:00
SIG_000172,CUST_000161,shared_signal_detected,0.568,bank,2026-01-08T04:00:00
SIG_000173,CUST_004976,identity_shift,0.718,wallet,2026-01-08T05:00:00
SIG_000174,CUST_003562,sim_swap_hint,0.935,telco,2026-01-08T06:00:00
SIG_000175,CUST_000674,device_reset,0.518,telco,2026-01-08T07:00:00
SIG_000176,CUST_000110,device_reset,0.662,marketplace,2026-01-08T08:00:00
SIG_000177,CUST_001100,new_channel,0.451,bank,2026-01-08T09:00:00
SIG_000178,CUST_004423,identity_shift,0.859,wallet,2026-01-08T10:00:00
SIG_000179,CUST_001006,device_reset,0.55,bank,2026-01-08T11:00:00
SIG_000180,CUST_003305,new_channel,0.555,bank,2026-01-08T12:00:00
SIG_000181,CUST_003982,sim_swap_hint,0.293,bank,2026-01-08T13:00:00
SIG_000182,CUST_003889,identity_shift,0.534,bank,2026-01-08T14:00:00
SIG_000183,CUST_002720,shared_signal_detected,0.833,wallet,2026-01-08T15:00:00
SIG_000184,CUST_004951,device_reset,0.484,wallet,2026-01-08T16:00:00
SIG_000185,CUST_003132,device_reset,0.82,wallet,2026-01-08T17:00:00
SIG_000186,CUST_004405,shared_signal_detected,0.677,bank,2026-01-08T18:00:00
SIG_000187,CUST_003760,unknown_relationship,0.528,marketplace,2026-01-08T19:00:00
SIG_000188,CUST_004797,new_channel,0.859,telco,2026-01-08T20:00:00
SIG_000189,CUST_004922,unknown_relationship,0.311,telco,2026-01-08T21:00:00
SIG_000190,CUST_003669,identity_shift,0.403,bank,2026-01-08T22:00:00
SIG_000191,CUST_004564,shared_signal_detected,0.541,bank,2026-01-08T23:00:00
SIG_000192,CUST_000327,unknown_relationship,0.622,bank,2026-01-09T00:00:00
SIG_000193,CUST_002020,sim_swap_hint,0.772,wallet,2026-01-09T01:00:00
SIG_000194,CUST_004135,new_channel,0.754,bank,2026-01-09T02:00:00
SIG_000195,CUST_002670,device_reset,0.503,telco,2026-01-09T03:00:00
SIG_000196,CUST_001177,device_reset,0.28,wallet,2026-01-09T04:00:00
SIG_000197,CUST_004690,device_reset,0.636,wallet,2026-01-09T05:00:00
SIG_000198,CUST_000233,device_reset,0.499,wallet,2026-01-09T06:00:00
SIG_000199,CUST_001194,sim_swap_hint,0.705,wallet,2026-01-09T07:00:00
SIG_000200,CUST_004208,device_reset,0.782,bank,2026-01-09T08:00:00
SIG_000201,CUST_001523,identity_shift,0.335,wallet,2026-01-09T09:00:00
SIG_000202,CUST_004909,shared_signal_detected,0.566,wallet,2026-01-09T10:00:00
SIG_000203,CUST_000818,unknown_relationship,0.37,bank,2026-01-09T11:00:00
SIG_000204,CUST_004735,new_channel,0.462,bank,2026-01-09T12:00:00
SIG_000205,CUST_001000,new_channel,0.35,bank,2026-01-09T13:00:00
SIG_000206,CUST_001729,shared_signal_detected,0.258,marketplace,2026-01-09T14:00:00
SIG_000207,CUST_004457,shared_signal_detected,0.4,wallet,2026-01-09T15:00:00
SIG_000208,CUST_003539,shared_signal_detected,0.909,marketplace,2026-01-09T16:00:00
SIG_000209,CUST_004184,sim_swap_hint,0.797,telco,2026-01-09T17:00:00
SIG_000210,CUST_002859,shared_signal_detected,0.957,marketplace,2026-01-09T18:00:00
SIG_000211,CUST_002564,device_reset,0.477,telco,2026-01-09T19:00:00
SIG_000212,CUST_003044,new_channel,0.349,wallet,2026-01-09T20:00:00
SIG_000213,CUST_002494,sim_swap_hint,0.839,wallet,2026-01-09T21:00:00
SIG_000214,CUST_002796,unknown_relationship,0.604,marketplace,2026-01-09T22:00:00
SIG_000215,CUST_001747,identity_shift,0.472,telco,2026-01-09T23:00:00
SIG_000216,CUST_001379,shared_signal_detected,0.433,wallet,2026-01-10T00:00:00
SIG_000217,CUST_002823,device_reset,0.718,bank,2026-01-10T01:00:00
SIG_000218,CUST_000613,identity_shift,0.622,bank,2026-01-10T02:00:00
SIG_000219,CUST_001568,sim_swap_hint,0.351,bank,2026-01-10T03:00:00
SIG_000220,CUST_000732,identity_shift,0.839,telco,2026-01-10T04:00:00
SIG_000221,CUST_001032,unknown_relationship,0.791,marketplace,2026-01-10T05:00:00
SIG_000222,CUST_004181,sim_swap_hint,0.63,marketplace,2026-01-10T06:00:00
SIG_000223,CUST_004514,device_reset,0.354,marketplace,2026-01-10T07:00:00
SIG_000224,CUST_002228,unknown_relationship,0.712,telco,2026-01-10T08:00:00
SIG_000225,CUST_004348,shared_signal_detected,0.6,wallet,2026-01-10T09:00:00
SIG_000226,CUST_000368,shared_signal_detected,0.3,marketplace,2026-01-10T10:00:00
SIG_000227,CUST_004851,sim_swap_hint,0.351,bank,2026-01-10T11:00:00
SIG_000228,CUST_001577,unknown_relationship,0.695,marketplace,2026-01-10T12:00:00
SIG_000229,CUST_001919,new_channel,0.686,bank,2026-01-10T13:00:00
SIG_000230,CUST_002265,sim_swap_hint,0.485,telco,2026-01-10T14:00:00
SIG_000231,CUST_002717,unknown_relationship,0.508,bank,2026-01-10T15:00:00
SIG_000232,CUST_003087,shared_signal_detected,0.882,bank,2026-01-10T16:00:00
SIG_000233,CUST_002116,sim_swap_hint,0.764,telco,2026-01-10T17:00:00
SIG_000234,CUST_000349,unknown_relationship,0.919,marketplace,2026-01-10T18:00:00
SIG_000235,CUST_003852,unknown_relationship,0.699,bank,2026-01-10T19:00:00
SIG_000236,CUST_002214,new_channel,0.662,marketplace,2026-01-10T20:00:00
SIG_000237,BAD_0003,identity_shift,0.333,wallet,2026-01-10T21:00:00
SIG_000238,CUST_000665,unknown_relationship,0.374,bank,2026-01-10T22:00:00
SIG_000239,CUST_004729,sim_swap_hint,0.476,telco,2026-01-10T23:00:00
SIG_000240,CUST_004952,device_reset,0.409,marketplace,2026-01-11T00:00:00
SIG_000241,CUST_002560,device_reset,0.33,marketplace,2026-01-11T01:00:00
SIG_000242,CUST_003656,identity_shift,0.931,marketplace,2026-01-11T02:00:00
SIG_000243,CUST_001722,unknown_relationship,0.897,marketplace,2026-01-11T03:00:00
SIG_000244,CUST_004938,identity_shift,0.905,bank,2026-01-11T04:00:00
SIG_000245,CUST_004040,device_reset,0.625,wallet,2026-01-11T05:00:00
SIG_000246,CUST_000611,identity_shift,0.893,telco,2026-01-11T06:00:00
SIG_000247,CUST_004497,shared_signal_detected,0.501,marketplace,2026-01-11T07:00:00
SIG_000248,CUST_000083,new_channel,0.366,wallet,2026-01-11T08:00:00
SIG_000249,CUST_002102,device_reset,0.433,telco,2026-01-11T09:00:00
SIG_000250,CUST_000764,new_channel,0.391,wallet,2026-01-11T10:00:00
SIG_000251,CUST_003416,device_reset,0.575,wallet,2026-01-11T11:00:00
SIG_000252,CUST_003124,unknown_relationship,0.267,telco,2026-01-11T12:00:00
SIG_000253,CUST_002051,sim_swap_hint,0.656,marketplace,2026-01-11T13:00:00
SIG_000254,CUST_002185,shared_signal_detected,0.366,telco,2026-01-11T14:00:00
SIG_000255,CUST_000889,identity_shift,0.657,telco,2026-01-11T15:00:00
SIG_000256,CUST_004512,unknown_relationship,0.339,wallet,2026-01-11T16:00:00
SIG_000257,CUST_000236,sim_swap_hint,0.723,bank,2026-01-11T17:00:00
SIG_000258,CUST_002117,identity_shift,0.869,marketplace,2026-01-11T18:00:00
SIG_000259,CUST_000007,sim_swap_hint,0.295,bank,2026-01-11T19:00:00
SIG_000260,CUST_001964,identity_shift,0.453,marketplace,2026-01-11T20:00:00
SIG_000261,CUST_001560,unknown_relationship,0.819,marketplace,2026-01-11T21:00:00
SIG_000262,CUST_003855,shared_signal_detected,0.36,telco,2026-01-11T22:00:00
SIG_000263,CUST_003938,unknown_relationship,0.65,telco,2026-01-11T23:00:00
SIG_000264,CUST_002582,unknown_relationship,0.892,telco,2026-01-12T00:00:00
SIG_000265,CUST_004203,unknown_relationship,0.366,telco,2026-01-12T01:00:00
SIG_000266,CUST_003476,shared_signal_detected,0.786,marketplace,2026-01-12T02:00:00
SIG_000267,CUST_003838,sim_swap_hint,0.554,wallet,2026-01-12T03:00:00
SIG_000268,CUST_004920,identity_shift,0.947,bank,2026-01-12T04:00:00
SIG_000269,CUST_001524,sim_swap_hint,0.651,telco,2026-01-12T05:00:00
SIG_000270,CUST_002913,shared_signal_detected,0.973,bank,2026-01-12T06:00:00
SIG_000271,CUST_001951,new_channel,0.524,telco,2026-01-12T07:00:00
SIG_000272,CUST_004965,new_channel,0.441,bank,2026-01-12T08:00:00
SIG_000273,CUST_002025,new_channel,0.754,telco,2026-01-12T09:00:00
SIG_000274,CUST_003467,identity_shift,0.565,marketplace,2026-01-12T10:00:00
SIG_000275,CUST_002055,unknown_relationship,0.619,telco,2026-01-12T11:00:00
SIG_000276,CUST_003119,sim_swap_hint,0.588,marketplace,2026-01-12T12:00:00
SIG_000277,CUST_001764,identity_shift,0.819,wallet,2026-01-12T13:00:00
SIG_000278,CUST_004446,identity_shift,0.908,telco,2026-01-12T14:00:00
SIG_000279,CUST_002253,identity_shift,0.91,telco,2026-01-12T15:00:00
SIG_000280,CUST_004242,new_channel,0.588,marketplace,2026-01-12T16:00:00
SIG_000281,CUST_003564,device_reset,0.394,marketplace,2026-01-12T17:00:00
SIG_000282,CUST_000518,new_channel,0.613,wallet,2026-01-12T18:00:00
SIG_000283,CUST_001393,identity_shift,0.43,bank,2026-01-12T19:00:00
SIG_000284,CUST_000989,shared_signal_detected,0.492,marketplace,2026-01-12T20:00:00
SIG_000285,CUST_004407,sim_swap_hint,0.745,wallet,2026-01-12T21:00:00
SIG_000286,CUST_000335,unknown_relationship,0.884,wallet,2026-01-12T22:00:00
SIG_000287,CUST_001261,sim_swap_hint,0.65,bank,2026-01-12T23:00:00
SIG_000288,CUST_001107,identity_shift,0.601,bank,2026-01-13T00:00:00
SIG_000289,CUST_001609,device_reset,0.6,marketplace,2026-01-13T01:00:00
SIG_000290,CUST_003576,device_reset,0.524,wallet,2026-01-13T02:00:00
SIG_000291,CUST_000467,new_channel,0.614,telco,2026-01-13T03:00:00
SIG_000292,CUST_001499,new_channel,0.668,wallet,2026-01-13T04:00:00
SIG_000293,CUST_000521,new_channel,0.774,telco,2026-01-13T05:00:00
SIG_000294,CUST_001870,sim_swap_hint,0.436,marketplace,2026-01-13T06:00:00
SIG_000295,CUST_004006,identity_shift,0.87,marketplace,2026-01-13T07:00:00
SIG_000296,CUST_003103,sim_swap_hint,0.324,bank,2026-01-13T08:00:00
SIG_000297,CUST_002724,device_reset,0.68,marketplace,2026-01-13T09:00:00
SIG_000298,CUST_001183,device_reset,0.806,marketplace,2026-01-13T10:00:00
SIG_000299,CUST_004965,sim_swap_hint,0.337,telco,2026-01-13T11:00:00
SIG_000300,CUST_002275,unknown_relationship,0.853,marketplace,2026-01-13T12:00:00
SIG_000301,CUST_002558,sim_swap_hint,0.616,bank,2026-01-13T13:00:00
SIG_000302,CUST_001074,identity_shift,0.378,marketplace,2026-01-13T14:00:00
SIG_000303,CUST_004463,sim_swap_hint,0.62,marketplace,2026-01-13T15:00:00
SIG_000304,CUST_004886,new_channel,0.917,bank,2026-01-13T16:00:00
SIG_000305,CUST_002749,new_channel,0.253,telco,2026-01-13T17:00:00
SIG_000306,CUST_003578,unknown_relationship,0.633,telco,2026-01-13T18:00:00
SIG_000307,CUST_000726,identity_shift,0.344,marketplace,2026-01-13T19:00:00
SIG_000308,CUST_004967,identity_shift,0.81,bank,2026-01-13T20:00:00
SIG_000309,CUST_003784,new_channel,0.964,wallet,2026-01-13T21:00:00
SIG_000310,CUST_003344,shared_signal_detected,0.897,bank,2026-01-13T22:00:00
SIG_000311,CUST_002768,device_reset,0.517,telco,2026-01-13T23:00:00
SIG_000312,CUST_004942,unknown_relationship,0.828,wallet,2026-01-14T00:00:00
SIG_000313,CUST_004915,unknown_relationship,0.722,wallet,2026-01-14T01:00:00
SIG_000314,CUST_001267,sim_swap_hint,0.631,bank,2026-01-14T02:00:00
SIG_000315,CUST_001160,new_channel,0.295,wallet,2026-01-14T03:00:00
SIG_000316,CUST_001638,unknown_relationship,0.685,wallet,2026-01-14T04:00:00
SIG_000317,CUST_003906,device_reset,0.668,marketplace,2026-01-14T05:00:00
SIG_000318,CUST_004043,sim_swap_hint,0.693,telco,2026-01-14T06:00:00
SIG_000319,CUST_004943,new_channel,0.862,bank,2026-01-14T07:00:00
SIG_000320,CUST_000621,identity_shift,0.643,bank,2026-01-14T08:00:00
SIG_000321,CUST_003975,unknown_relationship,0.345,telco,2026-01-14T09:00:00
SIG_000322,CUST_002374,identity_shift,0.841,wallet,2026-01-14T10:00:00
SIG_000323,CUST_003842,identity_shift,0.556,wallet,2026-01-14T11:00:00
SIG_000324,CUST_000941,sim_swap_hint,0.35,marketplace,2026-01-14T12:00:00
SIG_000325,CUST_002397,device_reset,0.851,marketplace,2026-01-14T13:00:00
SIG_000326,CUST_003229,device_reset,0.31,telco,2026-01-14T14:00:00
SIG_000327,CUST_002613,sim_swap_hint,0.895,marketplace,2026-01-14T15:00:00
SIG_000328,CUST_001928,new_channel,0.509,bank,2026-01-14T16:00:00
SIG_000329,CUST_003297,unknown_relationship,0.59,marketplace,2026-01-14T17:00:00
SIG_000330,CUST_003416,unknown_relationship,0.408,marketplace,2026-01-14T18:00:00
SIG_000331,CUST_000725,device_reset,0.438,telco,2026-01-14T19:00:00
SIG_000332,CUST_000620,new_channel,0.769,telco,2026-01-14T20:00:00
