device_id,customer_id,device_hash,channel,risk_hint
DEV_00262,CUST_00153,dh_292353623218,web,normal
DEV_00263,CUST_00188,dh_166776756323,web,normal
DEV_00264,CUST_00213,dh_698547572570,call_center,new_device
DEV_00265,CUST_00407,dh_478926574518,call_center,normal
DEV_00266,CUST_00305,dh_395837455391,web,new_device
DEV_00267,CUST_00495,dh_661976513615,call_center,device_reset
DEV_00268,CUST_00295,dh_72760171447,mobile_app,normal
DEV_00269,CUST_00298,dh_64352873675,web,normal
DEV_00270,CUST_00268,dh_857415626282,call_center,device_reset
DEV_00271,CUST_00396,dh_936576471931,web,normal
DEV_00272,CUST_00420,dh_138348636824,call_center,normal
DEV_00273,CUST_00016,dh_785494404406,call_center,normal
DEV_00274,CUST_00097,dh_440478516765,mobile_app,new_channel
DEV_00275,CUST_00160,dh_851742518102,web,normal
DEV_00276,CUST_00211,dh_776850427190,call_center,normal
DEV_00277,CUST_00210,dh_47148840635,call_center,device_reset
DEV_00278,CUST_00471,dh_142287132542,web,normal
DEV_00279,CUST_00361,dh_279796848067,mobile_app,device_reset
DEV_00280,CUST_00106,dh_555621522157,call_center,new_device
DEV_00281,CUST_00339,dh_582407995971,web,device_reset
DEV_00282,CUST_00192,dh_664240491666,web,normal
DEV_00283,CUST_00235,dh_306225755834,call_center,new_device
DEV_00284,CUST_00279,dh_959482618685,web,new_device
DEV_00285,CUST_00312,dh_35530040677,web,normal
DEV_00286,CUST_00490,dh_673202015766,mobile_app,new_device
DEV_00287,CUST_00285,dh_921599823953,web,normal
DEV_00288,CUST_00482,dh_767419312535,web,new_device
DEV_00289,CUST_00360,dh_759495060853,mobile_app,new_channel
DEV_00290,CUST_00162,dh_338846510558,web,new_device
DEV_00291,CUST_00286,dh_459460975741,call_center,new_device
DEV_00292,CUST_00147,dh_53849814381,mobile_app,device_reset
DEV_00293,CUST_00346,dh_263840852812,call_center,new_channel
DEV_00294,CUST_00458,dh_779012987460,web,new_device
DEV_00295,CUST_00488,dh_774801391691,mobile_app,new_device
DEV_00296,CUST_00021,dh_9057225737,web,normal
DEV_00297,CUST_00177,dh_529275710081,web,new_device
DEV_00298,CUST_00382,dh_568485988383,web,normal
DEV_00299,CUST_00103,dh_60472414637,call_center,new_device
DEV_00300,CUST_00477,dh_133915778016,call_center,new_device
DEV_00301,CUST_00070,dh_712108843439,mobile_app,device_reset
DEV_00302,CUST_00379,dh_82026040118,call_center,normal
DEV_00303,CUST_00124,dh_33394138970,mobile_app,device_reset
DEV_00304,CUST_00115,dh_673537808327,call_center,normal
DEV_00305,CUST_00026,dh_247942377798,mobile_app,new_channel
DEV_00306,CUST_00169,dh_72307454812,call_center,new_channel
DEV_00307,CUST_00051,dh_309141020106,call_center,normal
DEV_00308,CUST_00002,dh_27890733134,call_center,normal
DEV_00309,CUST_00208,dh_457296934057,call_center,new_channel
DEV_00310,CUST_00244,dh_958687575496,call_center,normal
DEV_00311,CUST_00387,dh_655627525374,web,new_device
DEV_00312,CUST_00146,dh_97573244113,call_center,normal
DEV_00313,CUST_00464,dh_608925577032,mobile_app,device_reset
DEV_00314,CUST_00118,dh_641749031276,call_center,normal
DEV_00315,CUST_00467,dh_758100987987,mobile_app,new_channel
DEV_00316,CUST_00451,dh_132297358728,mobile_app,normal
DEV_00317,CUST_00428,dh_124329562060,web,new_channel
DEV_00318,CUST_00095,dh_854275663591,call_center,new_device
DEV_00319,CUST_00448,dh_775332429069,mobile_app,normal
DEV_00320,CUST_00152,dh_891585324936,call_center,device_reset
DEV_00321,CUST_00054,dh_202850386667,web,new_device
DEV_00322,CUST_00232,dh_413213979323,call_center,device_reset
DEV_00323,CUST_00268,dh_489396469599,web,normal
DEV_00324,CUST_00435,dh_119233026227,call_center,new_channel
DEV_00325,CUST_00139,dh_135142863189,mobile_app,normal
DEV_00326,CUST_00169,dh_294354279203,mobile_app,new_channel
DEV_00327,CUST_00331,dh_466255384775,web,normal
DEV_00328,CUST_00007,dh_859955879121,call_center,new_device
DEV_00329,CUST_00404,dh_537870179555,web,device_reset
DEV_00330,CUST_00345,dh_336658574020,mobile_app,normal
DEV_00331,CUST_00312,dh_964571905901,call_center,new_channel
DEV_00332,CUST_00423,dh_25557747870,web,device_reset
DEV_00333,CUST_00167,dh_747548339507,mobile_app,new_channel
DEV_00334,CUST_00342,dh_986858223844,mobile_app,normal
DEV_00335,CUST_00071,dh_840950483545,web,new_device
DEV_00336,CUST_00479,dh_893609908773,mobile_app,normal
DEV_00337,CUST_00133,dh_680594162956,web,normal
DEV_00338,CUST_00228,dh_372017083122,web,new_device
DEV_00339,CUST_00154,dh_92866943533,call_center,device_reset
DEV_00340,CUST_00005,dh_213142200712,web,new_device
DEV_00341,CUST_00354,dh_957983888290,mobile_app,normal
DEV_00342,CUST_00341,dh_988212394660,mobile_app,new_channel
DEV_00343,CUST_00157,dh_653044937216,mobile_app,new_channel
DEV_00344,CUST_00351,dh_407619850796,call_center,new_device
DEV_00345,CUST_00353,dh_840796793522,mobile_app,new_device
DEV_00346,CUST_00188,dh_742476219311,call_center,normal
DEV_00347,CUST_00112,dh_732815009567,mobile_app,new_channel
DEV_00348,CUST_00078,dh_607039549433,web,device_reset
DEV_00349,CUST_00191,dh_608754763050,web,device_reset
DEV_00350,CUST_00467,dh_290119038923,web,device_reset
DEV_00351,CUST_00410,dh_280383371681,call_center,normal
DEV_00352,CUST_00390,dh_714104308637,mobile_app,device_reset
DEV_00353,CUST_00447,dh_706733542960,mobile_app,device_reset
DEV_00354,CUST_00228,dh_324968034994,call_center,new_device
DEV_00355,CUST_00039,dh_198310414417,call_center,normal
DEV_00356,CUST_00031,dh_528686265916,call_center,device_reset
DEV_00357,CUST_00103,dh_312936120031,call_center,device_reset
DEV_00358,CUST_00076,dh_447908748672,mobile_app,new_device
DEV_00359,CUST_00437,dh_502117074607,call_center,new_channel
DEV_00360,CUST_00059,dh_504726473620,call_center,normal
DEV_00361,CUST_00367,dh_222805673037,call_center,new_channel
DEV_00362,CUST_00046,dh_193942188677,call_center,new_channel
DEV_00363,CUST_00414,dh_515980795075,mobile_app,new_channel
DEV_00364,CUST_00067,dh_80513125830,call_center,new_channel
DEV_00365,CUST_00233,dh_753869177868,call_center,normal
DEV_00366,CUST_00286,dh_893295878337,web,new_device
DEV_00367,CUST_00370,dh_116649991661,mobile_app,new_channel
DEV_00368,CUST_00130,dh_833284015108,mobile_app,normal
DEV_00369,CUST_00296,dh_206420280619,mobile_app,normal
DEV_00370,CUST_00216,dh_81379719129,web,normal
DEV_00371,CUST_00277,dh_540656875561,mobile_app,normal
DEV_00372,CUST_00478,dh_12307698613,web,normal
DEV_00373,CUST_00146,dh_614393464732,web,normal
DEV_00374,CUST_00393,dh_775189717085,mobile_app,new_channel
DEV_00375,CUST_00191,dh_531960557567,web,new_channel
DEV_00376,CUST_00445,dh_423620610876,web,new_channel
DEV_00377,CUST_00041,dh_140471837593,call_center,device_reset
DEV_00378,CUST_00068,dh_478141787938,call_center,new_device
DEV_00379,CUST_00060,dh_894611436453,mobile_app,device_reset
DEV_00380,CUST_00201,dh_210931005885,call_center,normal
DEV_00381,CUST_00372,dh_735394812802,mobile_app,normal
DEV_00382,CUST_00387,dh_978171364816,mobile_app,new_device
DEV_00383,CUST_00237,dh_731020679270,call_center,device_reset
DEV_00384,CUST_00217,dh_837077093951,call_center,new_channel
DEV_00385,CUST_00421,dh_445853162971,mobile_app,normal
DEV_00386,CUST_00235,dh_689167225363,web,normal
DEV_00387,CUST_00141,dh_868344817409,mobile_app,normal
DEV_00388,CUST_00016,dh_582766281854,call_center,new_channel
DEV_00389,CUST_00314,dh_602613816963,mobile_app,normal
DEV_00390,CUST_00105,dh_242398175457,mobile_app,normal
DEV_00391,CUST_00304,dh_346177309575,mobile_app,new_channel
DEV_00392,CUST_00306,dh_95694343839,call_center,normal
DEV_00393,CUST_00125,dh_725897894227,call_center,normal
DEV_00394,CUST_00205,dh_360216737098,web,normal
DEV_00395,CUST_00276,dh_908900568858,mobile_app,normal
DEV_00396,CUST_00071,dh_219713061165,call_center,new_device
DEV_00397,CUST_00119,dh_70926867484,call_center,device_reset
DEV_00398,CUST_00163,dh_574598043236,call_center,device_reset
DEV_00399,CUST_00395,dh_445153255300,call_center,new_device
DEV_00400,CUST_00121,dh_219683546296,web,normal
DEV_00401,CUST_00338,dh_782194987381,call_center,normal
DEV_00402,CUST_00211,dh_460861613730,web,new_device
DEV_00403,CUST_00031,dh_156153002216,call_center,device_reset
DEV_00404,CUST_00450,dh_483335791501,call_center,normal
DEV_00405,CUST_00320,dh_139411293164,call_center,new_channel
DEV_00406,CUST_00284,dh_584436776784,web,normal
DEV_00407,CUST_00497,dh_293150114954,web,new_channel
DEV_00408,CUST_00402,dh_671380395581,call_center,new_device
DEV_00409,CUST_00356,dh_76350958934,web,new_channel
DEV_00410,CUST_00076,dh_65033888159,web,new_channel
DEV_00411,CUST_00094,dh_292311612314,call_center,new_channel
DEV_00412,CUST_00123,dh_93266748165,mobile_app,new_device
DEV_00413,CUST_00439,dh_742412984449,call_center,normal
DEV_00414,CUST_00412,dh_776273405000,web,normal
DEV_00415,CUST_00287,dh_302356941282,web,new_channel
DEV_00416,CUST_00285,dh_965188157533,call_center,normal
DEV_00417,CUST_00198,dh_385769756297,mobile_app,new_device
DEV_00418,CUST_00104,dh_247266020851,web,normal
DEV_00419,CUST_00472,dh_19414866526,web,new_device
DEV_00420,CUST_00047,dh_452509691184,call_center,normal
DEV_00421,CUST_00026,dh_521343641637,web,new_channel
DEV_00422,CUST_00344,dh_814101911515,call_center,device_reset
DEV_00423,CUST_00020,dh_641298312109,mobile_app,normal
DEV_00424,CUST_00411,dh_323037406283,call_center,device_reset
DEV_00425,CUST_00111,dh_825750247292,web,normal
DEV_00426,CUST_00445,dh_238156505219,web,new_device
DEV_00427,CUST_00489,dh_468432119585,mobile_app,normal
DEV_00428,CUST_00479,dh_768272117886,mobile_app,normal
DEV_00429,CUST_00382,dh_50944893455,web,normal
DEV_00430,CUST_00356,dh_392513055474,call_center,normal
DEV_00431,CUST_00203,dh_692326784542,mobile_app,device_reset
DEV_00432,CUST_00164,dh_306780306457,web,new_channel
DEV_00433,CUST_00238,dh_173017220926,call_center,new_device
DEV_00434,CUST_00157,dh_993143434377,web,new_device
DEV_00435,CUST_00262,dh_605049116428,web,new_channel
DEV_00436,CUST_00050,dh_89169685614,call_center,new_channel
DEV_00437,CUST_00389,dh_417998951765,web,normal
DEV_00438,CUST_00189,dh_694331347352,web,new_channel
DEV_00439,CUST_00023,dh_279869553818,call_center,normal
DEV_00440,CUST_00379,dh_565090474721,mobile_app,normal
DEV_00441,CUST_00133,dh_280549210637,call_center,device_reset
DEV_00442,CUST_00296,dh_521428446679,call_center,new_channel
DEV_00443,CUST_00151,dh_644715022667,mobile_app,normal
DEV_00444,CUST_00168,dh_947718665254,mobile_app,new_channel
DEV_00445,CUST_00291,dh_15303383668,mobile_app,new_channel
DEV_00446,CUST_00281,dh_98829129119,call_center,new_device
DEV_00447,CUST_00131,dh_279477171469,web,new_channel
DEV_00448,CUST_00235,dh_549846446333,mobile_app,new_device
DEV_00449,CUST_00086,dh_793123235094,mobile_app,device_reset
DEV_00450,CUST_00250,dh_102490462079,mobile_app,device_reset
DEV_00451,CUST_00328,dh_970490701514,mobile_app,device_reset
DEV_00452,CUST_00017,dh_878190410058,mobile_app,normal
DEV_00453,CUST_00391,dh_269688375930,mobile_app,new_channel
DEV_00454,CUST_00070,dh_808648899004,call_center,normal
DEV_00455,CUST_00034,dh_188130201850,call_center,normal
DEV_00456,CUST_00004,dh_421346005245,mobile_app,device_reset
DEV_00457,CUST_00233,dh_919300767710,web,normal
DEV_00458,CUST_00316,dh_635672014369,call_center,device_reset
DEV_00459,CUST_00467,dh_196309310877,web,new_channel
DEV_00460,CUST_00008,dh_995283425892,mobile_app,device_reset
DEV_00461,CUST_00282,dh_214944041717,web,normal
DEV_00462,CUST_00008,dh_492496535522,call_center,new_device
DEV_00463,CUST_00274,dh_971919146016,web,normal
DEV_00464,CUST_00257,dh_64954958353,call_center,new_channel
DEV_00465,CUST_00412,dh_633270949782,mobile_app,normal
DEV_00466,CUST_00470,dh_235318465530,mobile_app,device_reset
