signal_id,entity_id,signal_type,severity,source,timestamp
SIG_00044,CUST_00237,new_channel,0.736,wallet,2026-01-02T20:00:00
SIG_00045,CUST_00487,unknown_relationship,0.805,marketplace,2026-01-02T21:00:00
SIG_00046,CUST_00107,identity_shift,0.782,wallet,2026-01-02T22:00:00
SIG_00047,CUST_00430,new_channel,0.295,telco,2026-01-02T23:00:00
SIG_00048,CUST_00117,new_channel,0.868,bank,2026-01-03T00:00:00
SIG_00049,CUST_00452,unknown_relationship,0.693,bank,2026-01-03T01:00:00
SIG_00050,CUST_00178,unknown_relationship,0.329,wallet,2026-01-03T02:00:00
SIG_00051,CUST_00386,identity_shift,0.972,marketplace,2026-01-03T03:00:00
SIG_00052,CUST_00200,unknown_relationship,0.609,telco,2026-01-03T04:00:00
SIG_00053,CUST_00230,identity_shift,0.792,wallet,2026-01-03T05:00:00
SIG_00054,CUST_00196,new_channel,0.675,bank,2026-01-03T06:00:00
SIG_00055,CUST_00208,new_channel,0.841,bank,2026-01-03T07:00:00
SIG_00056,CUST_00368,shared_signal_detected,0.665,bank,2026-01-03T08:00:00
SIG_00057,CUST_00348,identity_shift,0.748,wallet,2026-01-03T09:00:00
SIG_00058,CUST_00194,identity_shift,0.666,wallet,2026-01-03T10:00:00
SIG_00059,EXT_012,unknown_relationship,0.51,marketplace,2026-01-03T11:00:00
SIG_00060,CUST_00068,shared_signal_detected,0.562,wallet,2026-01-03T12:00:00
SIG_00061,CUST_00072,sim_swap_hint,0.307,telco,2026-01-03T13:00:00
SIG_00062,CUST_00103,new_channel,0.614,bank,2026-01-03T14:00:00
SIG_00063,CUST_00338,new_channel,0.414,telco,2026-01-03T15:00:00
SIG_00064,CUST_00257,shared_signal_detected,0.763,bank,2026-01-03T16:00:00
SIG_00065,CUST_00161,unknown_relationship,0.305,marketplace,2026-01-03T17:00:00
SIG_00066,BAD_006,sim_swap_hint,0.615,wallet,2026-01-03T18:00:00
SIG_00067,CUST_00058,sim_swap_hint,0.759,bank,2026-01-03T19:00:00
SIG_00068,CUST_00482,unknown_relationship,0.727,bank,2026-01-03T20:00:00
SIG_00069,CUST_00346,shared_signal_detected,0.44,telco,2026-01-03T21:00:00
SIG_00070,CUST_00060,identity_shift,0.399,telco,2026-01-03T22:00:00
SIG_00071,CUST_00063,identity_shift,0.61,bank,2026-01-03T23:00:00
SIG_00072,CUST_00354,new_channel,0.943,bank,2026-01-04T00:00:00
SIG_00073,CUST_00490,identity_shift,0.447,bank,2026-01-04T01:00:00
SIG_00074,CUST_00106,new_channel,0.613,marketplace,2026-01-04T02:00:00
SIG_00075,CUST_00358,shared_signal_detected,0.599,marketplace,2026-01-04T03:00:00
SIG_00076,CUST_00021,new_channel,0.269,marketplace,2026-01-04T04:00:00
SIG_00077,CUST_00388,device_reset,0.749,bank,2026-01-04T05:00:00
SIG_00078,CUST_00493,new_channel,0.533,wallet,2026-01-04T06:00:00
SIG_00079,CUST_00128,shared_signal_detected,0.762,marketplace,2026-01-04T07:00:00
SIG_00080,CUST_00118,shared_signal_detected,0.336,telco,2026-01-04T08:00:00
SIG_00081,CUST_00360,identity_shift,0.5,bank,2026-01-04T09:00:00
SIG_00082,CUST_00243,identity_shift,0.317,bank,2026-01-04T10:00:00
SIG_00083,CUST_00232,shared_signal_detected,0.796,bank,2026-01-04T11:00:00
SIG_00084,CUST_00015,device_reset,0.432,bank,2026-01-04T12:00:00
SIG_00085,CUST_00078,new_channel,0.343,marketplace,2026-01-04T13:00:00
SIG_00086,CUST_00289,new_channel,0.479,marketplace,2026-01-04T14:00:00
SIG_00087,CUST_00299,identity_shift,0.692,wallet,2026-01-04T15:00:00
SIG_00088,CUST_00125,device_reset,0.306,telco,2026-01-04T16:00:00
SIG_00089,CUST_00210,shared_signal_detected,0.765,telco,2026-01-04T17:00:00
