signal_id,entity_id,signal_type,severity,source,timestamp
SIGB_00066,A0078,baseline_activity_shift,0.325,pulse_monitor,2026-02-01T00:00:00
SIGB_00067,A0121,baseline_activity_shift,0.383,pulse_monitor,2026-02-01T00:00:00
SIGB_00068,A0050,baseline_activity_shift,0.228,pulse_monitor,2026-02-01T00:00:00
SIGB_00069,A0117,baseline_activity_shift,0.125,pulse_monitor,2026-02-01T00:00:00
SIGB_00070,A0223,baseline_activity_shift,0.31,pulse_monitor,2026-02-01T00:00:00
SIGB_00071,A0147,baseline_activity_shift,0.196,pulse_monitor,2026-02-01T00:00:00
SIGB_00072,A0001,baseline_activity_shift,0.223,pulse_monitor,2026-02-01T00:00:00
SIGB_00073,A0148,baseline_activity_shift,0.367,pulse_monitor,2026-02-01T00:00:00
SIGB_00074,A0145,baseline_activity_shift,0.12,pulse_monitor,2026-02-01T00:00:00
SIGB_00075,A0217,baseline_activity_shift,0.192,pulse_monitor,2026-02-01T00:00:00
SIGB_00076,A0005,baseline_activity_shift,0.279,pulse_monitor,2026-02-01T00:00:00
SIGB_00077,A0211,baseline_activity_shift,0.197,pulse_monitor,2026-02-01T00:00:00
SIGB_00078,A0100,baseline_activity_shift,0.09,pulse_monitor,2026-02-01T00:00:00
SIGB_00079,A0227,baseline_activity_shift,0.137,pulse_monitor,2026-02-01T00:00:00
SIGB_00080,A0220,baseline_activity_shift,0.233,pulse_monitor,2026-02-01T00:00:00
SIGB_00081,A0047,baseline_activity_shift,0.232,pulse_monitor,2026-02-01T00:00:00
SIGB_00082,A0178,baseline_activity_shift,0.292,pulse_monitor,2026-02-01T00:00:00
SIGB_00083,A0240,baseline_activity_shift,0.349,pulse_monitor,2026-02-01T00:00:00
SIGB_00084,A0116,baseline_activity_shift,0.208,pulse_monitor,2026-02-01T00:00:00
SIGB_00085,A0031,baseline_activity_shift,0.122,pulse_monitor,2026-02-01T00:00:00
SIGB_00086,A0205,baseline_activity_shift,0.133,pulse_monitor,2026-02-01T00:00:00
SIGB_00087,A0135,baseline_activity_shift,0.344,pulse_monitor,2026-02-01T00:00:00
SIGB_00088,A0168,baseline_activity_shift,0.132,pulse_monitor,2026-02-01T00:00:00
SIGB_00089,A0057,baseline_activity_shift,0.13,pulse_monitor,2026-02-01T00:00:00
SIGB_00090,A0200,baseline_activity_shift,0.244,pulse_monitor,2026-02-01T00:00:00
SIGB_00091,A0253,baseline_activity_shift,0.203,pulse_monitor,2026-02-01T00:00:00
SIGB_00092,A0127,baseline_activity_shift,0.354,pulse_monitor,2026-02-01T00:00:00
SIGB_00093,A0176,baseline_activity_shift,0.4,pulse_monitor,2026-02-01T00:00:00
SIGB_00094,A0102,baseline_activity_shift,0.358,pulse_monitor,2026-02-01T00:00:00
SIGB_00095,A0238,baseline_activity_shift,0.402,pulse_monitor,2026-02-01T00:00:00
SIGB_00096,A0129,baseline_activity_shift,0.316,pulse_monitor,2026-02-01T00:00:00
SIGB_00097,A0060,baseline_activity_shift,0.149,pulse_monitor,2026-02-01T00:00:00
SIGB_00098,A0099,baseline_activity_shift,0.115,pulse_monitor,2026-02-01T00:00:00
SIGB_00099,A0043,baseline_activity_shift,0.388,pulse_monitor,2026-02-01T00:00:00
SIGB_00100,A0058,baseline_activity_shift,0.297,pulse_monitor,2026-02-01T00:00:00
SIGB_00101,A0244,baseline_activity_shift,0.097,pulse_monitor,2026-02-01T00:00:00
SIGB_00102,A0077,baseline_activity_shift,0.195,pulse_monitor,2026-02-01T00:00:00
SIGB_00103,A0131,baseline_activity_shift,0.407,pulse_monitor,2026-02-01T00:00:00
SIGB_00104,A0014,baseline_activity_shift,0.194,pulse_monitor,2026-02-01T00:00:00
SIGB_00105,A0216,baseline_activity_shift,0.162,pulse_monitor,2026-02-01T00:00:00
SIGB_00106,A0074,baseline_activity_shift,0.179,pulse_monitor,2026-02-01T00:00:00
SIGB_00107,A0171,baseline_activity_shift,0.201,pulse_monitor,2026-02-01T00:00:00
SIGB_00108,A0207,baseline_activity_shift,0.408,pulse_monitor,2026-02-01T00:00:00
SIGB_00109,A0204,baseline_activity_shift,0.382,pulse_monitor,2026-02-01T00:00:00
SIGB_00110,A0210,baseline_activity_shift,0.204,pulse_monitor,2026-02-01T00:00:00
SIGB_00111,A0254,baseline_activity_shift,0.228,pulse_monitor,2026-02-01T00:00:00
SIGB_00112,A0033,baseline_activity_shift,0.144,pulse_monitor,2026-02-01T00:00:00
SIGB_00113,A0016,baseline_activity_shift,0.122,pulse_monitor,2026-02-01T00:00:00
SIGB_00114,A0124,baseline_activity_shift,0.417,pulse_monitor,2026-02-01T00:00:00
SIGB_00115,A0095,baseline_activity_shift,0.405,pulse_monitor,2026-02-01T00:00:00
SIGB_00116,A0222,baseline_activity_shift,0.306,pulse_monitor,2026-02-01T00:00:00
SIGB_00117,A0260,baseline_activity_shift,0.149,pulse_monitor,2026-02-01T00:00:00
SIGB_00118,A0170,baseline_activity_shift,0.35,pulse_monitor,2026-02-01T00:00:00
SIGB_00119,A0166,baseline_activity_shift,0.395,pulse_monitor,2026-02-01T00:00:00
SIGB_00120,A0183,baseline_activity_shift,0.244,pulse_monitor,2026-02-01T00:00:00
MULE_001_1,A0022,synchronized_behavior,0.943,cross_pulse,2026-02-10T10:00:00
MULE_001_2,A0022,unknown_relationship,0.871,shadow_coordination,2026-02-10T10:05:00
MULE_002_1,A0045,synchronized_behavior,0.815,cross_pulse,2026-02-10T10:00:00
MULE_002_2,A0045,unknown_relationship,0.693,shadow_coordination,2026-02-10T10:05:00
MULE_003_1,A0051,synchronized_behavior,0.909,cross_pulse,2026-02-10T10:00:00
MULE_003_2,A0051,unknown_relationship,0.833,shadow_coordination,2026-02-10T10:05:00
MULE_004_1,A0055,synchronized_behavior,0.894,cross_pulse,2026-02-10T10:00:00
MULE_004_2,A0055,unknown_relationship,0.755,shadow_coordination,2026-02-10T10:05:00
MULE_005_1,A0062,synchronized_behavior,0.905,cross_pulse,2026-02-10T10:00:00
MULE_005_2,A0062,unknown_relationship,0.825,shadow_coordination,2026-02-10T10:05:00
MULE_006_1,A0067,synchronized_behavior,0.727,cross_pulse,2026-02-10T10:00:00
MULE_006_2,A0067,unknown_relationship,0.784,shadow_coordination,2026-02-10T10:05:00
MULE_007_1,A0098,synchronized_behavior,0.885,cross_pulse,2026-02-10T10:00:00
MULE_007_2,A0098,unknown_relationship,0.753,shadow_coordination,2026-02-10T10:05:00
MULE_008_1,A0099,synchronized_behavior,0.738,cross_pulse,2026-02-10T10:00:00
MULE_008_2,A0099,unknown_relationship,0.702,shadow_coordination,2026-02-10T10:05:00
MULE_009_1,A0197,synchronized_behavior,0.929,cross_pulse,2026-02-10T10:00:00
MULE_009_2,A0197,unknown_relationship,0.85,shadow_coordination,2026-02-10T10:05:00
MULE_010_1,A0229,synchronized_behavior,0.849,cross_pulse,2026-02-10T10:00:00
MULE_010_2,A0229,unknown_relationship,0.871,shadow_coordination,2026-02-10T10:05:00
