signal_id,entity_id,signal_type,severity,source,timestamp
SIG_000098,CUST_002686,new_channel,0.57,bank,2026-01-05T02:00:00
SIG_000099,CUST_004405,shared_signal_detected,0.765,bank,2026-01-05T03:00:00
SIG_000100,CUST_004772,sim_swap_hint,0.291,marketplace,2026-01-05T04:00:00
SIG_000101,CUST_002543,device_reset,0.583,wallet,2026-01-05T05:00:00
SIG_000102,CUST_002814,device_reset,0.708,bank,2026-01-05T06:00:00
SIG_000103,CUST_001080,unknown_relationship,0.629,wallet,2026-01-05T07:00:00
SIG_000104,CUST_001658,device_reset,0.606,marketplace,2026-01-05T08:00:00
SIG_000105,CUST_002624,new_channel,0.51,marketplace,2026-01-05T09:00:00
SIG_000106,CUST_003113,sim_swap_hint,0.372,telco,2026-01-05T10:00:00
SIG_000107,CUST_000845,unknown_relationship,0.341,marketplace,2026-01-05T11:00:00
SIG_000108,CUST_002973,sim_swap_hint,0.322,wallet,2026-01-05T12:00:00
SIG_000109,CUST_003823,sim_swap_hint,0.969,bank,2026-01-05T13:00:00
SIG_000110,CUST_004737,sim_swap_hint,0.685,marketplace,2026-01-05T14:00:00
SIG_000111,CUST_004112,unknown_relationship,0.82,telco,2026-01-05T15:00:00
SIG_000112,CUST_001961,sim_swap_hint,0.779,bank,2026-01-05T16:00:00
SIG_000113,EXT_0010,unknown_relationship,0.728,bank,2026-01-05T17:00:00
SIG_000114,CUST_004940,identity_shift,0.468,telco,2026-01-05T18:00:00
SIG_000115,CUST_004132,unknown_relationship,0.898,wallet,2026-01-05T19:00:00
SIG_000116,CUST_002042,sim_swap_hint,0.814,wallet,2026-01-05T20:00:00
SIG_000117,CUST_002618,new_channel,0.449,telco,2026-01-05T21:00:00
SIG_000118,CUST_003562,new_channel,0.594,wallet,2026-01-05T22:00:00
SIG_000119,CUST_000882,sim_swap_hint,0.562,marketplace,2026-01-05T23:00:00
SIG_000120,CUST_002068,identity_shift,0.647,wallet,2026-01-06T00:00:00
SIG_000121,CUST_004670,sim_swap_hint,0.348,bank,2026-01-06T01:00:00
SIG_000122,CUST_001744,device_reset,0.757,wallet,2026-01-06T02:00:00
SIG_000123,CUST_001862,sim_swap_hint,0.595,telco,2026-01-06T03:00:00
SIG_000124,CUST_002324,device_reset,0.653,marketplace,2026-01-06T04:00:00
SIG_000125,CUST_003242,shared_signal_detected,0.642,wallet,2026-01-06T05:00:00
SIG_000126,CUST_001214,shared_signal_detected,0.323,marketplace,2026-01-06T06:00:00
SIG_000127,CUST_004475,unknown_relationship,0.504,telco,2026-01-06T07:00:00
SIG_000128,CUST_001282,device_reset,0.522,telco,2026-01-06T08:00:00
SIG_000129,CUST_001141,device_reset,0.824,marketplace,2026-01-06T09:00:00
SIG_000130,CUST_000571,unknown_relationship,0.275,marketplace,2026-01-06T10:00:00
SIG_000131,CUST_002474,device_reset,0.394,bank,2026-01-06T11:00:00
SIG_000132,CUST_004634,unknown_relationship,0.955,wallet,2026-01-06T12:00:00
SIG_000133,CUST_001084,identity_shift,0.796,wallet,2026-01-06T13:00:00
SIG_000134,CUST_001818,sim_swap_hint,0.493,bank,2026-01-06T14:00:00
SIG_000135,CUST_004624,device_reset,0.482,wallet,2026-01-06T15:00:00
SIG_000136,CUST_003949,shared_signal_detected,0.639,telco,2026-01-06T16:00:00
SIG_000137,CUST_003340,identity_shift,0.692,wallet,2026-01-06T17:00:00
SIG_000138,CUST_001302,new_channel,0.727,telco,2026-01-06T18:00:00
SIG_000139,CUST_001265,shared_signal_detected,0.752,bank,2026-01-06T19:00:00
SIG_000140,CUST_001159,shared_signal_detected,0.902,wallet,2026-01-06T20:00:00
SIG_000141,CUST_001612,sim_swap_hint,0.735,marketplace,2026-01-06T21:00:00
SIG_000142,CUST_001690,unknown_relationship,0.85,bank,2026-01-06T22:00:00
SIG_000143,CUST_004617,shared_signal_detected,0.414,telco,2026-01-06T23:00:00
SIG_000144,CUST_002055,device_reset,0.319,bank,2026-01-07T00:00:00
SIG_000145,CUST_002684,identity_shift,0.955,bank,2026-01-07T01:00:00
SIG_000146,CUST_000524,identity_shift,0.968,bank,2026-01-07T02:00:00
SIG_000147,CUST_002836,device_reset,0.919,marketplace,2026-01-07T03:00:00
SIG_000148,CUST_004442,sim_swap_hint,0.858,wallet,2026-01-07T04:00:00
SIG_000149,CUST_001918,unknown_relationship,0.507,wallet,2026-01-07T05:00:00
SIG_000150,CUST_003469,sim_swap_hint,0.819,bank,2026-01-07T06:00:00
SIG_000151,CUST_000530,unknown_relationship,0.372,bank,2026-01-07T07:00:00
SIG_000152,CUST_001198,shared_signal_detected,0.885,marketplace,2026-01-07T08:00:00
SIG_000153,CUST_000641,unknown_relationship,0.665,marketplace,2026-01-07T09:00:00
SIG_000154,CUST_000669,sim_swap_hint,0.452,telco,2026-01-07T10:00:00
SIG_000155,CUST_000875,sim_swap_hint,0.609,marketplace,2026-01-07T11:00:00
SIG_000156,CUST_001070,identity_shift,0.807,wallet,2026-01-07T12:00:00
SIG_000157,CUST_002633,sim_swap_hint,0.458,wallet,2026-01-07T13:00:00
SIG_000158,CUST_001522,device_reset,0.79,wallet,2026-01-07T14:00:00
SIG_000159,CUST_001136,identity_shift,0.645,telco,2026-01-07T15:00:00
SIG_000160,CUST_000249,unknown_relationship,0.456,wallet,2026-01-07T16:00:00
SIG_000161,CUST_001612,identity_shift,0.541,wallet,2026-01-07T17:00:00
SIG_000162,CUST_000959,new_channel,0.98,bank,2026-01-07T18:00:00
SIG_000163,CUST_002866,new_channel,0.738,wallet,2026-01-07T19:00:00
SIG_000164,BAD_0015,unknown_relationship,0.307,wallet,2026-01-07T20:00:00
SIG_000165,CUST_004812,shared_signal_detected,0.762,marketplace,2026-01-07T21:00:00
SIG_000166,CUST_001250,shared_signal_detected,0.383,wallet,2026-01-07T22:00:00
SIG_000167,CUST_002717,unknown_relationship,0.263,marketplace,2026-01-07T23:00:00
SIG_000168,CUST_002588,shared_signal_detected,0.652,bank,2026-01-08T00:00:00
SIG_000169,CUST_003632,new_channel,0.804,marketplace,2026-01-08T01:00:00
SIG_000170,CUST_004960,new_channel,0.475,marketplace,2026-01-08T02:00:00
SIG_000171,CUST_000633,identity_shift,0.804,telco,2026-01-08T03:00:00
SIG_000172,CUST_000301,unknown_relationship,0.947,telco,2026-01-08T04:00:00
SIG_000173,CUST_002972,identity_shift,0.783,telco,2026-01-08T05:00:00
SIG_000174,CUST_003942,unknown_relationship,0.851,marketplace,2026-01-08T06:00:00
SIG_000175,CUST_003401,shared_signal_detected,0.32,bank,2026-01-08T07:00:00
SIG_000176,CUST_002553,shared_signal_detected,0.872,wallet,2026-01-08T08:00:00
SIG_000177,CUST_004497,new_channel,0.766,wallet,2026-01-08T09:00:00
SIG_000178,CUST_004522,unknown_relationship,0.931,telco,2026-01-08T10:00:00
SIG_000179,CUST_000781,identity_shift,0.304,wallet,2026-01-08T11:00:00
SIG_000180,CUST_004983,device_reset,0.673,bank,2026-01-08T12:00:00
SIG_000181,CUST_001671,identity_shift,0.587,wallet,2026-01-08T13:00:00
SIG_000182,CUST_002263,unknown_relationship,0.761,wallet,2026-01-08T14:00:00
SIG_000183,CUST_003360,sim_swap_hint,0.728,telco,2026-01-08T15:00:00
SIG_000184,CUST_004234,new_channel,0.428,bank,2026-01-08T16:00:00
SIG_000185,CUST_003780,unknown_relationship,0.743,wallet,2026-01-08T17:00:00
SIG_000186,CUST_000700,new_channel,0.32,telco,2026-01-08T18:00:00
SIG_000187,CUST_000608,identity_shift,0.366,bank,2026-01-08T19:00:00
SIG_000188,CUST_001003,new_channel,0.565,telco,2026-01-08T20:00:00
SIG_000189,CUST_004889,identity_shift,0.741,marketplace,2026-01-08T21:00:00
SIG_000190,CUST_003684,unknown_relationship,0.709,bank,2026-01-08T22:00:00
SIG_000191,CUST_004548,device_reset,0.642,marketplace,2026-01-08T23:00:00
SIG_000192,CUST_004989,sim_swap_hint,0.931,telco,2026-01-09T00:00:00
SIG_000193,CUST_003184,new_channel,0.448,marketplace,2026-01-09T01:00:00
SIG_000194,CUST_001839,sim_swap_hint,0.421,marketplace,2026-01-09T02:00:00
SIG_000195,CUST_002683,shared_signal_detected,0.744,bank,2026-01-09T03:00:00
SIG_000196,CUST_003913,shared_signal_detected,0.283,bank,2026-01-09T04:00:00
SIG_000197,CUST_001024,new_channel,0.82,telco,2026-01-09T05:00:00
SIG_000198,CUST_003072,identity_shift,0.876,telco,2026-01-09T06:00:00
SIG_000199,CUST_001797,unknown_relationship,0.366,telco,2026-01-09T07:00:00
SIG_000200,CUST_003837,shared_signal_detected,0.49,marketplace,2026-01-09T08:00:00
SIG_000201,CUST_002227,shared_signal_detected,0.893,marketplace,2026-01-09T09:00:00
SIG_000202,CUST_002348,identity_shift,0.414,bank,2026-01-09T10:00:00
SIG_000203,CUST_001398,new_channel,0.892,wallet,2026-01-09T11:00:00
SIG_000204,CUST_003889,device_reset,0.429,wallet,2026-01-09T12:00:00
SIG_000205,CUST_000820,device_reset,0.441,wallet,2026-01-09T13:00:00
SIG_000206,CUST_002016,shared_signal_detected,0.307,marketplace,2026-01-09T14:00:00
SIG_000207,CUST_000250,identity_shift,0.486,bank,2026-01-09T15:00:00
SIG_000208,CUST_001380,device_reset,0.584,marketplace,2026-01-09T16:00:00
SIG_000209,CUST_004549,shared_signal_detected,0.422,bank,2026-01-09T17:00:00
SIG_000210,CUST_000828,identity_shift,0.656,marketplace,2026-01-09T18:00:00
SIG_000211,CUST_001352,shared_signal_detected,0.496,telco,2026-01-09T19:00:00
SIG_000212,CUST_001328,unknown_relationship,0.388,wallet,2026-01-09T20:00:00
SIG_000213,CUST_000214,new_channel,0.755,telco,2026-01-09T21:00:00
SIG_000214,CUST_003422,identity_shift,0.5,marketplace,2026-01-09T22:00:00
SIG_000215,CUST_000110,new_channel,0.816,bank,2026-01-09T23:00:00
SIG_000216,CUST_002935,new_channel,0.802,bank,2026-01-10T00:00:00
SIG_000217,CUST_000261,identity_shift,0.796,wallet,2026-01-10T01:00:00
SIG_000218,CUST_002578,unknown_relationship,0.288,wallet,2026-01-10T02:00:00
SIG_000219,CUST_004146,new_channel,0.888,wallet,2026-01-10T03:00:00
SIG_000220,CUST_000808,unknown_relationship,0.373,wallet,2026-01-10T04:00:00
SIG_000221,CUST_003418,new_channel,0.951,bank,2026-01-10T05:00:00
SIG_000222,CUST_003544,new_channel,0.542,wallet,2026-01-10T06:00:00
SIG_000223,CUST_004472,identity_shift,0.682,bank,2026-01-10T07:00:00
SIG_000224,CUST_004445,sim_swap_hint,0.368,bank,2026-01-10T08:00:00
SIG_000225,CUST_001090,sim_swap_hint,0.28,marketplace,2026-01-10T09:00:00
SIG_000226,CUST_000519,identity_shift,0.913,wallet,2026-01-10T10:00:00
SIG_000227,CUST_002759,identity_shift,0.486,wallet,2026-01-10T11:00:00
SIG_000228,CUST_003335,device_reset,0.655,marketplace,2026-01-10T12:00:00
SIG_000229,CUST_003265,shared_signal_detected,0.47,bank,2026-01-10T13:00:00
SIG_000230,CUST_003640,sim_swap_hint,0.876,wallet,2026-01-10T14:00:00
SIG_000231,CUST_001862,unknown_relationship,0.713,telco,2026-01-10T15:00:00
SIG_000232,CUST_004784,unknown_relationship,0.864,telco,2026-01-10T16:00:00
SIG_000233,CUST_002214,sim_swap_hint,0.456,telco,2026-01-10T17:00:00
SIG_000234,CUST_002691,identity_shift,0.522,wallet,2026-01-10T18:00:00
SIG_000235,CUST_001956,identity_shift,0.404,marketplace,2026-01-10T19:00:00
SIG_000236,CUST_001657,sim_swap_hint,0.475,telco,2026-01-10T20:00:00
SIG_000237,CUST_003395,unknown_relationship,0.514,marketplace,2026-01-10T21:00:00
SIG_000238,CUST_003550,new_channel,0.771,wallet,2026-01-10T22:00:00
SIG_000239,CUST_000705,device_reset,0.575,marketplace,2026-01-10T23:00:00
SIG_000240,CUST_003917,sim_swap_hint,0.433,telco,2026-01-11T00:00:00
SIG_000241,CUST_003627,new_channel,0.278,telco,2026-01-11T01:00:00
SIG_000242,CUST_004498,new_channel,0.509,marketplace,2026-01-11T02:00:00
SIG_000243,CUST_000105,shared_signal_detected,0.664,marketplace,2026-01-11T03:00:00
SIG_000244,CUST_004618,identity_shift,0.401,telco,2026-01-11T04:00:00
SIG_000245,CUST_000077,device_reset,0.892,marketplace,2026-01-11T05:00:00
SIG_000246,CUST_001857,identity_shift,0.76,telco,2026-01-11T06:00:00
SIG_000247,CUST_004442,shared_signal_detected,0.771,bank,2026-01-11T07:00:00
SIG_000248,CUST_003349,identity_shift,0.514,bank,2026-01-11T08:00:00
SIG_000249,CUST_004294,sim_swap_hint,0.752,telco,2026-01-11T09:00:00
SIG_000250,CUST_003332,unknown_relationship,0.854,wallet,2026-01-11T10:00:00
SIG_000251,CUST_002336,sim_swap_hint,0.522,wallet,2026-01-11T11:00:00
SIG_000252,CUST_003178,unknown_relationship,0.408,bank,2026-01-11T12:00:00
SIG_000253,CUST_002229,new_channel,0.667,telco,2026-01-11T13:00:00
SIG_000254,CUST_001350,identity_shift,0.506,bank,2026-01-11T14:00:00
SIG_000255,CUST_003643,identity_shift,0.844,marketplace,2026-01-11T15:00:00
SIG_000256,CUST_002405,unknown_relationship,0.399,wallet,2026-01-11T16:00:00
SIG_000257,CUST_002753,shared_signal_detected,0.548,marketplace,2026-01-11T17:00:00
SIG_000258,CUST_001336,identity_shift,0.392,bank,2026-01-11T18:00:00
SIG_000259,CUST_000306,identity_shift,0.964,wallet,2026-01-11T19:00:00
SIG_000260,CUST_003798,device_reset,0.416,bank,2026-01-11T20:00:00
SIG_000261,CUST_003697,device_reset,0.978,telco,2026-01-11T21:00:00
SIG_000262,CUST_002981,new_channel,0.347,marketplace,2026-01-11T22:00:00
SIG_000263,CUST_002802,shared_signal_detected,0.476,marketplace,2026-01-11T23:00:00
SIG_000264,CUST_000799,new_channel,0.556,wallet,2026-01-12T00:00:00
SIG_000265,CUST_002763,unknown_relationship,0.524,bank,2026-01-12T01:00:00
SIG_000266,CUST_000681,unknown_relationship,0.665,telco,2026-01-12T02:00:00
SIG_000267,CUST_003666,unknown_relationship,0.314,telco,2026-01-12T03:00:00
SIG_000268,CUST_001200,new_channel,0.85,telco,2026-01-12T04:00:00
SIG_000269,CUST_003287,new_channel,0.921,marketplace,2026-01-12T05:00:00
SIG_000270,CUST_002274,shared_signal_detected,0.256,telco,2026-01-12T06:00:00
SIG_000271,CUST_002783,device_reset,0.367,wallet,2026-01-12T07:00:00
SIG_000272,CUST_001792,shared_signal_detected,0.614,marketplace,2026-01-12T08:00:00
SIG_000273,CUST_002029,sim_swap_hint,0.614,wallet,2026-01-12T09:00:00
SIG_000274,CUST_004274,new_channel,0.86,telco,2026-01-12T10:00:00
SIG_000275,CUST_003201,sim_swap_hint,0.894,bank,2026-01-12T11:00:00
SIG_000276,CUST_004778,sim_swap_hint,0.825,marketplace,2026-01-12T12:00:00
SIG_000277,CUST_001715,unknown_relationship,0.395,telco,2026-01-12T13:00:00
SIG_000278,CUST_001284,new_channel,0.397,bank,2026-01-12T14:00:00
SIG_000279,CUST_000001,shared_signal_detected,0.912,wallet,2026-01-12T15:00:00
SIG_000280,CUST_004767,new_channel,0.823,marketplace,2026-01-12T16:00:00
SIG_000281,CUST_004405,device_reset,0.441,bank,2026-01-12T17:00:00
SIG_000282,CUST_000161,new_channel,0.96,wallet,2026-01-12T18:00:00
SIG_000283,CUST_004154,shared_signal_detected,0.634,wallet,2026-01-12T19:00:00
SIG_000284,CUST_003647,shared_signal_detected,0.751,bank,2026-01-12T20:00:00
SIG_000285,CUST_002652,new_channel,0.873,bank,2026-01-12T21:00:00
SIG_000286,CUST_003890,device_reset,0.31,marketplace,2026-01-12T22:00:00
SIG_000287,CUST_001446,unknown_relationship,0.721,telco,2026-01-12T23:00:00
SIG_000288,CUST_004977,device_reset,0.502,wallet,2026-01-13T00:00:00
SIG_000289,CUST_000927,sim_swap_hint,0.526,marketplace,2026-01-13T01:00:00
SIG_000290,CUST_001113,device_reset,0.731,bank,2026-01-13T02:00:00
SIG_000291,CUST_003548,shared_signal_detected,0.736,wallet,2026-01-13T03:00:00
SIG_000292,CUST_000713,device_reset,0.789,wallet,2026-01-13T04:00:00
SIG_000293,CUST_004154,device_reset,0.459,wallet,2026-01-13T05:00:00
SIG_000294,CUST_003152,sim_swap_hint,0.475,bank,2026-01-13T06:00:00
SIG_000295,CUST_002225,new_channel,0.623,bank,2026-01-13T07:00:00
SIG_000296,CUST_004301,identity_shift,0.644,marketplace,2026-01-13T08:00:00
SIG_000297,CUST_000460,sim_swap_hint,0.783,marketplace,2026-01-13T09:00:00
SIG_000298,CUST_004408,unknown_relationship,0.628,marketplace,2026-01-13T10:00:00
SIG_000299,CUST_000798,sim_swap_hint,0.614,marketplace,2026-01-13T11:00:00
SIG_000300,CUST_001675,unknown_relationship,0.288,telco,2026-01-13T12:00:00
SIG_000301,CUST_000481,new_channel,0.976,telco,2026-01-13T13:00:00
SIG_000302,CUST_000920,new_channel,0.843,wallet,2026-01-13T14:00:00
SIG_000303,CUST_001729,unknown_relationship,0.387,marketplace,2026-01-13T15:00:00
SIG_000304,CUST_004203,new_channel,0.563,marketplace,2026-01-13T16:00:00
SIG_000305,CUST_004307,identity_shift,0.976,marketplace,2026-01-13T17:00:00
SIG_000306,CUST_001597,device_reset,0.725,marketplace,2026-01-13T18:00:00
SIG_000307,CUST_000182,device_reset,0.501,bank,2026-01-13T19:00:00
SIG_000308,CUST_000640,identity_shift,0.451,telco,2026-01-13T20:00:00
SIG_000309,CUST_001224,identity_shift,0.357,wallet,2026-01-13T21:00:00
SIG_000310,CUST_003707,sim_swap_hint,0.791,wallet,2026-01-13T22:00:00
SIG_000311,CUST_003183,sim_swap_hint,0.323,wallet,2026-01-13T23:00:00
SIG_000312,CUST_004700,device_reset,0.962,bank,2026-01-14T00:00:00
SIG_000313,CUST_003440,identity_shift,0.741,marketplace,2026-01-14T01:00:00
SIG_000314,CUST_001790,unknown_relationship,0.834,telco,2026-01-14T02:00:00
SIG_000315,CUST_004571,new_channel,0.58,wallet,2026-01-14T03:00:00
SIG_000316,CUST_001532,device_reset,0.722,wallet,2026-01-14T04:00:00
SIG_000317,CUST_003245,shared_signal_detected,0.475,marketplace,2026-01-14T05:00:00
SIG_000318,CUST_003713,new_channel,0.302,bank,2026-01-14T06:00:00
SIG_000319,CUST_004317,sim_swap_hint,0.52,wallet,2026-01-14T07:00:00
SIG_000320,CUST_000869,unknown_relationship,0.919,marketplace,2026-01-14T08:00:00
SIG_000321,CUST_003856,sim_swap_hint,0.628,telco,2026-01-14T09:00:00
SIG_000322,CUST_000498,identity_shift,0.382,wallet,2026-01-14T10:00:00
SIG_000323,CUST_003514,new_channel,0.79,wallet,2026-01-14T11:00:00
SIG_000324,CUST_004990,unknown_relationship,0.324,wallet,2026-01-14T12:00:00
SIG_000325,CUST_000188,device_reset,0.64,marketplace,2026-01-14T13:00:00
SIG_000326,BAD_0014,new_channel,0.36,wallet,2026-01-14T14:00:00
SIG_000327,CUST_004761,sim_swap_hint,0.866,marketplace,2026-01-14T15:00:00
SIG_000328,CUST_000945,unknown_relationship,0.681,bank,2026-01-14T16:00:00
SIG_000329,CUST_002711,device_reset,0.256,marketplace,2026-01-14T17:00:00
SIG_000330,CUST_000298,unknown_relationship,0.745,bank,2026-01-14T18:00:00
SIG_000331,CUST_003772,device_reset,0.42,telco,2026-01-14T19:00:00
SIG_000332,CUST_002561,identity_shift,0.855,wallet,2026-01-14T20:00:00
