device_id,customer_id,device_hash,channel,risk_hint
DEV_000036,CUST_008637,dh_676371045164,web,normal
DEV_000037,CUST_019887,dh_70054652468,mobile_app,new_channel
DEV_000038,CUST_012520,dh_892496822103,call_center,new_channel
DEV_000039,CUST_004288,dh_83372581182,mobile_app,device_reset
DEV_000040,CUST_014785,dh_868785645254,web,new_channel
DEV_000041,CUST_013274,dh_811572668976,web,device_reset
DEV_000042,CUST_015714,dh_537473827115,api,new_channel
DEV_000043,CUST_018782,dh_612038963199,mobile_app,new_channel
DEV_000044,CUST_011640,dh_527094242789,call_center,new_channel
DEV_000045,CUST_001542,dh_154614225519,call_center,normal
DEV_000046,CUST_008584,dh_244450756697,api,normal
DEV_000047,CUST_018723,dh_376606117851,web,normal
DEV_000048,CUST_002194,dh_307211302232,api,normal
DEV_000049,CUST_017997,dh_446482611974,api,device_reset
DEV_000050,CUST_015772,dh_270130793513,web,normal
DEV_000051,CUST_007980,dh_308315017700,mobile_app,device_reset
DEV_000052,CUST_010271,dh_493492036688,web,normal
DEV_000053,CUST_014550,dh_383349840991,mobile_app,new_channel
DEV_000054,CUST_016916,dh_678442563774,call_center,new_channel
DEV_000055,CUST_015011,dh_429589960594,call_center,device_reset
DEV_000056,CUST_006543,dh_11873979013,web,normal
DEV_000057,CUST_000102,dh_537584273198,web,normal
DEV_000058,CUST_004622,dh_439525996192,mobile_app,new_device
DEV_000059,CUST_000873,dh_532885073771,call_center,device_reset
DEV_000060,CUST_001808,dh_944783232225,mobile_app,device_reset
DEV_000061,CUST_006743,dh_534863531305,mobile_app,normal
DEV_000062,CUST_005439,dh_493698992999,call_center,new_device
DEV_000063,CUST_002753,dh_937762888851,web,new_channel
DEV_000064,CUST_006669,dh_749728941907,mobile_app,new_device
DEV_000065,CUST_011467,dh_202161568296,web,new_channel
DEV_000066,CUST_016645,dh_600736377828,mobile_app,new_channel
DEV_000067,CUST_018829,dh_264740330361,api,new_channel
DEV_000068,CUST_014098,dh_386828823499,web,new_device
DEV_000069,CUST_012356,dh_227941279562,api,normal
DEV_000070,CUST_016380,dh_637140184337,mobile_app,new_device
DEV_000071,CUST_011325,dh_593292838974,api,normal
DEV_000072,CUST_004680,dh_267205330100,web,new_device
DEV_000073,CUST_011242,dh_973638779401,mobile_app,new_device
DEV_000074,CUST_019059,dh_15880104436,web,new_channel
DEV_000075,CUST_017791,dh_924317136317,web,new_channel
DEV_000076,CUST_003506,dh_965935290494,mobile_app,new_device
DEV_000077,CUST_005519,dh_638304776768,call_center,new_channel
DEV_000078,CUST_004078,dh_719273524864,mobile_app,device_reset
DEV_000079,CUST_019637,dh_580442253633,api,normal
DEV_000080,CUST_019115,dh_510991701425,mobile_app,normal
DEV_000081,CUST_010381,dh_150479911881,web,normal
DEV_000082,CUST_011048,dh_426232310575,mobile_app,normal
DEV_000083,CUST_006471,dh_791062001822,mobile_app,new_device
DEV_000084,CUST_010883,dh_215866845204,api,normal
DEV_000085,CUST_011222,dh_230552632185,mobile_app,new_device
DEV_000086,CUST_005391,dh_431077814628,web,normal
DEV_000087,CUST_000703,dh_481232071218,mobile_app,new_device
DEV_000088,CUST_015184,dh_299658101983,mobile_app,new_device
DEV_000089,CUST_007898,dh_236870700750,api,normal
DEV_000090,CUST_003790,dh_104395965015,mobile_app,normal
DEV_000091,CUST_008770,dh_654507060571,mobile_app,new_device
DEV_000092,CUST_017375,dh_145815891370,call_center,device_reset
DEV_000093,CUST_014596,dh_69455977989,api,normal
DEV_000094,CUST_013976,dh_305460830078,api,normal
DEV_000095,CUST_018254,dh_121990785708,api,device_reset
DEV_000096,CUST_001330,dh_355315813775,web,new_channel
DEV_000097,CUST_007063,dh_250597823024,mobile_app,new_device
DEV_000098,CUST_005530,dh_648030666959,api,normal
DEV_000099,CUST_010548,dh_583115498823,api,normal
DEV_000100,CUST_010853,dh_61837484150,web,device_reset
DEV_000101,CUST_007853,dh_261479574700,call_center,new_channel
DEV_000102,CUST_001637,dh_59711552759,call_center,normal
DEV_000103,CUST_000890,dh_524240358962,call_center,device_reset
DEV_000104,CUST_002755,dh_243891897429,call_center,new_channel
DEV_000105,CUST_017151,dh_317321450016,call_center,new_channel
DEV_000106,CUST_005205,dh_161515405162,api,normal
DEV_000107,CUST_017177,dh_687152296340,api,new_channel
DEV_000108,CUST_017430,dh_677678551024,web,normal
DEV_000109,CUST_017752,dh_109078990833,web,new_channel
DEV_000110,CUST_007908,dh_102141607192,call_center,normal
DEV_000111,CUST_016497,dh_587928939943,web,new_device
DEV_000112,CUST_019906,dh_716494736702,web,new_device
DEV_000113,CUST_010838,dh_603098749370,call_center,normal
DEV_000114,CUST_004773,dh_601808337121,call_center,normal
DEV_000115,CUST_013616,dh_383313868259,call_center,normal
DEV_000116,CUST_012250,dh_510793405836,web,new_channel
DEV_000117,CUST_013740,dh_268492366750,api,new_device
DEV_000118,CUST_013288,dh_109932282586,mobile_app,normal
DEV_000119,CUST_005996,dh_304626890328,call_center,normal
DEV_000120,CUST_019576,dh_58647850419,web,new_channel
DEV_000121,CUST_011316,dh_213250241465,mobile_app,normal
DEV_000122,CUST_011446,dh_165790128986,mobile_app,new_channel
DEV_000123,CUST_005891,dh_500675491004,call_center,normal
DEV_000124,CUST_018491,dh_276727807673,call_center,normal
DEV_000125,CUST_012953,dh_320157128531,mobile_app,normal
DEV_000126,CUST_000968,dh_665633263551,mobile_app,normal
DEV_000127,CUST_005595,dh_720028212699,web,normal
DEV_000128,CUST_012994,dh_86248231852,call_center,normal
DEV_000129,CUST_007117,dh_468607724885,api,new_device
DEV_000130,CUST_012085,dh_195789136666,call_center,normal
DEV_000131,CUST_005916,dh_112996601256,api,device_reset
DEV_000132,CUST_011172,dh_170413851587,api,new_channel
DEV_000133,CUST_005392,dh_994028125821,call_center,normal
DEV_000134,CUST_005829,dh_861358954203,call_center,normal
DEV_000135,CUST_009064,dh_484927331606,api,normal
DEV_000136,CUST_009293,dh_228587614370,web,device_reset
DEV_000137,CUST_001262,dh_426691249726,call_center,new_channel
DEV_000138,CUST_005475,dh_750839364724,mobile_app,new_channel
DEV_000139,CUST_003430,dh_964069585693,web,normal
DEV_000140,CUST_012246,dh_514418200363,web,new_device
DEV_000141,CUST_017908,dh_905704687524,api,device_reset
DEV_000142,CUST_018494,dh_222472641410,api,normal
DEV_000143,CUST_000447,dh_272749849454,web,normal
DEV_000144,CUST_005272,dh_249712566850,api,new_channel
DEV_000145,CUST_009467,dh_747304041294,api,new_device
DEV_000146,CUST_005589,dh_654908555177,api,normal
DEV_000147,CUST_011072,dh_486408154647,mobile_app,normal
DEV_000148,CUST_002958,dh_261825008135,mobile_app,new_channel
DEV_000149,CUST_011939,dh_753943707931,api,new_channel
DEV_000150,CUST_002849,dh_847160339928,call_center,new_channel
DEV_000151,CUST_001478,dh_338237478949,api,normal
DEV_000152,CUST_007156,dh_615560283179,web,normal
DEV_000153,CUST_019646,dh_343299532341,call_center,normal
DEV_000154,CUST_012548,dh_540482384878,mobile_app,new_channel
DEV_000155,CUST_004182,dh_597321574216,mobile_app,normal
DEV_000156,CUST_016350,dh_858323391924,web,new_device
DEV_000157,CUST_003067,dh_377778459157,mobile_app,new_channel
DEV_000158,CUST_005483,dh_408171250971,web,normal
DEV_000159,CUST_001052,dh_879460640447,web,new_channel
DEV_000160,CUST_016615,dh_281621725938,mobile_app,normal
DEV_000161,CUST_018031,dh_956065451379,mobile_app,new_channel
DEV_000162,CUST_010417,dh_437462047462,mobile_app,normal
DEV_000163,CUST_015177,dh_444098133723,api,new_device
DEV_000164,CUST_018668,dh_407942306243,web,new_device
DEV_000165,CUST_001417,dh_684211038246,api,normal
DEV_000166,CUST_013851,dh_303048290599,web,new_device
DEV_000167,CUST_006727,dh_77606477062,call_center,normal
DEV_000168,CUST_004127,dh_430468412154,web,new_device
DEV_000169,CUST_014571,dh_706155782454,call_center,normal
DEV_000170,CUST_014276,dh_40723813028,mobile_app,normal
DEV_000171,CUST_013303,dh_704647545774,call_center,normal
DEV_000172,CUST_012123,dh_600879739398,api,normal
DEV_000173,CUST_010091,dh_795416320497,web,new_device
DEV_000174,CUST_008285,dh_877706521427,web,new_channel
DEV_000175,CUST_019057,dh_983827523078,web,device_reset
DEV_000176,CUST_016973,dh_830427757120,call_center,normal
DEV_000177,CUST_009383,dh_102535720767,mobile_app,new_device
DEV_000178,CUST_004102,dh_18790734843,web,normal
DEV_000179,CUST_000540,dh_660084234894,mobile_app,new_channel
DEV_000180,CUST_007676,dh_192357152153,web,normal
DEV_000181,CUST_018900,dh_757143203464,mobile_app,normal
DEV_000182,CUST_009975,dh_128913920317,web,normal
DEV_000183,CUST_004363,dh_443936868774,mobile_app,new_channel
DEV_000184,CUST_001004,dh_945501463327,api,normal
DEV_000185,CUST_016814,dh_391473001568,call_center,device_reset
DEV_000186,CUST_004807,dh_464600831055,web,new_channel
DEV_000187,CUST_019057,dh_291930534551,mobile_app,device_reset
DEV_000188,CUST_019652,dh_470838236093,api,device_reset
DEV_000189,CUST_010393,dh_696939352638,web,device_reset
DEV_000190,CUST_015580,dh_296941272000,call_center,new_device
DEV_000191,CUST_002315,dh_710886000206,web,new_channel
DEV_000192,CUST_002532,dh_886842093248,call_center,normal
DEV_000193,CUST_014567,dh_694936584816,mobile_app,new_channel
DEV_000194,CUST_017558,dh_738723787331,call_center,new_device
DEV_000195,CUST_008681,dh_378363349318,mobile_app,new_device
DEV_000196,CUST_005397,dh_70210527394,call_center,new_channel
DEV_000197,CUST_016723,dh_996662970024,web,new_channel
DEV_000198,CUST_000664,dh_368818645838,call_center,device_reset
DEV_000199,CUST_002053,dh_244861879529,mobile_app,new_device
DEV_000200,CUST_017633,dh_800948326927,mobile_app,new_device
DEV_000201,CUST_007000,dh_341706700002,web,device_reset
DEV_000202,CUST_002047,dh_269965199861,web,normal
DEV_000203,CUST_017082,dh_673978248878,web,normal
DEV_000204,CUST_000674,dh_291595529470,call_center,normal
DEV_000205,CUST_011008,dh_751902306453,mobile_app,normal
DEV_000206,CUST_005151,dh_587644185644,api,new_channel
DEV_000207,CUST_015039,dh_133886059397,web,normal
DEV_000208,CUST_006973,dh_794289881137,web,device_reset
DEV_000209,CUST_019562,dh_448702290576,call_center,device_reset
DEV_000210,CUST_013567,dh_903227721143,mobile_app,normal
DEV_000211,CUST_019110,dh_557801875562,web,normal
DEV_000212,CUST_019501,dh_158127280328,mobile_app,new_channel
DEV_000213,CUST_009806,dh_485993057704,web,normal
DEV_000214,CUST_013202,dh_150085038200,mobile_app,new_device
DEV_000215,CUST_016767,dh_954351379229,call_center,device_reset
DEV_000216,CUST_014615,dh_730881004809,api,device_reset
DEV_000217,CUST_014447,dh_133953883377,call_center,normal
DEV_000218,CUST_011854,dh_365165574605,call_center,new_channel
DEV_000219,CUST_016040,dh_527615773687,mobile_app,new_channel
DEV_000220,CUST_006798,dh_689693967926,api,new_channel
DEV_000221,CUST_004213,dh_138097580800,mobile_app,normal
DEV_000222,CUST_017988,dh_103180499607,api,new_device
DEV_000223,CUST_003322,dh_156517887123,call_center,normal
DEV_000224,CUST_004732,dh_236614879091,web,normal
DEV_000225,CUST_009418,dh_916954151165,mobile_app,new_device
DEV_000226,CUST_005129,dh_7817114450,mobile_app,normal
DEV_000227,CUST_019369,dh_1028383136,web,new_device
DEV_000228,CUST_015112,dh_608800696615,call_center,normal
DEV_000229,CUST_010847,dh_796910856576,mobile_app,normal
DEV_000230,CUST_017216,dh_535039790845,web,new_device
DEV_000231,CUST_019236,dh_429849728058,mobile_app,normal
DEV_000232,CUST_015559,dh_67383667589,web,device_reset
DEV_000233,CUST_010835,dh_819466261369,api,new_channel
DEV_000234,CUST_008405,dh_10277576542,call_center,normal
DEV_000235,CUST_019643,dh_617926429070,call_center,new_device
DEV_000236,CUST_004400,dh_683774546223,mobile_app,normal
DEV_000237,CUST_001795,dh_43410409529,mobile_app,new_channel
DEV_000238,CUST_006193,dh_397074820288,mobile_app,normal
DEV_000239,CUST_004596,dh_78622123803,mobile_app,device_reset
DEV_000240,CUST_001907,dh_186090234918,call_center,new_channel
DEV_000241,CUST_017945,dh_234413978779,web,new_channel
DEV_000242,CUST_002691,dh_104487710561,api,normal
DEV_000243,CUST_017788,dh_208523953315,call_center,device_reset
DEV_000244,CUST_011389,dh_187402190814,mobile_app,new_channel
DEV_000245,CUST_002421,dh_498647928698,web,new_device
DEV_000246,CUST_001511,dh_614284902477,mobile_app,normal
DEV_000247,CUST_004296,dh_725034137624,web,device_reset
DEV_000248,CUST_018939,dh_826624700386,call_center,normal
DEV_000249,CUST_001353,dh_446800887650,web,new_channel
DEV_000250,CUST_005756,dh_966940617781,mobile_app,new_device
DEV_000251,CUST_011567,dh_793412051277,mobile_app,new_channel
DEV_000252,CUST_003501,dh_887748533381,call_center,normal
DEV_000253,CUST_018923,dh_197368979926,api,device_reset
DEV_000254,CUST_001929,dh_550111818248,api,device_reset
DEV_000255,CUST_019072,dh_796717632403,mobile_app,normal
DEV_000256,CUST_011032,dh_830940272100,web,normal
DEV_000257,CUST_000132,dh_761739279400,web,normal
DEV_000258,CUST_018194,dh_619231944435,mobile_app,device_reset
DEV_000259,CUST_011093,dh_963134219754,mobile_app,normal
DEV_000260,CUST_002665,dh_286280139568,mobile_app,new_device
DEV_000261,CUST_014620,dh_170451175333,call_center,normal
DEV_000262,CUST_011939,dh_948281026501,call_center,new_device
DEV_000263,CUST_013290,dh_237373485712,mobile_app,normal
DEV_000264,CUST_006755,dh_983663426497,web,new_device
DEV_000265,CUST_007897,dh_19279465018,mobile_app,normal
DEV_000266,CUST_006453,dh_46783709471,call_center,device_reset
DEV_000267,CUST_002627,dh_872958078724,web,new_channel
DEV_000268,CUST_013399,dh_308754334809,mobile_app,new_device
DEV_000269,CUST_014538,dh_360382586468,web,device_reset
DEV_000270,CUST_005630,dh_123231749274,api,new_device
DEV_000271,CUST_009423,dh_512766359617,api,device_reset
DEV_000272,CUST_015697,dh_440952828425,call_center,device_reset
DEV_000273,CUST_000810,dh_135827359733,mobile_app,normal
DEV_000274,CUST_007483,dh_157014787588,api,new_device
DEV_000275,CUST_013693,dh_224304763998,mobile_app,new_channel
DEV_000276,CUST_016448,dh_697756212130,api,device_reset
DEV_000277,CUST_005673,dh_112369354403,mobile_app,normal
DEV_000278,CUST_006179,dh_304459829057,web,new_channel
DEV_000279,CUST_015807,dh_225221843940,mobile_app,normal
DEV_000280,CUST_002709,dh_140361876207,mobile_app,normal
DEV_000281,CUST_005752,dh_287759611041,call_center,normal
DEV_000282,CUST_002453,dh_313284423606,api,new_device
DEV_000283,CUST_002352,dh_278032435523,api,normal
DEV_000284,CUST_016453,dh_943594538883,web,normal
DEV_000285,CUST_013385,dh_269136236520,web,new_channel
DEV_000286,CUST_000325,dh_244011900508,api,normal
DEV_000287,CUST_002631,dh_619923871521,mobile_app,new_device
DEV_000288,CUST_014627,dh_758341593339,api,normal
DEV_000289,CUST_003512,dh_125789059718,web,new_channel
DEV_000290,CUST_018792,dh_902673051698,web,normal
DEV_000291,CUST_009852,dh_125077548869,mobile_app,normal
DEV_000292,CUST_012502,dh_327286745964,api,new_device
DEV_000293,CUST_012660,dh_476969472238,api,normal
DEV_000294,CUST_004462,dh_625135029432,call_center,device_reset
DEV_000295,CUST_001012,dh_712994410342,api,device_reset
DEV_000296,CUST_009612,dh_565949417679,web,new_device
DEV_000297,CUST_016637,dh_763053944095,mobile_app,new_channel
DEV_000298,CUST_002191,dh_57943462768,web,normal
DEV_000299,CUST_000149,dh_494339748194,api,device_reset
DEV_000300,CUST_011301,dh_967992618400,api,new_device
DEV_000301,CUST_013824,dh_520144782536,call_center,new_channel
DEV_000302,CUST_015822,dh_20206180928,mobile_app,new_device
DEV_000303,CUST_015467,dh_751767524608,mobile_app,device_reset
DEV_000304,CUST_011401,dh_269342212376,mobile_app,new_device
DEV_000305,CUST_006267,dh_818620931545,mobile_app,device_reset
DEV_000306,CUST_007399,dh_279454965127,mobile_app,new_channel
DEV_000307,CUST_003122,dh_126505255654,web,device_reset
DEV_000308,CUST_018449,dh_682311740494,web,new_channel
DEV_000309,CUST_015369,dh_590181161092,call_center,normal
DEV_000310,CUST_018653,dh_327734156608,call_center,new_device
DEV_000311,CUST_003570,dh_156157297269,web,device_reset
DEV_000312,CUST_002913,dh_210155829741,call_center,normal
DEV_000313,CUST_004167,dh_576297871964,mobile_app,normal
DEV_000314,CUST_001365,dh_663246456225,web,new_channel
DEV_000315,CUST_019398,dh_799053445408,call_center,device_reset
DEV_000316,CUST_005731,dh_443700138684,web,normal
DEV_000317,CUST_019913,dh_724921640562,api,new_device
DEV_000318,CUST_002275,dh_235919330448,web,normal
DEV_000319,CUST_013141,dh_587644530110,call_center,new_channel
DEV_000320,CUST_016988,dh_822961366367,api,device_reset
DEV_000321,CUST_019551,dh_956086495286,mobile_app,device_reset
DEV_000322,CUST_014682,dh_658178495478,mobile_app,device_reset
DEV_000323,CUST_008276,dh_561399200490,web,new_device
DEV_000324,CUST_001099,dh_257879187229,web,new_channel
DEV_000325,CUST_015561,dh_948784986570,api,normal
DEV_000326,CUST_007138,dh_408968297743,web,normal
DEV_000327,CUST_010795,dh_49039061033,mobile_app,device_reset
DEV_000328,CUST_011568,dh_435761245758,web,normal
DEV_000329,CUST_018196,dh_404605035207,mobile_app,normal
DEV_000330,CUST_017259,dh_679646435861,api,new_device
DEV_000331,CUST_008584,dh_127547050930,mobile_app,device_reset
DEV_000332,CUST_008192,dh_465360233697,call_center,new_device
DEV_000333,CUST_013852,dh_361589815912,web,new_channel
DEV_000334,CUST_005522,dh_686548602406,web,new_device
DEV_000335,CUST_015035,dh_423524470862,web,new_channel
DEV_000336,CUST_004812,dh_491640082911,web,normal
DEV_000337,CUST_002998,dh_701255094458,mobile_app,new_device
DEV_000338,CUST_009246,dh_63671826604,web,new_device
DEV_000339,CUST_009865,dh_152759788970,mobile_app,normal
DEV_000340,CUST_019178,dh_437790121533,call_center,device_reset
DEV_000341,CUST_008244,dh_929433116198,mobile_app,new_channel
DEV_000342,CUST_019449,dh_448018340848,call_center,normal
DEV_000343,CUST_015375,dh_971617150293,call_center,device_reset
DEV_000344,CUST_003598,dh_767026846711,call_center,normal
DEV_000345,CUST_012095,dh_689510396783,call_center,normal
DEV_000346,CUST_018112,dh_336464965555,call_center,normal
DEV_000347,CUST_010244,dh_186513109535,call_center,new_device
DEV_000348,CUST_006389,dh_956789932212,call_center,normal
DEV_000349,CUST_009340,dh_66185679152,mobile_app,normal
DEV_000350,CUST_015965,dh_959400728975,web,new_device
DEV_000351,CUST_007734,dh_850135890341,web,new_channel
DEV_000352,CUST_006411,dh_262318441616,api,device_reset
DEV_000353,CUST_005549,dh_9573194372,call_center,new_channel
DEV_000354,CUST_014200,dh_572656424493,web,normal
DEV_000355,CUST_001514,dh_540116250234,web,normal
DEV_000356,CUST_017886,dh_501638108426,web,normal
DEV_000357,CUST_010807,dh_34441476909,web,normal
DEV_000358,CUST_010873,dh_713104701476,call_center,device_reset
DEV_000359,CUST_003205,dh_82250704407,api,device_reset
DEV_000360,CUST_014922,dh_632524043952,call_center,normal
DEV_000361,CUST_000999,dh_876972041854,api,normal
DEV_000362,CUST_012407,dh_852199383619,call_center,normal
DEV_000363,CUST_005718,dh_52930163327,call_center,new_channel
DEV_000364,CUST_009844,dh_746385222038,call_center,normal
DEV_000365,CUST_015381,dh_773173466148,web,device_reset
DEV_000366,CUST_009266,dh_360401868843,api,new_device
DEV_000367,CUST_002400,dh_680741437264,mobile_app,normal
DEV_000368,CUST_008664,dh_187778514557,mobile_app,new_device
DEV_000369,CUST_019143,dh_593089986598,api,normal
DEV_000370,CUST_000258,dh_990092344314,call_center,new_device
DEV_000371,CUST_002816,dh_775915722696,api,normal
DEV_000372,CUST_015552,dh_492549419638,api,device_reset
DEV_000373,CUST_010187,dh_785134240794,mobile_app,new_channel
DEV_000374,CUST_001392,dh_400520174492,call_center,normal
DEV_000375,CUST_001686,dh_302739197589,api,new_channel
DEV_000376,CUST_000897,dh_750139033155,call_center,new_channel
DEV_000377,CUST_010152,dh_651476777768,web,normal
DEV_000378,CUST_008043,dh_498705955614,call_center,normal
DEV_000379,CUST_015378,dh_691844520756,web,device_reset
DEV_000380,CUST_014543,dh_327367875819,api,new_channel
DEV_000381,CUST_007126,dh_773383916251,call_center,device_reset
DEV_000382,CUST_018719,dh_134322388754,web,device_reset
DEV_000383,CUST_008129,dh_991037891506,web,device_reset
DEV_000384,CUST_009235,dh_158764889611,call_center,new_channel
DEV_000385,CUST_002437,dh_701440155970,call_center,new_device
DEV_000386,CUST_014408,dh_574703443449,call_center,new_channel
DEV_000387,CUST_014756,dh_301755870053,mobile_app,device_reset
DEV_000388,CUST_009452,dh_383491021793,web,new_channel
DEV_000389,CUST_003530,dh_347796171097,web,device_reset
DEV_000390,CUST_008062,dh_759333186313,call_center,normal
DEV_000391,CUST_004032,dh_710187466680,web,new_device
DEV_000392,CUST_004879,dh_828892271967,api,normal
DEV_000393,CUST_000483,dh_972325994830,api,new_channel
DEV_000394,CUST_011485,dh_318423926706,call_center,device_reset
DEV_000395,CUST_007499,dh_199435908598,api,new_device
DEV_000396,CUST_004793,dh_810949242144,api,new_device
DEV_000397,CUST_015413,dh_799523916314,call_center,new_device
DEV_000398,CUST_005884,dh_464323027227,api,normal
DEV_000399,CUST_002142,dh_594868658029,api,normal
DEV_000400,CUST_006763,dh_406750395509,web,new_device
DEV_000401,CUST_008392,dh_432161513906,web,normal
DEV_000402,CUST_001630,dh_636340185929,api,device_reset
DEV_000403,CUST_006574,dh_298363557404,web,new_channel
DEV_000404,CUST_005828,dh_430213899146,call_center,new_channel
DEV_000405,CUST_010917,dh_636301751561,mobile_app,new_device
DEV_000406,CUST_004387,dh_475130037488,web,device_reset
DEV_000407,CUST_002229,dh_258834073296,web,new_device
DEV_000408,CUST_006262,dh_388830350584,mobile_app,normal
DEV_000409,CUST_007741,dh_354738321213,mobile_app,normal
DEV_000410,CUST_012783,dh_397195624552,api,normal
DEV_000411,CUST_002740,dh_903464092541,api,device_reset
DEV_000412,CUST_012817,dh_847067130290,mobile_app,new_channel
DEV_000413,CUST_010526,dh_821852308813,api,device_reset
DEV_000414,CUST_017174,dh_13986056929,call_center,normal
DEV_000415,CUST_019087,dh_560397259306,web,normal
DEV_000416,CUST_001629,dh_351191458480,web,normal
DEV_000417,CUST_008004,dh_703463972502,web,new_channel
DEV_000418,CUST_013229,dh_371077033987,web,normal
DEV_000419,CUST_014647,dh_256399440151,mobile_app,device_reset
DEV_000420,CUST_009692,dh_931945747161,web,normal
DEV_000421,CUST_000607,dh_173582932439,api,normal
DEV_000422,CUST_006913,dh_380142521624,web,normal
DEV_000423,CUST_009926,dh_783940718956,api,new_channel
DEV_000424,CUST_004414,dh_858137049936,call_center,normal
DEV_000425,CUST_005382,dh_650331070107,call_center,new_device
DEV_000426,CUST_012261,dh_693023939818,web,new_device
DEV_000427,CUST_011420,dh_253485595830,web,new_channel
DEV_000428,CUST_005657,dh_308819362109,mobile_app,normal
DEV_000429,CUST_000897,dh_52652577608,call_center,new_channel
DEV_000430,CUST_013121,dh_986080244983,mobile_app,new_channel
DEV_000431,CUST_018098,dh_474765006961,call_center,new_channel
DEV_000432,CUST_008001,dh_697700747650,web,new_device
DEV_000433,CUST_002329,dh_406543115295,mobile_app,normal
DEV_000434,CUST_002846,dh_75529819850,mobile_app,normal
DEV_000435,CUST_001245,dh_785613060393,call_center,normal
DEV_000436,CUST_006650,dh_884366224155,mobile_app,new_channel
DEV_000437,CUST_002394,dh_759290255322,api,new_channel
DEV_000438,CUST_019653,dh_921405524852,api,normal
DEV_000439,CUST_010910,dh_502354796371,call_center,new_device
DEV_000440,CUST_017584,dh_830949683154,api,normal
DEV_000441,CUST_002710,dh_861345150752,call_center,new_channel
DEV_000442,CUST_016673,dh_149735601594,mobile_app,new_device
DEV_000443,CUST_014480,dh_43103639226,api,new_device
DEV_000444,CUST_013753,dh_90617972384,mobile_app,normal
DEV_000445,CUST_006607,dh_110548919474,api,device_reset
DEV_000446,CUST_012854,dh_27689164430,api,new_channel
DEV_000447,CUST_009186,dh_953676233289,call_center,new_channel
DEV_000448,CUST_007104,dh_117230555612,web,new_device
DEV_000449,CUST_000228,dh_453373002394,call_center,device_reset
DEV_000450,CUST_019439,dh_989621836161,web,normal
DEV_000451,CUST_019341,dh_152560428287,call_center,normal
DEV_000452,CUST_017538,dh_490315905847,web,new_channel
DEV_000453,CUST_001220,dh_824228021482,web,device_reset
DEV_000454,CUST_011834,dh_515344476188,api,new_channel
DEV_000455,CUST_000791,dh_969821061124,call_center,normal
DEV_000456,CUST_007632,dh_976018365810,mobile_app,normal
DEV_000457,CUST_003987,dh_923136692617,web,normal
DEV_000458,CUST_003915,dh_584317654676,mobile_app,normal
DEV_000459,CUST_009492,dh_826958798053,mobile_app,new_device
DEV_000460,CUST_004468,dh_569308864715,call_center,new_device
DEV_000461,CUST_004802,dh_988043456505,api,new_channel
DEV_000462,CUST_014618,dh_478921112821,api,device_reset
DEV_000463,CUST_003886,dh_474814302295,web,normal
DEV_000464,CUST_019226,dh_451140909301,call_center,normal
DEV_000465,CUST_014291,dh_752471013294,call_center,device_reset
DEV_000466,CUST_016464,dh_983644112311,web,normal
DEV_000467,CUST_012593,dh_563443686532,mobile_app,normal
DEV_000468,CUST_000524,dh_335650915410,mobile_app,new_device
DEV_000469,CUST_015666,dh_752385809431,mobile_app,device_reset
DEV_000470,CUST_018693,dh_928971830446,mobile_app,normal
DEV_000471,CUST_003555,dh_24161898531,web,normal
