signal_id,entity_id,signal_type,severity,source,timestamp
SIG_000075,CUST_000319,shared_signal_detected,0.379,marketplace,2026-01-04T03:00:00
SIG_000076,CUST_000160,new_channel,0.661,marketplace,2026-01-04T04:00:00
SIG_000077,CUST_000206,shared_signal_detected,0.871,bank,2026-01-04T05:00:00
SIG_000078,CUST_000038,new_channel,0.493,wallet,2026-01-04T06:00:00
SIG_000079,CUST_000180,identity_shift,0.912,bank,2026-01-04T07:00:00
SIG_000080,CUST_000053,device_reset,0.687,wallet,2026-01-04T08:00:00
SIG_000081,MULE_0006,shared_signal_detected,0.487,bank,2026-01-04T09:00:00
SIG_000082,CUST_000568,device_reset,0.836,bank,2026-01-04T10:00:00
SIG_000083,CUST_000596,shared_signal_detected,0.294,bank,2026-01-04T11:00:00
SIG_000084,CUST_000227,new_channel,0.651,telco,2026-01-04T12:00:00
SIG_000085,CUST_000652,unknown_relationship,0.699,telco,2026-01-04T13:00:00
SIG_000086,CUST_000225,sim_swap_hint,0.85,marketplace,2026-01-04T14:00:00
SIG_000087,CUST_000062,sim_swap_hint,0.882,bank,2026-01-04T15:00:00
SIG_000088,CUST_000510,shared_signal_detected,0.454,wallet,2026-01-04T16:00:00
SIG_000089,CUST_000736,shared_signal_detected,0.667,wallet,2026-01-04T17:00:00
